Guesses,Accounts Cracked,Passwords Cracked,% Accounts,% Passwords
4090000,2304,414,3.31687373133899%,0.748129675810474%
4100000,2304,414,3.31687373133899%,0.748129675810474%
4110000,2305,415,3.31831334667377%,0.749936752322093%
4120000,2305,415,3.31831334667377%,0.749936752322093%
4130000,2305,415,3.31831334667377%,0.749936752322093%
4140000,2306,416,3.31975296200855%,0.751743828833713%
4150000,2307,417,3.32119257734333%,0.753550905345332%
4160000,2308,418,3.32263219267812%,0.755357981856952%
4170000,2311,421,3.32695103868246%,0.76077921139181%
4180000,2311,421,3.32695103868246%,0.76077921139181%
4190000,2311,421,3.32695103868246%,0.76077921139181%
4200000,2313,423,3.32983026935203%,0.764393364415049%
4210000,2313,423,3.32983026935203%,0.764393364415049%
4220000,2313,423,3.32983026935203%,0.764393364415049%
4230000,2315,425,3.33270950002159%,0.768007517438288%
4240000,2316,426,3.33414911535638%,0.769814593949908%
4250000,2316,426,3.33414911535638%,0.769814593949908%
4260000,2327,428,3.34998488403898%,0.773428746973147%
4270000,2327,428,3.34998488403898%,0.773428746973147%
4280000,2329,430,3.35286411470855%,0.777042899996386%
4290000,2332,431,3.3571829607129%,0.778849976508005%
4300000,2332,431,3.3571829607129%,0.778849976508005%
4310000,2333,432,3.35862257604768%,0.780657053019625%
4320000,2333,432,3.35862257604768%,0.780657053019625%
4330000,2334,433,3.36006219138246%,0.782464129531244%
4340000,2334,433,3.36006219138246%,0.782464129531244%
4350000,2334,433,3.36006219138246%,0.782464129531244%
4360000,2336,435,3.36294142205203%,0.786078282554483%
4370000,2341,438,3.37013949872594%,0.791499512089342%
4380000,2341,438,3.37013949872594%,0.791499512089342%
4390000,2341,438,3.37013949872594%,0.791499512089342%
4400000,2341,438,3.37013949872594%,0.791499512089342%
4410000,2342,439,3.37157911406072%,0.793306588600961%
4420000,2343,440,3.37301872939551%,0.795113665112581%
4430000,2343,440,3.37301872939551%,0.795113665112581%
4440000,2345,441,3.37589796006507%,0.7969207416242%
4450000,2352,445,3.38597526740855%,0.804149047670678%
4460000,2352,445,3.38597526740855%,0.804149047670678%
4470000,2353,446,3.38741488274333%,0.805956124182298%
4480000,2355,447,3.3902941134129%,0.807763200693917%
4490000,2357,449,3.39317334408246%,0.811377353717156%
4500000,2359,450,3.39605257475203%,0.813184430228776%
4510000,2361,451,3.39893180542159%,0.814991506740395%
4520000,2361,451,3.39893180542159%,0.814991506740395%
4530000,2363,453,3.40181103609116%,0.818605659763634%
4540000,2363,453,3.40181103609116%,0.818605659763634%
4550000,2363,453,3.40181103609116%,0.818605659763634%
4560000,2365,455,3.40469026676072%,0.822219812786874%
4570000,2367,456,3.40756949743029%,0.824026889298493%
4580000,2367,456,3.40756949743029%,0.824026889298493%
4590000,2368,457,3.40900911276507%,0.825833965810112%
4600000,2371,460,3.41332795876942%,0.831255195344971%
4610000,2375,462,3.41908642010855%,0.83486934836821%
4620000,2375,462,3.41908642010855%,0.83486934836821%
4630000,2375,462,3.41908642010855%,0.83486934836821%
4640000,2377,464,3.42196565077811%,0.838483501391449%
4650000,2377,464,3.42196565077811%,0.838483501391449%
4660000,2380,467,3.42628449678246%,0.843904730926307%
4670000,2381,468,3.42772411211724%,0.845711807437927%
4680000,2381,468,3.42772411211724%,0.845711807437927%
4690000,2381,468,3.42772411211724%,0.845711807437927%
4700000,2381,468,3.42772411211724%,0.845711807437927%
4710000,2381,468,3.42772411211724%,0.845711807437927%
4720000,2384,470,3.43204295812159%,0.849325960461166%
4730000,2384,470,3.43204295812159%,0.849325960461166%
4740000,2386,472,3.43492218879116%,0.852940113484405%
4750000,2387,473,3.43636180412594%,0.854747189996024%
4760000,2388,474,3.43780141946072%,0.856554266507644%
4770000,2388,474,3.43780141946072%,0.856554266507644%
4780000,2389,475,3.4392410347955%,0.858361343019263%
4790000,2394,479,3.44643911146942%,0.865589649065741%
4800000,2394,479,3.44643911146942%,0.865589649065741%
4810000,2394,479,3.44643911146942%,0.865589649065741%
4820000,2402,483,3.45795603414768%,0.872817955112219%
4830000,2402,483,3.45795603414768%,0.872817955112219%
4840000,2403,484,3.45939564948246%,0.874625031623839%
4850000,2405,486,3.46227488015202%,0.878239184647078%
4860000,2406,487,3.46371449548681%,0.880046261158697%
4870000,2408,489,3.46659372615637%,0.883660414181937%
4880000,2409,490,3.46803334149115%,0.885467490693556%
4890000,2412,492,3.4723521874955%,0.889081643716795%
4900000,2412,492,3.4723521874955%,0.889081643716795%
4910000,2412,492,3.4723521874955%,0.889081643716795%
4920000,2417,494,3.47955026416941%,0.892695796740034%
4930000,2418,495,3.4809898795042%,0.894502873251653%
4940000,2419,496,3.48242949483898%,0.896309949763273%
4950000,2419,496,3.48242949483898%,0.896309949763273%
4960000,2422,499,3.48674834084333%,0.901731179298131%
4970000,2422,499,3.48674834084333%,0.901731179298131%
4980000,2422,499,3.48674834084333%,0.901731179298131%
4990000,2422,499,3.48674834084333%,0.901731179298131%
5000000,2422,499,3.48674834084333%,0.901731179298131%
5010000,2422,499,3.48674834084333%,0.901731179298131%
5020000,2423,500,3.48818795617811%,0.903538255809751%
5030000,2426,503,3.49250680218246%,0.908959485344609%
5040000,2428,504,3.49538603285202%,0.910766561856229%
5050000,2428,504,3.49538603285202%,0.910766561856229%
5060000,2430,506,3.49826526352159%,0.914380714879468%
5070000,2432,508,3.50114449419115%,0.917994867902707%
5080000,2434,510,3.50402372486072%,0.921609020925946%
5090000,2434,510,3.50402372486072%,0.921609020925946%
5100000,2437,512,3.50834257086506%,0.925223173949185%
5110000,2438,513,3.50978218619985%,0.927030250460805%
5120000,2438,513,3.50978218619985%,0.927030250460805%
5130000,2438,513,3.50978218619985%,0.927030250460805%
5140000,2446,516,3.52129910887811%,0.932451479995663%
5150000,2447,517,3.52273872421289%,0.934258556507283%
5160000,2448,518,3.52417833954767%,0.936065633018902%
5170000,2448,518,3.52417833954767%,0.936065633018902%
5180000,2449,519,3.52561795488246%,0.937872709530521%
