Guesses,Accounts Cracked,Passwords Cracked,% Accounts,% Passwords
2480000,2117,270,3.04766566373465%,0.487910658137266%
2490000,2118,271,3.04910527906943%,0.489717734648885%
2500000,2118,271,3.04910527906943%,0.489717734648885%
2510000,2118,271,3.04910527906943%,0.489717734648885%
2520000,2119,272,3.05054489440422%,0.491524811160505%
2530000,2121,274,3.05342412507378%,0.495138964183744%
2540000,2130,276,3.06638066308682%,0.498753117206983%
2550000,2134,277,3.07213912442595%,0.500560193718602%
2560000,2134,277,3.07213912442595%,0.500560193718602%
2570000,2134,277,3.07213912442595%,0.500560193718602%
2580000,2134,277,3.07213912442595%,0.500560193718602%
2590000,2134,277,3.07213912442595%,0.500560193718602%
2600000,2136,279,3.07501835509552%,0.504174346741841%
2610000,2137,280,3.0764579704303%,0.505981423253461%
2620000,2142,282,3.08365604710421%,0.5095955762767%
2630000,2144,284,3.08653527777378%,0.513209729299939%
2640000,2145,285,3.08797489310856%,0.515016805811558%
2650000,2147,287,3.09085412377813%,0.518630958834797%
2660000,2147,287,3.09085412377813%,0.518630958834797%
2670000,2148,288,3.09229373911291%,0.520438035346417%
2680000,2148,288,3.09229373911291%,0.520438035346417%
2690000,2148,288,3.09229373911291%,0.520438035346417%
2700000,2150,290,3.09517296978247%,0.524052188369656%
2710000,2153,291,3.09949181578682%,0.525859264881275%
2720000,2153,291,3.09949181578682%,0.525859264881275%
2730000,2155,292,3.10237104645639%,0.527666341392895%
2740000,2155,292,3.10237104645639%,0.527666341392895%
2750000,2155,292,3.10237104645639%,0.527666341392895%
2760000,2155,292,3.10237104645639%,0.527666341392895%
2770000,2156,293,3.10381066179117%,0.529473417904514%
2780000,2158,295,3.10668989246073%,0.533087570927753%
2790000,2160,297,3.1095691231303%,0.536701723950992%
2800000,2160,297,3.1095691231303%,0.536701723950992%
2810000,2164,298,3.11532758446943%,0.538508800462612%
2820000,2164,298,3.11532758446943%,0.538508800462612%
2830000,2164,298,3.11532758446943%,0.538508800462612%
2840000,2169,301,3.12252566114334%,0.54393002999747%
2850000,2169,301,3.12252566114334%,0.54393002999747%
2860000,2170,302,3.12396527647813%,0.54573710650909%
2870000,2170,302,3.12396527647813%,0.54573710650909%
2880000,2170,302,3.12396527647813%,0.54573710650909%
2890000,2170,302,3.12396527647813%,0.54573710650909%
2900000,2171,303,3.12540489181291%,0.547544183020709%
2910000,2172,304,3.12684450714769%,0.549351259532329%
2920000,2178,307,3.13548219915639%,0.554772489067187%
2930000,2178,307,3.13548219915639%,0.554772489067187%
2940000,2190,308,3.15275758317378%,0.556579565578807%
2950000,2197,309,3.16283489051725%,0.558386642090426%
2960000,2198,310,3.16427450585204%,0.560193718602046%
2970000,2198,310,3.16427450585204%,0.560193718602046%
2980000,2199,311,3.16571412118682%,0.562000795113665%
2990000,2201,312,3.16859335185638%,0.563807871625285%
3000000,2201,312,3.16859335185638%,0.563807871625285%
3010000,2204,314,3.17291219786073%,0.567422024648524%
3020000,2204,314,3.17291219786073%,0.567422024648524%
3030000,2205,315,3.17435181319551%,0.569229101160143%
3040000,2219,318,3.19450642788247%,0.574650330695002%
3050000,2220,319,3.19594604321725%,0.576457407206621%
3060000,2220,319,3.19594604321725%,0.576457407206621%
3070000,2220,319,3.19594604321725%,0.576457407206621%
3080000,2220,319,3.19594604321725%,0.576457407206621%
3090000,2221,320,3.19738565855203%,0.578264483718241%
3100000,2222,321,3.19882527388682%,0.58007156022986%
3110000,2222,321,3.19882527388682%,0.58007156022986%
3120000,2255,326,3.24633257993464%,0.589106942787958%
3130000,2256,327,3.24777219526942%,0.590914019299577%
3140000,2256,327,3.24777219526942%,0.590914019299577%
3150000,2256,327,3.24777219526942%,0.590914019299577%
3160000,2256,327,3.24777219526942%,0.590914019299577%
3170000,2261,330,3.25497027194334%,0.596335248834436%
3180000,2261,330,3.25497027194334%,0.596335248834436%
3190000,2262,331,3.25640988727812%,0.598142325346055%
3200000,2263,332,3.2578495026129%,0.599949401857675%
3210000,2265,334,3.26072873328247%,0.603563554880914%
3220000,2265,334,3.26072873328247%,0.603563554880914%
3230000,2265,334,3.26072873328247%,0.603563554880914%
3240000,2265,334,3.26072873328247%,0.603563554880914%
3250000,2265,334,3.26072873328247%,0.603563554880914%
3260000,2266,335,3.26216834861725%,0.605370631392533%
3270000,2267,336,3.26360796395203%,0.607177707904153%
3280000,2267,336,3.26360796395203%,0.607177707904153%
3290000,2268,337,3.26504757928681%,0.608984784415772%
3300000,2268,337,3.26504757928681%,0.608984784415772%
3310000,2268,337,3.26504757928681%,0.608984784415772%
3320000,2269,338,3.2664871946216%,0.610791860927392%
3330000,2269,338,3.2664871946216%,0.610791860927392%
3340000,2320,340,3.33990757669551%,0.614406013950631%
3350000,2320,340,3.33990757669551%,0.614406013950631%
3360000,2320,340,3.33990757669551%,0.614406013950631%
3370000,2320,340,3.33990757669551%,0.614406013950631%
3380000,2322,342,3.34278680736507%,0.61802016697387%
3390000,2322,342,3.34278680736507%,0.61802016697387%
3400000,2325,345,3.34710565336942%,0.623441396508728%
3410000,2327,346,3.34998488403898%,0.625248473020348%
3420000,2327,346,3.34998488403898%,0.625248473020348%
3430000,2328,347,3.35142449937377%,0.627055549531967%
3440000,2328,347,3.35142449937377%,0.627055549531967%
3450000,2328,347,3.35142449937377%,0.627055549531967%
3460000,2328,347,3.35142449937377%,0.627055549531967%
3470000,2328,347,3.35142449937377%,0.627055549531967%
3480000,2328,347,3.35142449937377%,0.627055549531967%
3490000,2328,347,3.35142449937377%,0.627055549531967%
3500000,2330,348,3.35430373004333%,0.628862626043587%
3510000,2331,349,3.35574334537811%,0.630669702555206%
3520000,2331,349,3.35574334537811%,0.630669702555206%
3530000,2332,350,3.3571829607129%,0.632476779066826%
3540000,2334,351,3.36006219138246%,0.634283855578445%
3550000,2336,353,3.36294142205203%,0.637898008601684%
3560000,2338,355,3.36582065272159%,0.641512161624923%
3570000,2339,356,3.36726026805638%,0.643319238136543%
3580000,2339,356,3.36726026805638%,0.643319238136543%
3590000,2339,356,3.36726026805638%,0.643319238136543%
3600000,2341,358,3.37013949872594%,0.646933391159782%
3610000,2341,358,3.37013949872594%,0.646933391159782%
3620000,2341,358,3.37013949872594%,0.646933391159782%
3630000,2350,359,3.38309603673898%,0.648740467671401%
3640000,2350,359,3.38309603673898%,0.648740467671401%
3650000,2382,361,3.42916372745202%,0.65235462069464%
3660000,2383,362,3.43060334278681%,0.65416169720626%
3670000,2385,364,3.43348257345637%,0.657775850229499%
3680000,2386,365,3.43492218879116%,0.659582926741118%
3690000,2387,366,3.43636180412594%,0.661390003252738%
3700000,2388,367,3.43780141946072%,0.663197079764357%
3710000,2390,368,3.44068065013029%,0.665004156275977%
3720000,2390,368,3.44068065013029%,0.665004156275977%
3730000,2392,369,3.44355988079985%,0.666811232787596%
3740000,2392,369,3.44355988079985%,0.666811232787596%
3750000,2393,370,3.44499949613463%,0.668618309299216%
3760000,2393,370,3.44499949613463%,0.668618309299216%
3770000,2395,372,3.4478787268042%,0.672232462322455%
3780000,2396,373,3.44931834213898%,0.674039538834074%
3790000,2397,374,3.45075795747376%,0.675846615345694%
3800000,2397,374,3.45075795747376%,0.675846615345694%
3810000,2400,376,3.45507680347811%,0.679460768368933%
3820000,2400,376,3.45507680347811%,0.679460768368933%
3830000,2402,378,3.45795603414768%,0.683074921392172%
3840000,2402,378,3.45795603414768%,0.683074921392172%
3850000,2403,379,3.45939564948246%,0.684881997903791%
3860000,2403,379,3.45939564948246%,0.684881997903791%
3870000,2403,379,3.45939564948246%,0.684881997903791%
3880000,2403,379,3.45939564948246%,0.684881997903791%
3890000,2408,381,3.46659372615637%,0.68849615092703%
3900000,2409,382,3.46803334149115%,0.69030322743865%
3910000,2410,383,3.46947295682594%,0.692110303950269%
3920000,2410,383,3.46947295682594%,0.692110303950269%
3930000,2413,385,3.47379180283028%,0.695724456973508%
3940000,2413,385,3.47379180283028%,0.695724456973508%
3950000,2413,385,3.47379180283028%,0.695724456973508%
3960000,2414,386,3.47523141816507%,0.697531533485128%
3970000,2415,387,3.47667103349985%,0.699338609996747%
3980000,2416,388,3.47811064883463%,0.701145686508367%
3990000,2416,388,3.47811064883463%,0.701145686508367%
4000000,2416,388,3.47811064883463%,0.701145686508367%
4010000,2417,389,3.47955026416941%,0.702952763019986%
4020000,2417,389,3.47955026416941%,0.702952763019986%
4030000,2420,390,3.48386911017376%,0.704759839531606%
4040000,2420,390,3.48386911017376%,0.704759839531606%
4050000,2421,391,3.48530872550854%,0.706566916043225%
4060000,2423,393,3.48818795617811%,0.710181069066464%
4070000,2424,394,3.48962757151289%,0.711988145578084%
4080000,2425,395,3.49106718684767%,0.713795222089703%
4090000,2425,395,3.49106718684767%,0.713795222089703%
4100000,2425,395,3.49106718684767%,0.713795222089703%
4110000,2427,397,3.49394641751724%,0.717409375112942%
4120000,2427,397,3.49394641751724%,0.717409375112942%
4130000,2428,398,3.49538603285202%,0.719216451624562%
4140000,2431,401,3.49970487885637%,0.72463768115942%
4150000,2432,402,3.50114449419115%,0.72644475767104%
4160000,2435,405,3.5054633401955%,0.731865987205898%
4170000,2435,405,3.5054633401955%,0.731865987205898%
4180000,2436,406,3.50690295553028%,0.733673063717518%
4190000,2438,408,3.50978218619985%,0.737287216740757%
4200000,2440,410,3.51266141686941%,0.740901369763996%
4210000,2441,411,3.5141010322042%,0.742708446275615%
4220000,2445,412,3.51985949354333%,0.744515522787235%
4230000,2445,412,3.51985949354333%,0.744515522787235%
4240000,2446,413,3.52129910887811%,0.746322599298854%
4250000,2447,414,3.52273872421289%,0.748129675810474%
4260000,2447,414,3.52273872421289%,0.748129675810474%
4270000,2447,414,3.52273872421289%,0.748129675810474%
4280000,2448,415,3.52417833954767%,0.749936752322093%
4290000,2448,415,3.52417833954767%,0.749936752322093%
4300000,2449,416,3.52561795488246%,0.751743828833713%
4310000,2450,417,3.52705757021724%,0.753550905345332%
4320000,2453,419,3.53137641622159%,0.757165058368571%
4330000,2454,420,3.53281603155637%,0.758972134880191%
4340000,2454,420,3.53281603155637%,0.758972134880191%
4350000,2457,422,3.53713487756072%,0.76258628790343%
4360000,2459,424,3.54001410823028%,0.766200440926669%
4370000,2459,424,3.54001410823028%,0.766200440926669%
4380000,2461,426,3.54289333889985%,0.769814593949908%
4390000,2461,426,3.54289333889985%,0.769814593949908%
4400000,2461,426,3.54289333889985%,0.769814593949908%
4410000,2462,427,3.54433295423463%,0.771621670461527%
4420000,2465,429,3.54865180023898%,0.775235823484766%
4430000,2466,430,3.55009141557376%,0.777042899996386%
4440000,2469,431,3.55441026157811%,0.778849976508005%
4450000,2469,431,3.55441026157811%,0.778849976508005%
4460000,2469,431,3.55441026157811%,0.778849976508005%
4470000,2469,431,3.55441026157811%,0.778849976508005%
4480000,2470,432,3.55584987691289%,0.780657053019625%
4490000,2470,432,3.55584987691289%,0.780657053019625%
4500000,2470,432,3.55584987691289%,0.780657053019625%
4510000,2471,433,3.55728949224767%,0.782464129531244%
4520000,2471,433,3.55728949224767%,0.782464129531244%
4530000,2473,434,3.56016872291724%,0.784271206042864%
4540000,2473,434,3.56016872291724%,0.784271206042864%
4550000,2473,434,3.56016872291724%,0.784271206042864%
4560000,2474,435,3.56160833825202%,0.786078282554483%
4570000,2474,435,3.56160833825202%,0.786078282554483%
4580000,2474,435,3.56160833825202%,0.786078282554483%
4590000,2474,435,3.56160833825202%,0.786078282554483%
4600000,2476,437,3.56448756892158%,0.789692435577722%
4610000,2476,437,3.56448756892158%,0.789692435577722%
4620000,2476,437,3.56448756892158%,0.789692435577722%
4630000,2485,439,3.57744410693463%,0.793306588600961%
4640000,2485,439,3.57744410693463%,0.793306588600961%
4650000,2485,439,3.57744410693463%,0.793306588600961%
4660000,2487,441,3.58032333760419%,0.7969207416242%
4670000,2487,441,3.58032333760419%,0.7969207416242%
4680000,2489,443,3.58320256827376%,0.800534894647439%
4690000,2489,443,3.58320256827376%,0.800534894647439%
4700000,2491,444,3.58608179894332%,0.802341971159059%
4710000,2494,445,3.59040064494767%,0.804149047670678%
4720000,2495,446,3.59184026028245%,0.805956124182298%
4730000,2496,447,3.59327987561724%,0.807763200693917%
4740000,2496,447,3.59327987561724%,0.807763200693917%
4750000,2496,447,3.59327987561724%,0.807763200693917%
4760000,2499,449,3.59759872162158%,0.811377353717156%
4770000,2502,451,3.60191756762593%,0.814991506740395%
4780000,2504,453,3.6047967982955%,0.818605659763634%
4790000,2504,453,3.6047967982955%,0.818605659763634%
4800000,2504,453,3.6047967982955%,0.818605659763634%
4810000,2505,454,3.60623641363028%,0.820412736275254%
4820000,2505,454,3.60623641363028%,0.820412736275254%
4830000,2505,454,3.60623641363028%,0.820412736275254%
4840000,2505,454,3.60623641363028%,0.820412736275254%
4850000,2507,456,3.60911564429984%,0.824026889298493%
4860000,2509,458,3.61199487496941%,0.827641042321732%
4870000,2510,459,3.61343449030419%,0.829448118833351%
4880000,2510,459,3.61343449030419%,0.829448118833351%
4890000,2511,460,3.61487410563897%,0.831255195344971%
4900000,2514,463,3.61919295164332%,0.83667642487983%
4910000,2514,463,3.61919295164332%,0.83667642487983%
4920000,2514,463,3.61919295164332%,0.83667642487983%
4930000,2515,464,3.6206325669781%,0.838483501391449%
4940000,2516,465,3.62207218231289%,0.840290577903068%
4950000,2518,467,3.62495141298245%,0.843904730926307%
4960000,2518,467,3.62495141298245%,0.843904730926307%
4970000,2521,468,3.6292702589868%,0.845711807437927%
4980000,2521,468,3.6292702589868%,0.845711807437927%
4990000,2522,469,3.63070987432158%,0.847518883949546%
5000000,2524,470,3.63358910499115%,0.849325960461166%
5010000,2524,470,3.63358910499115%,0.849325960461166%
5020000,2527,473,3.63790795099549%,0.854747189996024%
5030000,2527,473,3.63790795099549%,0.854747189996024%
5040000,2529,474,3.64078718166506%,0.856554266507644%
5050000,2529,474,3.64078718166506%,0.856554266507644%
5060000,2530,475,3.64222679699984%,0.858361343019263%
5070000,2531,476,3.64366641233462%,0.860168419530883%
5080000,2531,476,3.64366641233462%,0.860168419530883%
5090000,2531,476,3.64366641233462%,0.860168419530883%
5100000,2531,476,3.64366641233462%,0.860168419530883%
5110000,2536,478,3.65086448900854%,0.863782572554122%
5120000,2536,478,3.65086448900854%,0.863782572554122%
5130000,2559,479,3.68397564170854%,0.865589649065741%
5140000,2560,480,3.68541525704332%,0.867396725577361%
5150000,2560,480,3.68541525704332%,0.867396725577361%
5160000,2561,481,3.6868548723781%,0.869203802088981%
5170000,2561,481,3.6868548723781%,0.869203802088981%
5180000,2561,481,3.6868548723781%,0.869203802088981%
