Guesses,Accounts Cracked,Passwords Cracked,% Accounts,% Passwords
760000,596,88,0.858010739530398%,0.159022733022516%
770000,599,90,0.862329585534745%,0.162636886045755%
780000,599,90,0.862329585534745%,0.162636886045755%
790000,599,90,0.862329585534745%,0.162636886045755%
800000,601,92,0.86520881620431%,0.166251039068994%
810000,601,92,0.86520881620431%,0.166251039068994%
820000,635,95,0.914155737586917%,0.171672268603853%
830000,636,96,0.915595352921699%,0.173479345115472%
840000,637,97,0.917034968256482%,0.175286421627092%
850000,642,99,0.924233044930395%,0.178900574650331%
860000,642,99,0.924233044930395%,0.178900574650331%
870000,642,99,0.924233044930395%,0.178900574650331%
880000,642,99,0.924233044930395%,0.178900574650331%
890000,645,101,0.928551890934742%,0.18251472767357%
900000,647,102,0.931431121604307%,0.184321804185189%
910000,647,102,0.931431121604307%,0.184321804185189%
920000,649,104,0.934310352273872%,0.187935957208428%
930000,649,104,0.934310352273872%,0.187935957208428%
940000,649,104,0.934310352273872%,0.187935957208428%
950000,651,106,0.937189582943438%,0.191550110231667%
960000,652,107,0.93862919827822%,0.193357186743287%
970000,653,108,0.940068813613003%,0.195164263254906%
980000,655,110,0.942948044282568%,0.198778416278145%
990000,657,112,0.945827274952133%,0.202392569301384%
1000000,658,113,0.947266890286915%,0.204199645813004%
1010000,658,113,0.947266890286915%,0.204199645813004%
1020000,658,113,0.947266890286915%,0.204199645813004%
1030000,659,114,0.948706505621698%,0.206006722324623%
1040000,662,116,0.953025351626046%,0.209620875347862%
1050000,662,116,0.953025351626046%,0.209620875347862%
1060000,662,116,0.953025351626046%,0.209620875347862%
1070000,662,116,0.953025351626046%,0.209620875347862%
1080000,666,119,0.958783812965176%,0.215042104882721%
1090000,667,120,0.960223428299958%,0.21684918139434%
1100000,668,121,0.961663043634741%,0.21865625790596%
1110000,671,123,0.965981889639088%,0.222270410929199%
1120000,671,123,0.965981889639088%,0.222270410929199%
1130000,675,126,0.971740350978219%,0.227691640464057%
1140000,677,127,0.974619581647784%,0.229498716975677%
1150000,679,129,0.977498812317349%,0.233112869998916%
1160000,681,130,0.980378042986914%,0.234919946510535%
1170000,683,131,0.983257273656479%,0.236727023022155%
1180000,683,131,0.983257273656479%,0.236727023022155%
1190000,685,133,0.986136504326044%,0.240341176045394%
1200000,688,135,0.990455350330392%,0.243955329068633%
1210000,689,136,0.991894965665174%,0.245762405580252%
1220000,691,138,0.994774196334739%,0.249376558603491%
1230000,692,139,0.996213811669522%,0.251183635115111%
1240000,695,141,1.00053265767387%,0.25479778813835%
1250000,697,143,1.00341188834343%,0.258411941161589%
1260000,699,145,1.006291119013%,0.262026094184828%
1270000,699,145,1.006291119013%,0.262026094184828%
1280000,699,145,1.006291119013%,0.262026094184828%
1290000,700,146,1.00773073434778%,0.263833170696447%
1300000,700,146,1.00773073434778%,0.263833170696447%
1310000,701,147,1.00917034968256%,0.265640247208067%
1320000,703,149,1.01204958035213%,0.269254400231306%
1330000,705,151,1.01492881102169%,0.272868553254545%
1340000,707,153,1.01780804169126%,0.276482706277784%
1350000,709,155,1.02068727236083%,0.280096859301023%
1360000,710,156,1.02212688769561%,0.281903935812642%
1370000,712,158,1.02500611836517%,0.285518088835881%
1380000,716,160,1.0307645797043%,0.28913224185912%
1390000,721,162,1.03796265637822%,0.292746394882359%
1400000,721,162,1.03796265637822%,0.292746394882359%
1410000,721,162,1.03796265637822%,0.292746394882359%
1420000,729,164,1.04947957905648%,0.296360547905598%
1430000,730,165,1.05091919439126%,0.298167624417218%
1440000,732,166,1.05379842506082%,0.299974700928837%
1450000,734,168,1.05667765573039%,0.303588853952076%
1460000,734,168,1.05667765573039%,0.303588853952076%
1470000,736,169,1.05955688639995%,0.305395930463696%
1480000,739,171,1.0638757324043%,0.309010083486935%
1490000,741,172,1.06675496307387%,0.310817159998554%
1500000,741,172,1.06675496307387%,0.310817159998554%
1510000,741,172,1.06675496307387%,0.310817159998554%
1520000,742,173,1.06819457840865%,0.312624236510174%
1530000,743,174,1.06963419374343%,0.314431313021793%
1540000,744,175,1.07107380907821%,0.316238389533413%
1550000,744,175,1.07107380907821%,0.316238389533413%
1560000,745,176,1.072513424413%,0.318045466045032%
1570000,745,176,1.072513424413%,0.318045466045032%
1580000,745,176,1.072513424413%,0.318045466045032%
1590000,746,177,1.07395303974778%,0.319852542556652%
1600000,749,178,1.07827188575213%,0.321659619068271%
1610000,749,178,1.07827188575213%,0.321659619068271%
1620000,751,180,1.08115111642169%,0.32527377209151%
1630000,751,180,1.08115111642169%,0.32527377209151%
1640000,751,180,1.08115111642169%,0.32527377209151%
1650000,751,180,1.08115111642169%,0.32527377209151%
1660000,753,182,1.08403034709126%,0.328887925114749%
1670000,755,184,1.08690957776082%,0.332502078137988%
1680000,755,184,1.08690957776082%,0.332502078137988%
1690000,755,184,1.08690957776082%,0.332502078137988%
1700000,756,185,1.0883491930956%,0.334309154649608%
1710000,756,185,1.0883491930956%,0.334309154649608%
1720000,757,186,1.08978880843039%,0.336116231161227%
1730000,760,188,1.09410765443474%,0.339730384184466%
1740000,760,188,1.09410765443474%,0.339730384184466%
1750000,763,191,1.09842650043908%,0.345151613719325%
1760000,763,191,1.09842650043908%,0.345151613719325%
1770000,768,193,1.105624577113%,0.348765766742564%
1780000,770,195,1.10850380778256%,0.352379919765803%
1790000,774,197,1.11426226912169%,0.355994072789042%
1800000,775,198,1.11570188445647%,0.357801149300661%
1810000,775,198,1.11570188445647%,0.357801149300661%
1820000,776,199,1.11714149979126%,0.359608225812281%
1830000,777,200,1.11858111512604%,0.3614153023239%
1840000,778,201,1.12002073046082%,0.36322237883552%
1850000,780,203,1.12289996113039%,0.366836531858759%
1860000,781,204,1.12433957646517%,0.368643608370378%
1870000,789,205,1.13585649914343%,0.370450684881998%
1880000,791,207,1.13873572981299%,0.374064837905237%
1890000,792,208,1.14017534514778%,0.375871914416856%
1900000,793,209,1.14161496048256%,0.377678990928476%
1910000,793,209,1.14161496048256%,0.377678990928476%
1920000,795,210,1.14449419115212%,0.379486067440095%
1930000,795,210,1.14449419115212%,0.379486067440095%
1940000,796,211,1.14593380648691%,0.381293143951715%
1950000,797,212,1.14737342182169%,0.383100220463334%
1960000,797,212,1.14737342182169%,0.383100220463334%
1970000,797,212,1.14737342182169%,0.383100220463334%
1980000,797,212,1.14737342182169%,0.383100220463334%
1990000,799,214,1.15025265249125%,0.386714373486573%
2000000,801,215,1.15313188316082%,0.388521449998193%
2010000,801,215,1.15313188316082%,0.388521449998193%
2020000,804,216,1.15745072916517%,0.390328526509812%
2030000,808,220,1.1632091905043%,0.39755683255629%
2040000,810,222,1.16608842117386%,0.401170985579529%
2050000,810,222,1.16608842117386%,0.401170985579529%
2060000,811,223,1.16752803650864%,0.402978062091149%
2070000,811,223,1.16752803650864%,0.402978062091149%
2080000,811,223,1.16752803650864%,0.402978062091149%
2090000,811,223,1.16752803650864%,0.402978062091149%
2100000,814,226,1.17184688251299%,0.408399291626007%
2110000,814,226,1.17184688251299%,0.408399291626007%
2120000,815,227,1.17328649784778%,0.410206368137627%
2130000,817,228,1.17616572851734%,0.412013444649246%
2140000,819,230,1.17904495918691%,0.415627597672485%
2150000,823,234,1.18480342052604%,0.422855903718963%
2160000,823,234,1.18480342052604%,0.422855903718963%
2170000,823,234,1.18480342052604%,0.422855903718963%
2180000,831,236,1.1963203432043%,0.426470056742203%
2190000,831,236,1.1963203432043%,0.426470056742203%
2200000,831,236,1.1963203432043%,0.426470056742203%
2210000,836,239,1.20351841987821%,0.431891286277061%
2220000,837,240,1.20495803521299%,0.433698362788681%
2230000,837,240,1.20495803521299%,0.433698362788681%
2240000,837,240,1.20495803521299%,0.433698362788681%
2250000,837,240,1.20495803521299%,0.433698362788681%
2260000,838,241,1.20639765054777%,0.4355054393003%
2270000,840,243,1.20927688121734%,0.439119592323539%
2280000,841,244,1.21071649655212%,0.440926668835159%
2290000,842,245,1.2121561118869%,0.442733745346778%
2300000,847,248,1.21935418856082%,0.448154974881637%
2310000,849,250,1.22223341923038%,0.451769127904876%
2320000,849,250,1.22223341923038%,0.451769127904876%
2330000,849,250,1.22223341923038%,0.451769127904876%
2340000,850,251,1.22367303456516%,0.453576204416495%
2350000,851,252,1.22511264989995%,0.455383280928114%
2360000,851,252,1.22511264989995%,0.455383280928114%
2370000,853,254,1.22799188056951%,0.458997433951353%
2380000,853,254,1.22799188056951%,0.458997433951353%
2390000,853,254,1.22799188056951%,0.458997433951353%
2400000,853,254,1.22799188056951%,0.458997433951353%
2410000,858,257,1.23518995724342%,0.464418663486212%
2420000,859,258,1.23662957257821%,0.466225739997831%
2430000,862,261,1.24094841858255%,0.47164696953269%
2440000,862,261,1.24094841858255%,0.47164696953269%
2450000,863,262,1.24238803391734%,0.473454046044309%
2460000,863,262,1.24238803391734%,0.473454046044309%
2470000,869,265,1.25102572592603%,0.478875275579168%
2480000,869,265,1.25102572592603%,0.478875275579168%
2490000,870,266,1.25246534126082%,0.480682352090788%
2500000,870,266,1.25246534126082%,0.480682352090788%
2510000,870,266,1.25246534126082%,0.480682352090788%
2520000,871,267,1.2539049565956%,0.482489428602407%
2530000,873,268,1.25678418726516%,0.484296505114027%
2540000,881,269,1.26830110994342%,0.486103581625646%
2550000,881,269,1.26830110994342%,0.486103581625646%
2560000,881,269,1.26830110994342%,0.486103581625646%
2570000,881,269,1.26830110994342%,0.486103581625646%
2580000,882,270,1.26974072527821%,0.487910658137266%
2590000,883,271,1.27118034061299%,0.489717734648885%
2600000,883,271,1.27118034061299%,0.489717734648885%
2610000,883,271,1.27118034061299%,0.489717734648885%
2620000,883,271,1.27118034061299%,0.489717734648885%
2630000,884,272,1.27261995594777%,0.491524811160505%
2640000,884,272,1.27261995594777%,0.491524811160505%
2650000,884,272,1.27261995594777%,0.491524811160505%
2660000,884,272,1.27261995594777%,0.491524811160505%
2670000,885,273,1.27405957128255%,0.493331887672124%
2680000,887,274,1.27693880195212%,0.495138964183744%
2690000,887,274,1.27693880195212%,0.495138964183744%
2700000,888,275,1.2783784172869%,0.496946040695363%
2710000,891,277,1.28269726329125%,0.500560193718602%
2720000,891,277,1.28269726329125%,0.500560193718602%
2730000,892,278,1.28413687862603%,0.502367270230222%
2740000,896,279,1.28989533996516%,0.504174346741841%
2750000,896,279,1.28989533996516%,0.504174346741841%
2760000,898,281,1.29277457063473%,0.50778849976508%
2770000,899,282,1.29421418596951%,0.5095955762767%
2780000,899,282,1.29421418596951%,0.5095955762767%
2790000,900,283,1.29565380130429%,0.511402652788319%
2800000,905,284,1.3028518779782%,0.513209729299939%
2810000,909,287,1.30861033931733%,0.518630958834797%
2820000,911,289,1.3114895699869%,0.522245111858036%
2830000,913,291,1.31436880065646%,0.525859264881275%
2840000,915,292,1.31724803132603%,0.527666341392895%
2850000,915,292,1.31724803132603%,0.527666341392895%
2860000,916,293,1.31868764666081%,0.529473417904514%
2870000,918,295,1.32156687733038%,0.533087570927753%
2880000,918,295,1.32156687733038%,0.533087570927753%
2890000,919,296,1.32300649266516%,0.534894647439373%
2900000,919,296,1.32300649266516%,0.534894647439373%
2910000,919,296,1.32300649266516%,0.534894647439373%
2920000,920,297,1.32444610799994%,0.536701723950992%
2930000,926,301,1.33308380000864%,0.54393002999747%
2940000,927,302,1.33452341534342%,0.54573710650909%
2950000,927,302,1.33452341534342%,0.54573710650909%
2960000,927,302,1.33452341534342%,0.54573710650909%
2970000,927,302,1.33452341534342%,0.54573710650909%
2980000,929,304,1.33740264601299%,0.549351259532329%
2990000,929,304,1.33740264601299%,0.549351259532329%
3000000,931,305,1.34028187668255%,0.551158336043948%
3010000,938,306,1.35035918402603%,0.552965412555568%
3020000,938,306,1.35035918402603%,0.552965412555568%
3030000,938,306,1.35035918402603%,0.552965412555568%
3040000,938,306,1.35035918402603%,0.552965412555568%
3050000,938,306,1.35035918402603%,0.552965412555568%
3060000,938,306,1.35035918402603%,0.552965412555568%
3070000,938,306,1.35035918402603%,0.552965412555568%
3080000,938,306,1.35035918402603%,0.552965412555568%
3090000,941,308,1.35467803003038%,0.556579565578807%
3100000,943,310,1.35755726069994%,0.560193718602046%
3110000,945,311,1.36043649136951%,0.562000795113665%
3120000,945,311,1.36043649136951%,0.562000795113665%
3130000,946,312,1.36187610670429%,0.563807871625285%
3140000,947,313,1.36331572203907%,0.565614948136904%
3150000,950,315,1.36763456804342%,0.569229101160143%
3160000,950,315,1.36763456804342%,0.569229101160143%
3170000,950,315,1.36763456804342%,0.569229101160143%
3180000,950,315,1.36763456804342%,0.569229101160143%
3190000,950,315,1.36763456804342%,0.569229101160143%
3200000,953,317,1.37195341404777%,0.572843254183382%
3210000,953,317,1.37195341404777%,0.572843254183382%
3220000,954,318,1.37339302938255%,0.574650330695002%
3230000,955,319,1.37483264471733%,0.576457407206621%
3240000,955,319,1.37483264471733%,0.576457407206621%
3250000,956,320,1.37627226005211%,0.578264483718241%
3260000,956,320,1.37627226005211%,0.578264483718241%
3270000,956,320,1.37627226005211%,0.578264483718241%
3280000,956,320,1.37627226005211%,0.578264483718241%
3290000,957,321,1.3777118753869%,0.58007156022986%
3300000,957,321,1.3777118753869%,0.58007156022986%
3310000,957,321,1.3777118753869%,0.58007156022986%
3320000,957,321,1.3777118753869%,0.58007156022986%
3330000,957,321,1.3777118753869%,0.58007156022986%
3340000,958,322,1.37915149072168%,0.58187863674148%
3350000,959,323,1.38059110605646%,0.583685713253099%
3360000,969,324,1.39498725940429%,0.585492789764719%
3370000,971,326,1.39786649007385%,0.589106942787958%
3380000,971,326,1.39786649007385%,0.589106942787958%
3390000,971,326,1.39786649007385%,0.589106942787958%
3400000,973,328,1.40074572074342%,0.592721095811197%
3410000,973,328,1.40074572074342%,0.592721095811197%
3420000,974,329,1.4021853360782%,0.594528172322816%
3430000,983,330,1.41514187409124%,0.596335248834436%
3440000,983,330,1.41514187409124%,0.596335248834436%
3450000,986,331,1.41946072009559%,0.598142325346055%
3460000,988,332,1.42233995076516%,0.599949401857675%
3470000,989,333,1.42377956609994%,0.601756478369294%
3480000,994,336,1.43097764277385%,0.607177707904153%
3490000,995,337,1.43241725810863%,0.608984784415772%
3500000,998,338,1.43673610411298%,0.610791860927392%
3510000,998,338,1.43673610411298%,0.610791860927392%
3520000,998,338,1.43673610411298%,0.610791860927392%
3530000,998,338,1.43673610411298%,0.610791860927392%
3540000,1002,340,1.44249456545211%,0.614406013950631%
3550000,1002,340,1.44249456545211%,0.614406013950631%
3560000,1002,340,1.44249456545211%,0.614406013950631%
3570000,1002,340,1.44249456545211%,0.614406013950631%
3580000,1002,340,1.44249456545211%,0.614406013950631%
3590000,1003,341,1.44393418078689%,0.61621309046225%
3600000,1003,341,1.44393418078689%,0.61621309046225%
3610000,1004,342,1.44537379612168%,0.61802016697387%
3620000,1012,345,1.45689071879994%,0.623441396508728%
3630000,1014,347,1.4597699494695%,0.627055549531967%
3640000,1026,348,1.47704533348689%,0.628862626043587%
3650000,1028,350,1.47992456415646%,0.632476779066826%
3660000,1030,352,1.48280379482602%,0.636090932090065%
3670000,1031,353,1.48424341016081%,0.637898008601684%
3680000,1033,355,1.48712264083037%,0.641512161624923%
3690000,1035,357,1.49000187149994%,0.645126314648162%
3700000,1035,357,1.49000187149994%,0.645126314648162%
3710000,1035,357,1.49000187149994%,0.645126314648162%
3720000,1035,357,1.49000187149994%,0.645126314648162%
3730000,1038,360,1.49432071750428%,0.650547544183021%
3740000,1038,360,1.49432071750428%,0.650547544183021%
3750000,1042,362,1.50007917884341%,0.65416169720626%
3760000,1043,363,1.5015187941782%,0.655968773717879%
3770000,1043,363,1.5015187941782%,0.655968773717879%
3780000,1046,365,1.50583764018254%,0.659582926741118%
3790000,1049,367,1.51015648618689%,0.663197079764357%
3800000,1050,368,1.51159610152167%,0.665004156275977%
3810000,1052,370,1.51447533219124%,0.668618309299216%
3820000,1052,370,1.51447533219124%,0.668618309299216%
3830000,1052,370,1.51447533219124%,0.668618309299216%
3840000,1055,371,1.51879417819559%,0.670425385810835%
3850000,1055,371,1.51879417819559%,0.670425385810835%
3860000,1055,371,1.51879417819559%,0.670425385810835%
3870000,1058,374,1.52311302419993%,0.675846615345694%
3880000,1058,374,1.52311302419993%,0.675846615345694%
3890000,1059,375,1.52455263953472%,0.677653691857313%
3900000,1061,377,1.52743187020428%,0.681267844880552%
3910000,1064,378,1.53175071620863%,0.683074921392172%
3920000,1066,380,1.53462994687819%,0.686689074415411%
3930000,1069,383,1.53894879288254%,0.692110303950269%
3940000,1069,383,1.53894879288254%,0.692110303950269%
3950000,1076,384,1.54902610022602%,0.693917380461889%
3960000,1077,385,1.5504657155608%,0.695724456973508%
3970000,1079,386,1.55334494623037%,0.697531533485128%
3980000,1080,387,1.55478456156515%,0.699338609996747%
3990000,1082,389,1.55766379223471%,0.702952763019986%
4000000,1087,391,1.56486186890863%,0.706566916043225%
4010000,1087,391,1.56486186890863%,0.706566916043225%
4020000,1087,391,1.56486186890863%,0.706566916043225%
4030000,1089,393,1.56774109957819%,0.710181069066464%
4040000,1089,393,1.56774109957819%,0.710181069066464%
4050000,1089,393,1.56774109957819%,0.710181069066464%
4060000,1092,395,1.57205994558254%,0.713795222089703%
4070000,1092,395,1.57205994558254%,0.713795222089703%
4080000,1093,396,1.57349956091732%,0.715602298601323%
4090000,1093,396,1.57349956091732%,0.715602298601323%
4100000,1093,396,1.57349956091732%,0.715602298601323%
4110000,1093,396,1.57349956091732%,0.715602298601323%
4120000,1152,397,1.65843686566949%,0.717409375112942%
4130000,1152,397,1.65843686566949%,0.717409375112942%
4140000,1153,398,1.65987648100428%,0.719216451624562%
4150000,1153,398,1.65987648100428%,0.719216451624562%
4160000,1153,398,1.65987648100428%,0.719216451624562%
4170000,1153,398,1.65987648100428%,0.719216451624562%
4180000,1153,398,1.65987648100428%,0.719216451624562%
4190000,1153,398,1.65987648100428%,0.719216451624562%
4200000,1156,400,1.66419532700862%,0.722830604647801%
4210000,1157,401,1.66563494234341%,0.72463768115942%
4220000,1159,402,1.66851417301297%,0.72644475767104%
4230000,1160,403,1.66995378834775%,0.728251834182659%
4240000,1161,404,1.67139340368254%,0.730058910694279%
4250000,1162,405,1.67283301901732%,0.731865987205898%
4260000,1162,405,1.67283301901732%,0.731865987205898%
4270000,1165,408,1.67715186502167%,0.737287216740757%
4280000,1166,409,1.67859148035645%,0.739094293252376%
4290000,1167,410,1.68003109569123%,0.740901369763996%
4300000,1169,412,1.6829103263608%,0.744515522787235%
4310000,1170,413,1.68434994169558%,0.746322599298854%
4320000,1171,414,1.68578955703036%,0.748129675810474%
4330000,1173,416,1.68866878769993%,0.751743828833713%
4340000,1174,417,1.69010840303471%,0.753550905345332%
4350000,1175,418,1.69154801836949%,0.755357981856952%
4360000,1175,418,1.69154801836949%,0.755357981856952%
4370000,1175,418,1.69154801836949%,0.755357981856952%
4380000,1176,419,1.69298763370427%,0.757165058368571%
4390000,1178,421,1.69586686437384%,0.76077921139181%
4400000,1183,423,1.70306494104775%,0.764393364415049%
4410000,1185,425,1.70594417171732%,0.768007517438288%
4420000,1186,426,1.7073837870521%,0.769814593949908%
4430000,1186,426,1.7073837870521%,0.769814593949908%
4440000,1189,429,1.71170263305645%,0.775235823484766%
4450000,1190,430,1.71314224839123%,0.777042899996386%
4460000,1192,432,1.7160214790608%,0.780657053019625%
4470000,1193,433,1.71746109439558%,0.782464129531244%
4480000,1194,434,1.71890070973036%,0.784271206042864%
4490000,1205,436,1.73473647841297%,0.787885359066103%
4500000,1205,436,1.73473647841297%,0.787885359066103%
4510000,1206,437,1.73617609374775%,0.789692435577722%
4520000,1206,437,1.73617609374775%,0.789692435577722%
4530000,1206,437,1.73617609374775%,0.789692435577722%
4540000,1207,438,1.73761570908253%,0.791499512089342%
4550000,1208,439,1.73905532441732%,0.793306588600961%
4560000,1209,440,1.7404949397521%,0.795113665112581%
4570000,1209,440,1.7404949397521%,0.795113665112581%
4580000,1209,440,1.7404949397521%,0.795113665112581%
4590000,1210,441,1.74193455508688%,0.7969207416242%
4600000,1211,442,1.74337417042166%,0.79872781813582%
4610000,1211,442,1.74337417042166%,0.79872781813582%
4620000,1213,444,1.74625340109123%,0.802341971159059%
4630000,1213,444,1.74625340109123%,0.802341971159059%
4640000,1214,445,1.74769301642601%,0.804149047670678%
4650000,1214,445,1.74769301642601%,0.804149047670678%
4660000,1216,447,1.75057224709558%,0.807763200693917%
4670000,1219,449,1.75489109309992%,0.811377353717156%
4680000,1220,450,1.75633070843471%,0.813184430228776%
4690000,1220,450,1.75633070843471%,0.813184430228776%
4700000,1232,452,1.7736060924521%,0.816798583252015%
4710000,1232,452,1.7736060924521%,0.816798583252015%
4720000,1233,453,1.77504570778688%,0.818605659763634%
4730000,1233,453,1.77504570778688%,0.818605659763634%
4740000,1233,453,1.77504570778688%,0.818605659763634%
4750000,1236,454,1.77936455379123%,0.820412736275254%
4760000,1236,454,1.77936455379123%,0.820412736275254%
4770000,1236,454,1.77936455379123%,0.820412736275254%
4780000,1236,454,1.77936455379123%,0.820412736275254%
4790000,1236,454,1.77936455379123%,0.820412736275254%
4800000,1236,454,1.77936455379123%,0.820412736275254%
4810000,1236,454,1.77936455379123%,0.820412736275254%
4820000,1236,454,1.77936455379123%,0.820412736275254%
4830000,1239,457,1.78368339979557%,0.825833965810112%
4840000,1239,457,1.78368339979557%,0.825833965810112%
4850000,1239,457,1.78368339979557%,0.825833965810112%
4860000,1240,458,1.78512301513036%,0.827641042321732%
4870000,1241,459,1.78656263046514%,0.829448118833351%
4880000,1250,461,1.79951916847818%,0.83306227185659%
4890000,1250,461,1.79951916847818%,0.83306227185659%
4900000,1251,462,1.80095878381297%,0.83486934836821%
4910000,1251,462,1.80095878381297%,0.83486934836821%
4920000,1252,463,1.80239839914775%,0.83667642487983%
4930000,1253,464,1.80383801448253%,0.838483501391449%
4940000,1254,465,1.80527762981731%,0.840290577903068%
4950000,1254,465,1.80527762981731%,0.840290577903068%
4960000,1257,466,1.80959647582166%,0.842097654414688%
4970000,1258,467,1.81103609115644%,0.843904730926307%
4980000,1258,467,1.81103609115644%,0.843904730926307%
4990000,1258,467,1.81103609115644%,0.843904730926307%
5000000,1258,467,1.81103609115644%,0.843904730926307%
5010000,1260,468,1.81391532182601%,0.845711807437927%
5020000,1260,468,1.81391532182601%,0.845711807437927%
5030000,1262,470,1.81679455249557%,0.849325960461166%
5040000,1262,470,1.81679455249557%,0.849325960461166%
5050000,1273,472,1.83263032117818%,0.852940113484405%
5060000,1273,472,1.83263032117818%,0.852940113484405%
5070000,1274,473,1.83406993651296%,0.854747189996024%
5080000,1275,474,1.83550955184775%,0.856554266507644%
5090000,1275,474,1.83550955184775%,0.856554266507644%
5100000,1275,474,1.83550955184775%,0.856554266507644%
5110000,1277,476,1.83838878251731%,0.860168419530883%
5120000,1277,476,1.83838878251731%,0.860168419530883%
5130000,1277,476,1.83838878251731%,0.860168419530883%
5140000,1277,476,1.83838878251731%,0.860168419530883%
5150000,1277,476,1.83838878251731%,0.860168419530883%
5160000,1280,478,1.84270762852166%,0.863782572554122%
5170000,1282,480,1.84558685919122%,0.867396725577361%
5180000,1282,480,1.84558685919122%,0.867396725577361%
5190000,1283,481,1.84702647452601%,0.869203802088981%
5200000,1284,482,1.84846608986079%,0.8710108786006%
5210000,1284,482,1.84846608986079%,0.8710108786006%
5220000,1284,482,1.84846608986079%,0.8710108786006%
5230000,1285,483,1.84990570519557%,0.872817955112219%
5240000,1285,483,1.84990570519557%,0.872817955112219%
5250000,1286,484,1.85134532053035%,0.874625031623839%
5260000,1286,484,1.85134532053035%,0.874625031623839%
5270000,1286,484,1.85134532053035%,0.874625031623839%
5280000,1287,485,1.85278493586514%,0.876432108135458%
5290000,1288,486,1.85422455119992%,0.878239184647078%
5300000,1289,487,1.8556641665347%,0.880046261158697%
5310000,1290,488,1.85710378186948%,0.881853337670317%
