Guesses,Accounts Cracked,Passwords Cracked,% Accounts,% Passwords
650000,201,24,3.90898483080513%,0.568181818181818%
660000,202,25,3.92843251653053%,0.591856060606061%
670000,202,25,3.92843251653053%,0.591856060606061%
680000,203,26,3.94788020225593%,0.615530303030303%
690000,203,26,3.94788020225593%,0.615530303030303%
700000,203,26,3.94788020225593%,0.615530303030303%
710000,203,26,3.94788020225593%,0.615530303030303%
720000,205,28,3.98677557370673%,0.662878787878788%
730000,205,28,3.98677557370673%,0.662878787878788%
740000,206,29,4.00622325943213%,0.68655303030303%
750000,206,29,4.00622325943213%,0.68655303030303%
760000,206,29,4.00622325943213%,0.68655303030303%
770000,206,29,4.00622325943213%,0.68655303030303%
780000,206,29,4.00622325943213%,0.68655303030303%
790000,207,30,4.02567094515753%,0.710227272727273%
800000,207,30,4.02567094515753%,0.710227272727273%
810000,207,30,4.02567094515753%,0.710227272727273%
820000,207,30,4.02567094515753%,0.710227272727273%
830000,207,30,4.02567094515753%,0.710227272727273%
840000,207,30,4.02567094515753%,0.710227272727273%
850000,209,31,4.06456631660832%,0.733901515151515%
860000,209,31,4.06456631660832%,0.733901515151515%
870000,209,31,4.06456631660832%,0.733901515151515%
880000,209,31,4.06456631660832%,0.733901515151515%
890000,209,31,4.06456631660832%,0.733901515151515%
900000,209,31,4.06456631660832%,0.733901515151515%
910000,209,31,4.06456631660832%,0.733901515151515%
920000,209,31,4.06456631660832%,0.733901515151515%
930000,209,31,4.06456631660832%,0.733901515151515%
940000,209,31,4.06456631660832%,0.733901515151515%
950000,209,31,4.06456631660832%,0.733901515151515%
960000,209,31,4.06456631660832%,0.733901515151515%
970000,209,31,4.06456631660832%,0.733901515151515%
980000,209,31,4.06456631660832%,0.733901515151515%
990000,209,31,4.06456631660832%,0.733901515151515%
1000000,209,31,4.06456631660832%,0.733901515151515%
1010000,209,31,4.06456631660832%,0.733901515151515%
1020000,209,31,4.06456631660832%,0.733901515151515%
1030000,209,31,4.06456631660832%,0.733901515151515%
1040000,210,32,4.08401400233372%,0.757575757575758%
1050000,210,32,4.08401400233372%,0.757575757575758%
1060000,210,32,4.08401400233372%,0.757575757575758%
1070000,210,32,4.08401400233372%,0.757575757575758%
1080000,211,33,4.10346168805912%,0.78125%
1090000,213,34,4.14235705950992%,0.804924242424242%
1100000,213,34,4.14235705950992%,0.804924242424242%
1110000,213,34,4.14235705950992%,0.804924242424242%
1120000,213,34,4.14235705950992%,0.804924242424242%
1130000,213,34,4.14235705950992%,0.804924242424242%
1140000,214,35,4.16180474523532%,0.828598484848485%
1150000,215,36,4.18125243096072%,0.852272727272727%
1160000,215,36,4.18125243096072%,0.852272727272727%
1170000,216,37,4.20070011668611%,0.87594696969697%
1180000,218,39,4.23959548813691%,0.923295454545455%
1190000,218,39,4.23959548813691%,0.923295454545455%
1200000,218,39,4.23959548813691%,0.923295454545455%
1210000,219,40,4.25904317386231%,0.946969696969697%
1220000,220,41,4.27849085958771%,0.970643939393939%
1230000,220,41,4.27849085958771%,0.970643939393939%
1240000,222,43,4.31738623103851%,1.01799242424242%
1250000,222,43,4.31738623103851%,1.01799242424242%
1260000,223,44,4.33683391676391%,1.04166666666667%
1270000,223,44,4.33683391676391%,1.04166666666667%
1280000,223,44,4.33683391676391%,1.04166666666667%
1290000,223,44,4.33683391676391%,1.04166666666667%
1300000,223,44,4.33683391676391%,1.04166666666667%
1310000,224,45,4.3562816024893%,1.06534090909091%
1320000,224,45,4.3562816024893%,1.06534090909091%
1330000,225,46,4.3757292882147%,1.08901515151515%
1340000,225,46,4.3757292882147%,1.08901515151515%
1350000,225,46,4.3757292882147%,1.08901515151515%
1360000,225,46,4.3757292882147%,1.08901515151515%
1370000,225,46,4.3757292882147%,1.08901515151515%
1380000,225,46,4.3757292882147%,1.08901515151515%
1390000,225,46,4.3757292882147%,1.08901515151515%
1400000,225,46,4.3757292882147%,1.08901515151515%
1410000,225,46,4.3757292882147%,1.08901515151515%
1420000,225,46,4.3757292882147%,1.08901515151515%
1430000,225,46,4.3757292882147%,1.08901515151515%
1440000,225,46,4.3757292882147%,1.08901515151515%
1450000,225,46,4.3757292882147%,1.08901515151515%
1460000,225,46,4.3757292882147%,1.08901515151515%
1470000,225,46,4.3757292882147%,1.08901515151515%
1480000,225,46,4.3757292882147%,1.08901515151515%
1490000,225,46,4.3757292882147%,1.08901515151515%
1500000,225,46,4.3757292882147%,1.08901515151515%
1510000,225,46,4.3757292882147%,1.08901515151515%
1520000,225,46,4.3757292882147%,1.08901515151515%
1530000,225,46,4.3757292882147%,1.08901515151515%
1540000,225,46,4.3757292882147%,1.08901515151515%
1550000,225,46,4.3757292882147%,1.08901515151515%
1560000,226,47,4.3951769739401%,1.11268939393939%
1570000,226,47,4.3951769739401%,1.11268939393939%
1580000,226,47,4.3951769739401%,1.11268939393939%
1590000,226,47,4.3951769739401%,1.11268939393939%
1600000,226,47,4.3951769739401%,1.11268939393939%
1610000,226,47,4.3951769739401%,1.11268939393939%
1620000,227,48,4.4146246596655%,1.13636363636364%
1630000,228,49,4.4340723453909%,1.16003787878788%
1640000,228,49,4.4340723453909%,1.16003787878788%
1650000,228,49,4.4340723453909%,1.16003787878788%
1660000,228,49,4.4340723453909%,1.16003787878788%
1670000,230,50,4.4729677168417%,1.18371212121212%
1680000,230,50,4.4729677168417%,1.18371212121212%
1690000,230,50,4.4729677168417%,1.18371212121212%
1700000,231,51,4.49241540256709%,1.20738636363636%
1710000,231,51,4.49241540256709%,1.20738636363636%
1720000,231,51,4.49241540256709%,1.20738636363636%
1730000,231,51,4.49241540256709%,1.20738636363636%
1740000,231,51,4.49241540256709%,1.20738636363636%
1750000,231,51,4.49241540256709%,1.20738636363636%
1760000,231,51,4.49241540256709%,1.20738636363636%
1770000,231,51,4.49241540256709%,1.20738636363636%
1780000,231,51,4.49241540256709%,1.20738636363636%
1790000,231,51,4.49241540256709%,1.20738636363636%
1800000,231,51,4.49241540256709%,1.20738636363636%
1810000,233,52,4.53131077401789%,1.23106060606061%
1820000,233,52,4.53131077401789%,1.23106060606061%
1830000,233,52,4.53131077401789%,1.23106060606061%
1840000,233,52,4.53131077401789%,1.23106060606061%
1850000,233,52,4.53131077401789%,1.23106060606061%
1860000,233,52,4.53131077401789%,1.23106060606061%
1870000,234,53,4.55075845974329%,1.25473484848485%
1880000,234,53,4.55075845974329%,1.25473484848485%
1890000,234,53,4.55075845974329%,1.25473484848485%
1900000,234,53,4.55075845974329%,1.25473484848485%
1910000,234,53,4.55075845974329%,1.25473484848485%
1920000,234,53,4.55075845974329%,1.25473484848485%
1930000,234,53,4.55075845974329%,1.25473484848485%
1940000,234,53,4.55075845974329%,1.25473484848485%
1950000,234,53,4.55075845974329%,1.25473484848485%
1960000,234,53,4.55075845974329%,1.25473484848485%
1970000,234,53,4.55075845974329%,1.25473484848485%
1980000,234,53,4.55075845974329%,1.25473484848485%
1990000,234,53,4.55075845974329%,1.25473484848485%
2000000,234,53,4.55075845974329%,1.25473484848485%
2010000,235,54,4.57020614546869%,1.27840909090909%
2020000,235,54,4.57020614546869%,1.27840909090909%
2030000,235,54,4.57020614546869%,1.27840909090909%
2040000,235,54,4.57020614546869%,1.27840909090909%
2050000,235,54,4.57020614546869%,1.27840909090909%
2060000,235,54,4.57020614546869%,1.27840909090909%
2070000,235,54,4.57020614546869%,1.27840909090909%
2080000,235,54,4.57020614546869%,1.27840909090909%
2090000,235,54,4.57020614546869%,1.27840909090909%
2100000,235,54,4.57020614546869%,1.27840909090909%
2110000,235,54,4.57020614546869%,1.27840909090909%
2120000,235,54,4.57020614546869%,1.27840909090909%
2130000,235,54,4.57020614546869%,1.27840909090909%
2140000,235,54,4.57020614546869%,1.27840909090909%
2150000,235,54,4.57020614546869%,1.27840909090909%
2160000,235,54,4.57020614546869%,1.27840909090909%
2170000,235,54,4.57020614546869%,1.27840909090909%
2180000,235,54,4.57020614546869%,1.27840909090909%
2190000,235,54,4.57020614546869%,1.27840909090909%
2200000,235,54,4.57020614546869%,1.27840909090909%
2210000,235,54,4.57020614546869%,1.27840909090909%
2220000,235,54,4.57020614546869%,1.27840909090909%
2230000,235,54,4.57020614546869%,1.27840909090909%
2240000,237,55,4.60910151691949%,1.30208333333333%
2250000,237,55,4.60910151691949%,1.30208333333333%
2260000,237,55,4.60910151691949%,1.30208333333333%
2270000,237,55,4.60910151691949%,1.30208333333333%
2280000,237,55,4.60910151691949%,1.30208333333333%
2290000,237,55,4.60910151691949%,1.30208333333333%
2300000,237,55,4.60910151691949%,1.30208333333333%
2310000,237,55,4.60910151691949%,1.30208333333333%
2320000,237,55,4.60910151691949%,1.30208333333333%
2330000,237,55,4.60910151691949%,1.30208333333333%
2340000,237,55,4.60910151691949%,1.30208333333333%
2350000,237,55,4.60910151691949%,1.30208333333333%
2360000,237,55,4.60910151691949%,1.30208333333333%
2370000,237,55,4.60910151691949%,1.30208333333333%
2380000,238,56,4.62854920264489%,1.32575757575758%
2390000,238,56,4.62854920264489%,1.32575757575758%
2400000,238,56,4.62854920264489%,1.32575757575758%
2410000,238,56,4.62854920264489%,1.32575757575758%
2420000,238,56,4.62854920264489%,1.32575757575758%
2430000,238,56,4.62854920264489%,1.32575757575758%
2440000,238,56,4.62854920264489%,1.32575757575758%
2450000,239,57,4.64799688837028%,1.34943181818182%
2460000,239,57,4.64799688837028%,1.34943181818182%
2470000,239,57,4.64799688837028%,1.34943181818182%
2480000,239,57,4.64799688837028%,1.34943181818182%
2490000,239,57,4.64799688837028%,1.34943181818182%
2500000,239,57,4.64799688837028%,1.34943181818182%
2510000,239,57,4.64799688837028%,1.34943181818182%
2520000,243,58,4.72578763127188%,1.37310606060606%
2530000,243,58,4.72578763127188%,1.37310606060606%
2540000,243,58,4.72578763127188%,1.37310606060606%
2550000,247,59,4.80357837417347%,1.3967803030303%
2560000,247,59,4.80357837417347%,1.3967803030303%
2570000,248,60,4.82302605989887%,1.42045454545455%
2580000,248,60,4.82302605989887%,1.42045454545455%
2590000,248,60,4.82302605989887%,1.42045454545455%
2600000,248,60,4.82302605989887%,1.42045454545455%
2610000,248,60,4.82302605989887%,1.42045454545455%
2620000,248,60,4.82302605989887%,1.42045454545455%
2630000,248,60,4.82302605989887%,1.42045454545455%
2640000,248,60,4.82302605989887%,1.42045454545455%
2650000,249,61,4.84247374562427%,1.44412878787879%
2660000,252,62,4.90081680280047%,1.46780303030303%
2670000,252,62,4.90081680280047%,1.46780303030303%
2680000,252,62,4.90081680280047%,1.46780303030303%
2690000,252,62,4.90081680280047%,1.46780303030303%
2700000,252,62,4.90081680280047%,1.46780303030303%
2710000,252,62,4.90081680280047%,1.46780303030303%
2720000,252,62,4.90081680280047%,1.46780303030303%
2730000,252,62,4.90081680280047%,1.46780303030303%
2740000,252,62,4.90081680280047%,1.46780303030303%
2750000,252,62,4.90081680280047%,1.46780303030303%
2760000,252,62,4.90081680280047%,1.46780303030303%
2770000,252,62,4.90081680280047%,1.46780303030303%
2780000,252,62,4.90081680280047%,1.46780303030303%
2790000,253,63,4.92026448852587%,1.49147727272727%
2800000,253,63,4.92026448852587%,1.49147727272727%
2810000,253,63,4.92026448852587%,1.49147727272727%
2820000,254,64,4.93971217425126%,1.51515151515152%
2830000,254,64,4.93971217425126%,1.51515151515152%
2840000,254,64,4.93971217425126%,1.51515151515152%
2850000,254,64,4.93971217425126%,1.51515151515152%
2860000,254,64,4.93971217425126%,1.51515151515152%
2870000,254,64,4.93971217425126%,1.51515151515152%
2880000,254,64,4.93971217425126%,1.51515151515152%
2890000,254,64,4.93971217425126%,1.51515151515152%
2900000,254,64,4.93971217425126%,1.51515151515152%
2910000,254,64,4.93971217425126%,1.51515151515152%
2920000,254,64,4.93971217425126%,1.51515151515152%
2930000,254,64,4.93971217425126%,1.51515151515152%
2940000,254,64,4.93971217425126%,1.51515151515152%
2950000,254,64,4.93971217425126%,1.51515151515152%
2960000,255,65,4.95915985997666%,1.53882575757576%
2970000,257,67,4.99805523142746%,1.58617424242424%
2980000,258,68,5.01750291715286%,1.60984848484848%
2990000,258,68,5.01750291715286%,1.60984848484848%
3000000,258,68,5.01750291715286%,1.60984848484848%
3010000,258,68,5.01750291715286%,1.60984848484848%
3020000,258,68,5.01750291715286%,1.60984848484848%
3030000,258,68,5.01750291715286%,1.60984848484848%
3040000,259,69,5.03695060287826%,1.63352272727273%
3050000,260,70,5.05639828860366%,1.65719696969697%
3060000,260,70,5.05639828860366%,1.65719696969697%
3070000,260,70,5.05639828860366%,1.65719696969697%
3080000,261,71,5.07584597432905%,1.68087121212121%
3090000,261,71,5.07584597432905%,1.68087121212121%
3100000,261,71,5.07584597432905%,1.68087121212121%
3110000,262,72,5.09529366005445%,1.70454545454545%
3120000,262,72,5.09529366005445%,1.70454545454545%
3130000,262,72,5.09529366005445%,1.70454545454545%
3140000,262,72,5.09529366005445%,1.70454545454545%
3150000,262,72,5.09529366005445%,1.70454545454545%
3160000,262,72,5.09529366005445%,1.70454545454545%
3170000,262,72,5.09529366005445%,1.70454545454545%
3180000,262,72,5.09529366005445%,1.70454545454545%
3190000,262,72,5.09529366005445%,1.70454545454545%
3200000,262,72,5.09529366005445%,1.70454545454545%
3210000,264,73,5.13418903150525%,1.7282196969697%
3220000,266,75,5.17308440295605%,1.77556818181818%
3230000,266,75,5.17308440295605%,1.77556818181818%
3240000,268,77,5.21197977440685%,1.82291666666667%
3250000,268,77,5.21197977440685%,1.82291666666667%
3260000,268,77,5.21197977440685%,1.82291666666667%
3270000,268,77,5.21197977440685%,1.82291666666667%
3280000,268,77,5.21197977440685%,1.82291666666667%
3290000,268,77,5.21197977440685%,1.82291666666667%
3300000,268,77,5.21197977440685%,1.82291666666667%
3310000,268,77,5.21197977440685%,1.82291666666667%
3320000,268,77,5.21197977440685%,1.82291666666667%
3330000,268,77,5.21197977440685%,1.82291666666667%
3340000,268,77,5.21197977440685%,1.82291666666667%
3350000,268,77,5.21197977440685%,1.82291666666667%
3360000,268,77,5.21197977440685%,1.82291666666667%
3370000,268,77,5.21197977440685%,1.82291666666667%
3380000,268,77,5.21197977440685%,1.82291666666667%
3390000,268,77,5.21197977440685%,1.82291666666667%
3400000,268,77,5.21197977440685%,1.82291666666667%
3410000,268,77,5.21197977440685%,1.82291666666667%
3420000,269,78,5.23142746013224%,1.84659090909091%
3430000,269,78,5.23142746013224%,1.84659090909091%
3440000,269,78,5.23142746013224%,1.84659090909091%
3450000,269,78,5.23142746013224%,1.84659090909091%
3460000,269,78,5.23142746013224%,1.84659090909091%
3470000,270,79,5.25087514585764%,1.87026515151515%
3480000,270,79,5.25087514585764%,1.87026515151515%
3490000,270,79,5.25087514585764%,1.87026515151515%
3500000,270,79,5.25087514585764%,1.87026515151515%
3510000,271,80,5.27032283158304%,1.89393939393939%
3520000,271,80,5.27032283158304%,1.89393939393939%
3530000,271,80,5.27032283158304%,1.89393939393939%
3540000,272,81,5.28977051730844%,1.91761363636364%
3550000,272,81,5.28977051730844%,1.91761363636364%
3560000,272,81,5.28977051730844%,1.91761363636364%
3570000,277,83,5.38700894593543%,1.96496212121212%
3580000,277,83,5.38700894593543%,1.96496212121212%
3590000,277,83,5.38700894593543%,1.96496212121212%
3600000,277,83,5.38700894593543%,1.96496212121212%
3610000,280,84,5.44535200311163%,1.98863636363636%
3620000,280,84,5.44535200311163%,1.98863636363636%
3630000,280,84,5.44535200311163%,1.98863636363636%
3640000,281,85,5.46479968883703%,2.01231060606061%
3650000,281,85,5.46479968883703%,2.01231060606061%
3660000,281,85,5.46479968883703%,2.01231060606061%
3670000,281,85,5.46479968883703%,2.01231060606061%
3680000,281,85,5.46479968883703%,2.01231060606061%
3690000,283,86,5.50369506028783%,2.03598484848485%
3700000,283,86,5.50369506028783%,2.03598484848485%
3710000,283,86,5.50369506028783%,2.03598484848485%
3720000,283,86,5.50369506028783%,2.03598484848485%
3730000,283,86,5.50369506028783%,2.03598484848485%
3740000,283,86,5.50369506028783%,2.03598484848485%
3750000,283,86,5.50369506028783%,2.03598484848485%
3760000,283,86,5.50369506028783%,2.03598484848485%
3770000,283,86,5.50369506028783%,2.03598484848485%
3780000,283,86,5.50369506028783%,2.03598484848485%
3790000,283,86,5.50369506028783%,2.03598484848485%
3800000,283,86,5.50369506028783%,2.03598484848485%
3810000,283,86,5.50369506028783%,2.03598484848485%
3820000,283,86,5.50369506028783%,2.03598484848485%
3830000,283,86,5.50369506028783%,2.03598484848485%
3840000,283,86,5.50369506028783%,2.03598484848485%
3850000,283,86,5.50369506028783%,2.03598484848485%
3860000,283,86,5.50369506028783%,2.03598484848485%
3870000,283,86,5.50369506028783%,2.03598484848485%
3880000,287,87,5.58148580318942%,2.05965909090909%
3890000,287,87,5.58148580318942%,2.05965909090909%
3900000,287,87,5.58148580318942%,2.05965909090909%
3910000,287,87,5.58148580318942%,2.05965909090909%
3920000,287,87,5.58148580318942%,2.05965909090909%
3930000,287,87,5.58148580318942%,2.05965909090909%
3940000,287,87,5.58148580318942%,2.05965909090909%
3950000,287,87,5.58148580318942%,2.05965909090909%
3960000,289,88,5.62038117464022%,2.08333333333333%
3970000,291,89,5.65927654609102%,2.10700757575758%
3980000,291,89,5.65927654609102%,2.10700757575758%
3990000,291,89,5.65927654609102%,2.10700757575758%
4000000,291,89,5.65927654609102%,2.10700757575758%
4010000,291,89,5.65927654609102%,2.10700757575758%
4020000,291,89,5.65927654609102%,2.10700757575758%
4030000,300,91,5.8343057176196%,2.15435606060606%
4040000,300,91,5.8343057176196%,2.15435606060606%
4050000,300,91,5.8343057176196%,2.15435606060606%
4060000,300,91,5.8343057176196%,2.15435606060606%
4070000,300,91,5.8343057176196%,2.15435606060606%
4080000,300,91,5.8343057176196%,2.15435606060606%
4090000,300,91,5.8343057176196%,2.15435606060606%
4100000,300,91,5.8343057176196%,2.15435606060606%
4110000,301,92,5.853753403345%,2.1780303030303%
4120000,301,92,5.853753403345%,2.1780303030303%
4130000,301,92,5.853753403345%,2.1780303030303%
4140000,301,92,5.853753403345%,2.1780303030303%
4150000,301,92,5.853753403345%,2.1780303030303%
4160000,301,92,5.853753403345%,2.1780303030303%
4170000,301,92,5.853753403345%,2.1780303030303%
4180000,301,92,5.853753403345%,2.1780303030303%
4190000,301,92,5.853753403345%,2.1780303030303%
4200000,301,92,5.853753403345%,2.1780303030303%
4210000,301,92,5.853753403345%,2.1780303030303%
4220000,301,92,5.853753403345%,2.1780303030303%
4230000,301,92,5.853753403345%,2.1780303030303%
4240000,301,92,5.853753403345%,2.1780303030303%
4250000,301,92,5.853753403345%,2.1780303030303%
4260000,301,92,5.853753403345%,2.1780303030303%
4270000,301,92,5.853753403345%,2.1780303030303%
4280000,302,93,5.8732010890704%,2.20170454545455%
4290000,302,93,5.8732010890704%,2.20170454545455%
4300000,302,93,5.8732010890704%,2.20170454545455%
4310000,302,93,5.8732010890704%,2.20170454545455%
4320000,303,94,5.8926487747958%,2.22537878787879%
4330000,303,94,5.8926487747958%,2.22537878787879%
4340000,303,94,5.8926487747958%,2.22537878787879%
4350000,303,94,5.8926487747958%,2.22537878787879%
4360000,305,95,5.9315441462466%,2.24905303030303%
4370000,305,95,5.9315441462466%,2.24905303030303%
4380000,306,96,5.950991831972%,2.27272727272727%
4390000,306,96,5.950991831972%,2.27272727272727%
4400000,306,96,5.950991831972%,2.27272727272727%
4410000,306,96,5.950991831972%,2.27272727272727%
4420000,306,96,5.950991831972%,2.27272727272727%
4430000,306,96,5.950991831972%,2.27272727272727%
4440000,307,97,5.97043951769739%,2.29640151515152%
4450000,307,97,5.97043951769739%,2.29640151515152%
4460000,307,97,5.97043951769739%,2.29640151515152%
4470000,307,97,5.97043951769739%,2.29640151515152%
4480000,307,97,5.97043951769739%,2.29640151515152%
4490000,307,97,5.97043951769739%,2.29640151515152%
4500000,307,97,5.97043951769739%,2.29640151515152%
4510000,309,99,6.00933488914819%,2.34375%
4520000,310,100,6.02878257487359%,2.36742424242424%
4530000,310,100,6.02878257487359%,2.36742424242424%
4540000,311,101,6.04823026059899%,2.39109848484848%
4550000,311,101,6.04823026059899%,2.39109848484848%
4560000,311,101,6.04823026059899%,2.39109848484848%
4570000,312,102,6.06767794632439%,2.41477272727273%
4580000,312,102,6.06767794632439%,2.41477272727273%
4590000,312,102,6.06767794632439%,2.41477272727273%
4600000,312,102,6.06767794632439%,2.41477272727273%
4610000,312,102,6.06767794632439%,2.41477272727273%
4620000,312,102,6.06767794632439%,2.41477272727273%
4630000,312,102,6.06767794632439%,2.41477272727273%
4640000,312,102,6.06767794632439%,2.41477272727273%
4650000,313,103,6.08712563204979%,2.43844696969697%
4660000,314,104,6.10657331777518%,2.46212121212121%
4670000,314,104,6.10657331777518%,2.46212121212121%
4680000,316,105,6.14546868922598%,2.48579545454545%
4690000,316,105,6.14546868922598%,2.48579545454545%
4700000,316,105,6.14546868922598%,2.48579545454545%
4710000,317,106,6.16491637495138%,2.5094696969697%
4720000,317,106,6.16491637495138%,2.5094696969697%
4730000,317,106,6.16491637495138%,2.5094696969697%
4740000,317,106,6.16491637495138%,2.5094696969697%
4750000,318,107,6.18436406067678%,2.53314393939394%
4760000,318,107,6.18436406067678%,2.53314393939394%
4770000,318,107,6.18436406067678%,2.53314393939394%
4780000,318,107,6.18436406067678%,2.53314393939394%
4790000,321,108,6.24270711785298%,2.55681818181818%
4800000,321,108,6.24270711785298%,2.55681818181818%
4810000,321,108,6.24270711785298%,2.55681818181818%
4820000,323,109,6.28160248930377%,2.58049242424242%
4830000,323,109,6.28160248930377%,2.58049242424242%
4840000,323,109,6.28160248930377%,2.58049242424242%
4850000,326,110,6.33994554647997%,2.60416666666667%
4860000,326,110,6.33994554647997%,2.60416666666667%
4870000,326,110,6.33994554647997%,2.60416666666667%
4880000,326,110,6.33994554647997%,2.60416666666667%
4890000,326,110,6.33994554647997%,2.60416666666667%
4900000,326,110,6.33994554647997%,2.60416666666667%
4910000,326,110,6.33994554647997%,2.60416666666667%
4920000,326,110,6.33994554647997%,2.60416666666667%
4930000,326,110,6.33994554647997%,2.60416666666667%
4940000,326,110,6.33994554647997%,2.60416666666667%
4950000,326,110,6.33994554647997%,2.60416666666667%
4960000,327,111,6.35939323220537%,2.62784090909091%
4970000,327,111,6.35939323220537%,2.62784090909091%
4980000,327,111,6.35939323220537%,2.62784090909091%
4990000,327,111,6.35939323220537%,2.62784090909091%
5000000,327,111,6.35939323220537%,2.62784090909091%
5010000,327,111,6.35939323220537%,2.62784090909091%
5020000,327,111,6.35939323220537%,2.62784090909091%
5030000,327,111,6.35939323220537%,2.62784090909091%
5040000,327,111,6.35939323220537%,2.62784090909091%
5050000,328,112,6.37884091793077%,2.65151515151515%
5060000,328,112,6.37884091793077%,2.65151515151515%
5070000,328,112,6.37884091793077%,2.65151515151515%
5080000,328,112,6.37884091793077%,2.65151515151515%
5090000,328,112,6.37884091793077%,2.65151515151515%
5100000,328,112,6.37884091793077%,2.65151515151515%
5110000,328,112,6.37884091793077%,2.65151515151515%
5120000,328,112,6.37884091793077%,2.65151515151515%
5130000,328,112,6.37884091793077%,2.65151515151515%
5140000,328,112,6.37884091793077%,2.65151515151515%
5150000,330,113,6.41773628938156%,2.67518939393939%
5160000,330,113,6.41773628938156%,2.67518939393939%
5170000,331,114,6.43718397510696%,2.69886363636364%
5180000,338,115,6.57331777518475%,2.72253787878788%
5190000,338,115,6.57331777518475%,2.72253787878788%
5200000,338,115,6.57331777518475%,2.72253787878788%
5210000,338,115,6.57331777518475%,2.72253787878788%
5220000,338,115,6.57331777518475%,2.72253787878788%
5230000,338,115,6.57331777518475%,2.72253787878788%
5240000,338,115,6.57331777518475%,2.72253787878788%
5250000,338,115,6.57331777518475%,2.72253787878788%
5260000,338,115,6.57331777518475%,2.72253787878788%
5270000,338,115,6.57331777518475%,2.72253787878788%
5280000,340,116,6.61221314663555%,2.74621212121212%
5290000,340,116,6.61221314663555%,2.74621212121212%
5300000,340,116,6.61221314663555%,2.74621212121212%
5310000,340,116,6.61221314663555%,2.74621212121212%
5320000,340,116,6.61221314663555%,2.74621212121212%
5330000,340,116,6.61221314663555%,2.74621212121212%
5340000,340,116,6.61221314663555%,2.74621212121212%
5350000,340,116,6.61221314663555%,2.74621212121212%
5360000,340,116,6.61221314663555%,2.74621212121212%
5370000,341,117,6.63166083236095%,2.76988636363636%
5380000,341,117,6.63166083236095%,2.76988636363636%
5390000,341,117,6.63166083236095%,2.76988636363636%
5400000,341,117,6.63166083236095%,2.76988636363636%
