Guesses,Accounts Cracked,Passwords Cracked,% Accounts,% Passwords
400000,425,42,0.611836517282582%,0.0758972134880191%
410000,426,43,0.613276132617365%,0.0777042899996386%
420000,428,45,0.61615536328693%,0.0813184430228776%
430000,428,45,0.61615536328693%,0.0813184430228776%
440000,429,46,0.617594978621712%,0.0831255195344971%
450000,429,46,0.617594978621712%,0.0831255195344971%
460000,429,46,0.617594978621712%,0.0831255195344971%
470000,429,46,0.617594978621712%,0.0831255195344971%
480000,429,46,0.617594978621712%,0.0831255195344971%
490000,430,47,0.619034593956495%,0.0849325960461166%
500000,459,49,0.660783438665189%,0.0885467490693556%
510000,460,50,0.662223053999971%,0.0903538255809751%
520000,461,51,0.663662669334754%,0.0921609020925946%
530000,461,51,0.663662669334754%,0.0921609020925946%
540000,464,54,0.667981515339101%,0.0975821316274531%
550000,464,54,0.667981515339101%,0.0975821316274531%
560000,464,54,0.667981515339101%,0.0975821316274531%
570000,464,54,0.667981515339101%,0.0975821316274531%
580000,465,55,0.669421130673884%,0.0993892081390726%
590000,466,56,0.670860746008667%,0.101196284650692%
600000,466,56,0.670860746008667%,0.101196284650692%
610000,466,56,0.670860746008667%,0.101196284650692%
620000,468,57,0.673739976678231%,0.103003361162312%
630000,468,57,0.673739976678231%,0.103003361162312%
640000,468,57,0.673739976678231%,0.103003361162312%
650000,468,57,0.673739976678231%,0.103003361162312%
660000,469,58,0.675179592013014%,0.104810437673931%
670000,471,59,0.678058822682579%,0.106617514185551%
680000,472,60,0.679498438017362%,0.10842459069717%
690000,473,61,0.680938053352144%,0.11023166720879%
700000,474,62,0.682377668686927%,0.112038743720409%
710000,477,64,0.686696514691274%,0.115652896743648%
720000,477,64,0.686696514691274%,0.115652896743648%
730000,479,66,0.68957574536084%,0.119267049766887%
740000,479,66,0.68957574536084%,0.119267049766887%
750000,480,67,0.691015360695622%,0.121074126278507%
760000,480,67,0.691015360695622%,0.121074126278507%
770000,481,68,0.692454976030405%,0.122881202790126%
780000,483,70,0.69533420669997%,0.126495355813365%
790000,484,71,0.696773822034752%,0.128302432324985%
800000,486,73,0.699653052704317%,0.131916585348224%
810000,488,75,0.702532283373883%,0.135530738371463%
820000,489,76,0.703971898708665%,0.137337814883082%
830000,491,78,0.70685112937823%,0.140951967906321%
840000,492,79,0.708290744713013%,0.142759044417941%
850000,492,79,0.708290744713013%,0.142759044417941%
860000,524,81,0.754358435426054%,0.14637319744118%
870000,524,81,0.754358435426054%,0.14637319744118%
880000,524,81,0.754358435426054%,0.14637319744118%
890000,525,82,0.755798050760837%,0.148180273952799%
900000,551,83,0.793228049465183%,0.149987350464419%
910000,551,83,0.793228049465183%,0.149987350464419%
920000,551,83,0.793228049465183%,0.149987350464419%
930000,553,85,0.796107280134748%,0.153601503487658%
940000,554,86,0.797546895469531%,0.155408579999277%
950000,554,86,0.797546895469531%,0.155408579999277%
960000,558,89,0.803305356808661%,0.160829809534136%
970000,559,90,0.804744972143443%,0.162636886045755%
980000,559,90,0.804744972143443%,0.162636886045755%
990000,560,91,0.806184587478226%,0.164443962557375%
1000000,561,92,0.807624202813008%,0.166251039068994%
1010000,567,94,0.816261894821704%,0.169865192092233%
1020000,568,95,0.817701510156486%,0.171672268603853%
1030000,569,96,0.819141125491269%,0.173479345115472%
1040000,570,97,0.820580740826051%,0.175286421627092%
1050000,570,97,0.820580740826051%,0.175286421627092%
1060000,570,97,0.820580740826051%,0.175286421627092%
1070000,571,98,0.822020356160834%,0.177093498138711%
1080000,572,99,0.823459971495616%,0.178900574650331%
1090000,575,100,0.827778817499964%,0.18070765116195%
1100000,575,100,0.827778817499964%,0.18070765116195%
1110000,577,102,0.830658048169529%,0.184321804185189%
1120000,579,104,0.833537278839094%,0.187935957208428%
1130000,579,104,0.833537278839094%,0.187935957208428%
1140000,579,104,0.833537278839094%,0.187935957208428%
1150000,579,104,0.833537278839094%,0.187935957208428%
1160000,579,104,0.833537278839094%,0.187935957208428%
1170000,579,104,0.833537278839094%,0.187935957208428%
1180000,580,105,0.834976894173877%,0.189743033720048%
1190000,580,105,0.834976894173877%,0.189743033720048%
1200000,580,105,0.834976894173877%,0.189743033720048%
1210000,580,105,0.834976894173877%,0.189743033720048%
1220000,580,105,0.834976894173877%,0.189743033720048%
1230000,583,108,0.839295740178224%,0.195164263254906%
1240000,583,108,0.839295740178224%,0.195164263254906%
1250000,586,110,0.843614586182572%,0.198778416278145%
1260000,586,110,0.843614586182572%,0.198778416278145%
1270000,587,111,0.845054201517354%,0.200585492789765%
1280000,587,111,0.845054201517354%,0.200585492789765%
1290000,588,112,0.846493816852137%,0.202392569301384%
1300000,588,112,0.846493816852137%,0.202392569301384%
1310000,588,112,0.846493816852137%,0.202392569301384%
1320000,588,112,0.846493816852137%,0.202392569301384%
1330000,589,113,0.84793343218692%,0.204199645813004%
1340000,589,113,0.84793343218692%,0.204199645813004%
1350000,589,113,0.84793343218692%,0.204199645813004%
1360000,590,114,0.849373047521702%,0.206006722324623%
1370000,591,115,0.850812662856485%,0.207813798836243%
1380000,591,115,0.850812662856485%,0.207813798836243%
1390000,591,115,0.850812662856485%,0.207813798836243%
1400000,591,115,0.850812662856485%,0.207813798836243%
1410000,592,116,0.852252278191267%,0.209620875347862%
1420000,592,116,0.852252278191267%,0.209620875347862%
1430000,600,119,0.863769200869528%,0.215042104882721%
1440000,601,120,0.86520881620431%,0.21684918139434%
1450000,602,121,0.866648431539093%,0.21865625790596%
1460000,602,121,0.866648431539093%,0.21865625790596%
1470000,603,122,0.868088046873875%,0.220463334417579%
1480000,603,122,0.868088046873875%,0.220463334417579%
1490000,603,122,0.868088046873875%,0.220463334417579%
1500000,603,122,0.868088046873875%,0.220463334417579%
1510000,603,122,0.868088046873875%,0.220463334417579%
1520000,603,122,0.868088046873875%,0.220463334417579%
1530000,604,123,0.869527662208658%,0.222270410929199%
1540000,604,123,0.869527662208658%,0.222270410929199%
1550000,604,123,0.869527662208658%,0.222270410929199%
1560000,613,124,0.882484200221701%,0.224077487440818%
1570000,614,125,0.883923815556483%,0.225884563952438%
1580000,618,126,0.889682276895614%,0.227691640464057%
1590000,619,127,0.891121892230396%,0.229498716975677%
1600000,620,128,0.892561507565179%,0.231305793487296%
1610000,620,128,0.892561507565179%,0.231305793487296%
1620000,620,128,0.892561507565179%,0.231305793487296%
1630000,620,128,0.892561507565179%,0.231305793487296%
1640000,620,128,0.892561507565179%,0.231305793487296%
1650000,622,130,0.895440738234744%,0.234919946510535%
1660000,624,132,0.898319968904309%,0.238534099533774%
1670000,624,132,0.898319968904309%,0.238534099533774%
1680000,624,132,0.898319968904309%,0.238534099533774%
1690000,624,132,0.898319968904309%,0.238534099533774%
1700000,624,132,0.898319968904309%,0.238534099533774%
1710000,625,133,0.899759584239091%,0.240341176045394%
1720000,625,133,0.899759584239091%,0.240341176045394%
1730000,626,134,0.901199199573874%,0.242148252557013%
1740000,626,134,0.901199199573874%,0.242148252557013%
1750000,628,136,0.904078430243439%,0.245762405580252%
1760000,628,136,0.904078430243439%,0.245762405580252%
1770000,629,137,0.905518045578222%,0.247569482091872%
1780000,629,137,0.905518045578222%,0.247569482091872%
1790000,629,137,0.905518045578222%,0.247569482091872%
1800000,630,138,0.906957660913004%,0.249376558603491%
1810000,630,138,0.906957660913004%,0.249376558603491%
1820000,630,138,0.906957660913004%,0.249376558603491%
1830000,631,139,0.908397276247787%,0.251183635115111%
1840000,632,140,0.909836891582569%,0.25299071162673%
1850000,634,141,0.912716122252134%,0.25479778813835%
1860000,636,142,0.915595352921699%,0.256604864649969%
1870000,637,143,0.917034968256482%,0.258411941161589%
1880000,637,143,0.917034968256482%,0.258411941161589%
1890000,648,144,0.93287073693909%,0.260219017673208%
1900000,648,144,0.93287073693909%,0.260219017673208%
1910000,650,146,0.935749967608655%,0.263833170696447%
1920000,650,146,0.935749967608655%,0.263833170696447%
1930000,651,147,0.937189582943438%,0.265640247208067%
1940000,651,147,0.937189582943438%,0.265640247208067%
1950000,651,147,0.937189582943438%,0.265640247208067%
1960000,652,148,0.93862919827822%,0.267447323719686%
1970000,653,149,0.940068813613003%,0.269254400231306%
1980000,653,149,0.940068813613003%,0.269254400231306%
1990000,654,150,0.941508428947785%,0.271061476742925%
2000000,654,150,0.941508428947785%,0.271061476742925%
2010000,654,150,0.941508428947785%,0.271061476742925%
2020000,654,150,0.941508428947785%,0.271061476742925%
2030000,654,150,0.941508428947785%,0.271061476742925%
2040000,654,150,0.941508428947785%,0.271061476742925%
2050000,656,152,0.94438765961735%,0.274675629766164%
2060000,656,152,0.94438765961735%,0.274675629766164%
2070000,656,152,0.94438765961735%,0.274675629766164%
2080000,657,153,0.945827274952133%,0.276482706277784%
2090000,657,153,0.945827274952133%,0.276482706277784%
2100000,658,154,0.947266890286915%,0.278289782789403%
2110000,658,154,0.947266890286915%,0.278289782789403%
2120000,664,157,0.955904582295611%,0.283711012324262%
2130000,665,158,0.957344197630393%,0.285518088835881%
2140000,667,159,0.960223428299958%,0.287325165347501%
2150000,667,159,0.960223428299958%,0.287325165347501%
2160000,669,161,0.963102658969523%,0.29093931837074%
2170000,671,163,0.965981889639088%,0.294553471393979%
2180000,671,163,0.965981889639088%,0.294553471393979%
2190000,671,163,0.965981889639088%,0.294553471393979%
2200000,671,163,0.965981889639088%,0.294553471393979%
2210000,671,163,0.965981889639088%,0.294553471393979%
2220000,671,163,0.965981889639088%,0.294553471393979%
2230000,672,164,0.967421504973871%,0.296360547905598%
2240000,672,164,0.967421504973871%,0.296360547905598%
2250000,673,165,0.968861120308654%,0.298167624417218%
2260000,673,165,0.968861120308654%,0.298167624417218%
2270000,673,165,0.968861120308654%,0.298167624417218%
2280000,674,166,0.970300735643436%,0.299974700928837%
2290000,674,166,0.970300735643436%,0.299974700928837%
2300000,676,167,0.973179966313001%,0.301781777440457%
2310000,677,168,0.974619581647784%,0.303588853952076%
2320000,678,169,0.976059196982566%,0.305395930463696%
2330000,679,170,0.977498812317349%,0.307203006975315%
2340000,679,170,0.977498812317349%,0.307203006975315%
2350000,680,171,0.978938427652131%,0.309010083486935%
2360000,680,171,0.978938427652131%,0.309010083486935%
2370000,681,172,0.980378042986914%,0.310817159998554%
2380000,681,172,0.980378042986914%,0.310817159998554%
2390000,691,173,0.994774196334739%,0.312624236510174%
2400000,691,173,0.994774196334739%,0.312624236510174%
2410000,691,173,0.994774196334739%,0.312624236510174%
2420000,691,173,0.994774196334739%,0.312624236510174%
2430000,691,173,0.994774196334739%,0.312624236510174%
2440000,691,173,0.994774196334739%,0.312624236510174%
2450000,691,173,0.994774196334739%,0.312624236510174%
2460000,692,174,0.996213811669522%,0.314431313021793%
2470000,693,175,0.997653427004304%,0.316238389533413%
2480000,695,177,1.00053265767387%,0.319852542556652%
2490000,695,177,1.00053265767387%,0.319852542556652%
2500000,695,177,1.00053265767387%,0.319852542556652%
2510000,697,179,1.00341188834343%,0.323466695579891%
2520000,697,179,1.00341188834343%,0.323466695579891%
2530000,697,179,1.00341188834343%,0.323466695579891%
2540000,697,179,1.00341188834343%,0.323466695579891%
2550000,697,179,1.00341188834343%,0.323466695579891%
2560000,699,180,1.006291119013%,0.32527377209151%
2570000,699,180,1.006291119013%,0.32527377209151%
2580000,701,182,1.00917034968256%,0.328887925114749%
2590000,702,183,1.01060996501735%,0.330695001626369%
2600000,704,185,1.01348919568691%,0.334309154649608%
2610000,704,185,1.01348919568691%,0.334309154649608%
2620000,704,185,1.01348919568691%,0.334309154649608%
2630000,705,186,1.01492881102169%,0.336116231161227%
2640000,709,187,1.02068727236083%,0.337923307672847%
2650000,709,187,1.02068727236083%,0.337923307672847%
2660000,709,187,1.02068727236083%,0.337923307672847%
2670000,710,188,1.02212688769561%,0.339730384184466%
2680000,711,189,1.02356650303039%,0.341537460696086%
2690000,711,189,1.02356650303039%,0.341537460696086%
2700000,711,189,1.02356650303039%,0.341537460696086%
2710000,711,189,1.02356650303039%,0.341537460696086%
2720000,711,189,1.02356650303039%,0.341537460696086%
2730000,712,190,1.02500611836517%,0.343344537207705%
2740000,712,190,1.02500611836517%,0.343344537207705%
2750000,712,190,1.02500611836517%,0.343344537207705%
2760000,712,190,1.02500611836517%,0.343344537207705%
2770000,713,191,1.02644573369996%,0.345151613719325%
2780000,714,192,1.02788534903474%,0.346958690230944%
2790000,715,193,1.02932496436952%,0.348765766742564%
2800000,715,193,1.02932496436952%,0.348765766742564%
2810000,715,193,1.02932496436952%,0.348765766742564%
2820000,715,193,1.02932496436952%,0.348765766742564%
2830000,715,193,1.02932496436952%,0.348765766742564%
2840000,715,193,1.02932496436952%,0.348765766742564%
2850000,716,194,1.0307645797043%,0.350572843254183%
2860000,717,195,1.03220419503909%,0.352379919765803%
2870000,719,197,1.03508342570865%,0.355994072789042%
2880000,720,198,1.03652304104343%,0.357801149300661%
2890000,720,198,1.03652304104343%,0.357801149300661%
2900000,720,198,1.03652304104343%,0.357801149300661%
2910000,720,198,1.03652304104343%,0.357801149300661%
2920000,720,198,1.03652304104343%,0.357801149300661%
2930000,720,198,1.03652304104343%,0.357801149300661%
2940000,720,198,1.03652304104343%,0.357801149300661%
2950000,723,201,1.04084188704778%,0.36322237883552%
2960000,724,202,1.04228150238256%,0.365029455347139%
2970000,725,203,1.04372111771735%,0.366836531858759%
2980000,725,203,1.04372111771735%,0.366836531858759%
2990000,726,204,1.04516073305213%,0.368643608370378%
3000000,727,205,1.04660034838691%,0.370450684881998%
3010000,729,207,1.04947957905648%,0.374064837905237%
3020000,729,207,1.04947957905648%,0.374064837905237%
3030000,729,207,1.04947957905648%,0.374064837905237%
3040000,730,208,1.05091919439126%,0.375871914416856%
3050000,731,209,1.05235880972604%,0.377678990928476%
3060000,732,210,1.05379842506082%,0.379486067440095%
3070000,733,211,1.05523804039561%,0.381293143951715%
3080000,733,211,1.05523804039561%,0.381293143951715%
3090000,733,211,1.05523804039561%,0.381293143951715%
3100000,733,211,1.05523804039561%,0.381293143951715%
3110000,734,212,1.05667765573039%,0.383100220463334%
3120000,734,212,1.05667765573039%,0.383100220463334%
3130000,737,214,1.06099650173474%,0.386714373486573%
3140000,738,215,1.06243611706952%,0.388521449998193%
3150000,739,216,1.0638757324043%,0.390328526509812%
3160000,740,217,1.06531534773908%,0.392135603021432%
3170000,741,218,1.06675496307387%,0.393942679533051%
3180000,741,218,1.06675496307387%,0.393942679533051%
3190000,742,219,1.06819457840865%,0.395749756044671%
3200000,742,219,1.06819457840865%,0.395749756044671%
3210000,742,219,1.06819457840865%,0.395749756044671%
3220000,743,220,1.06963419374343%,0.39755683255629%
3230000,745,222,1.072513424413%,0.401170985579529%
3240000,745,222,1.072513424413%,0.401170985579529%
3250000,745,222,1.072513424413%,0.401170985579529%
3260000,745,222,1.072513424413%,0.401170985579529%
3270000,748,224,1.07683227041734%,0.404785138602768%
3280000,748,224,1.07683227041734%,0.404785138602768%
3290000,748,224,1.07683227041734%,0.404785138602768%
3300000,748,224,1.07683227041734%,0.404785138602768%
3310000,748,224,1.07683227041734%,0.404785138602768%
3320000,748,224,1.07683227041734%,0.404785138602768%
3330000,748,224,1.07683227041734%,0.404785138602768%
3340000,748,224,1.07683227041734%,0.404785138602768%
3350000,748,224,1.07683227041734%,0.404785138602768%
3360000,748,224,1.07683227041734%,0.404785138602768%
3370000,749,225,1.07827188575213%,0.406592215114388%
3380000,749,225,1.07827188575213%,0.406592215114388%
3390000,749,225,1.07827188575213%,0.406592215114388%
3400000,749,225,1.07827188575213%,0.406592215114388%
3410000,749,225,1.07827188575213%,0.406592215114388%
3420000,749,225,1.07827188575213%,0.406592215114388%
3430000,750,226,1.07971150108691%,0.408399291626007%
3440000,750,226,1.07971150108691%,0.408399291626007%
3450000,750,226,1.07971150108691%,0.408399291626007%
3460000,750,226,1.07971150108691%,0.408399291626007%
3470000,750,226,1.07971150108691%,0.408399291626007%
3480000,752,228,1.08259073175647%,0.412013444649246%
3490000,753,229,1.08403034709126%,0.413820521160866%
3500000,753,229,1.08403034709126%,0.413820521160866%
3510000,754,230,1.08546996242604%,0.415627597672485%
3520000,755,231,1.08690957776082%,0.417434674184105%
3530000,755,231,1.08690957776082%,0.417434674184105%
3540000,755,231,1.08690957776082%,0.417434674184105%
3550000,756,232,1.0883491930956%,0.419241750695725%
3560000,759,234,1.09266803909995%,0.422855903718963%
3570000,759,234,1.09266803909995%,0.422855903718963%
3580000,761,236,1.09554726976952%,0.426470056742203%
3590000,761,236,1.09554726976952%,0.426470056742203%
3600000,763,238,1.09842650043908%,0.430084209765441%
3610000,763,238,1.09842650043908%,0.430084209765441%
3620000,763,238,1.09842650043908%,0.430084209765441%
3630000,763,238,1.09842650043908%,0.430084209765441%
3640000,763,238,1.09842650043908%,0.430084209765441%
3650000,764,239,1.09986611577387%,0.431891286277061%
3660000,764,239,1.09986611577387%,0.431891286277061%
3670000,764,239,1.09986611577387%,0.431891286277061%
3680000,766,240,1.10274534644343%,0.433698362788681%
3690000,767,241,1.10418496177821%,0.4355054393003%
3700000,767,241,1.10418496177821%,0.4355054393003%
3710000,767,241,1.10418496177821%,0.4355054393003%
3720000,769,243,1.10706419244778%,0.439119592323539%
3730000,770,244,1.10850380778256%,0.440926668835159%
3740000,770,244,1.10850380778256%,0.440926668835159%
3750000,770,244,1.10850380778256%,0.440926668835159%
3760000,771,245,1.10994342311734%,0.442733745346778%
3770000,802,246,1.1545714984956%,0.444540821858397%
3780000,802,246,1.1545714984956%,0.444540821858397%
3790000,807,248,1.16176957516951%,0.448154974881637%
3800000,807,248,1.16176957516951%,0.448154974881637%
3810000,807,248,1.16176957516951%,0.448154974881637%
3820000,807,248,1.16176957516951%,0.448154974881637%
3830000,808,249,1.1632091905043%,0.449962051393256%
3840000,808,249,1.1632091905043%,0.449962051393256%
3850000,810,251,1.16608842117386%,0.453576204416495%
3860000,813,252,1.17040726717821%,0.455383280928114%
3870000,813,252,1.17040726717821%,0.455383280928114%
3880000,813,252,1.17040726717821%,0.455383280928114%
3890000,813,252,1.17040726717821%,0.455383280928114%
3900000,814,253,1.17184688251299%,0.457190357439734%
3910000,814,253,1.17184688251299%,0.457190357439734%
3920000,814,253,1.17184688251299%,0.457190357439734%
3930000,814,253,1.17184688251299%,0.457190357439734%
3940000,815,254,1.17328649784778%,0.458997433951353%
3950000,819,255,1.17904495918691%,0.460804510462973%
3960000,820,256,1.18048457452169%,0.462611586974592%
3970000,820,256,1.18048457452169%,0.462611586974592%
3980000,823,259,1.18480342052604%,0.468032816509451%
3990000,824,260,1.18624303586082%,0.46983989302107%
4000000,825,261,1.1876826511956%,0.47164696953269%
4010000,834,263,1.20063918920864%,0.475261122555929%
4020000,834,263,1.20063918920864%,0.475261122555929%
4030000,836,264,1.20351841987821%,0.477068199067548%
4040000,836,264,1.20351841987821%,0.477068199067548%
4050000,836,264,1.20351841987821%,0.477068199067548%
4060000,838,266,1.20639765054777%,0.480682352090788%
4070000,838,266,1.20639765054777%,0.480682352090788%
4080000,838,266,1.20639765054777%,0.480682352090788%
4090000,839,267,1.20783726588256%,0.482489428602407%
4100000,840,268,1.20927688121734%,0.484296505114027%
4110000,841,269,1.21071649655212%,0.486103581625646%
4120000,842,270,1.2121561118869%,0.487910658137266%
4130000,842,270,1.2121561118869%,0.487910658137266%
4140000,842,270,1.2121561118869%,0.487910658137266%
4150000,843,271,1.21359572722169%,0.489717734648885%
4160000,844,272,1.21503534255647%,0.491524811160505%
4170000,844,272,1.21503534255647%,0.491524811160505%
4180000,844,272,1.21503534255647%,0.491524811160505%
4190000,844,272,1.21503534255647%,0.491524811160505%
4200000,844,272,1.21503534255647%,0.491524811160505%
4210000,844,272,1.21503534255647%,0.491524811160505%
4220000,844,272,1.21503534255647%,0.491524811160505%
4230000,844,272,1.21503534255647%,0.491524811160505%
4240000,844,272,1.21503534255647%,0.491524811160505%
4250000,844,272,1.21503534255647%,0.491524811160505%
4260000,846,274,1.21791457322603%,0.495138964183744%
4270000,846,274,1.21791457322603%,0.495138964183744%
4280000,848,276,1.2207938038956%,0.498753117206983%
4290000,849,277,1.22223341923038%,0.500560193718602%
4300000,849,277,1.22223341923038%,0.500560193718602%
4310000,850,278,1.22367303456516%,0.502367270230222%
4320000,851,279,1.22511264989995%,0.504174346741841%
4330000,851,279,1.22511264989995%,0.504174346741841%
4340000,851,279,1.22511264989995%,0.504174346741841%
4350000,851,279,1.22511264989995%,0.504174346741841%
4360000,851,279,1.22511264989995%,0.504174346741841%
4370000,851,279,1.22511264989995%,0.504174346741841%
4380000,851,279,1.22511264989995%,0.504174346741841%
4390000,851,279,1.22511264989995%,0.504174346741841%
4400000,851,279,1.22511264989995%,0.504174346741841%
4410000,854,281,1.22943149590429%,0.50778849976508%
4420000,854,281,1.22943149590429%,0.50778849976508%
4430000,854,281,1.22943149590429%,0.50778849976508%
4440000,856,283,1.23231072657386%,0.511402652788319%
4450000,857,284,1.23375034190864%,0.513209729299939%
4460000,857,284,1.23375034190864%,0.513209729299939%
4470000,857,284,1.23375034190864%,0.513209729299939%
4480000,857,284,1.23375034190864%,0.513209729299939%
4490000,857,284,1.23375034190864%,0.513209729299939%
4500000,858,285,1.23518995724342%,0.515016805811558%
4510000,858,285,1.23518995724342%,0.515016805811558%
4520000,858,285,1.23518995724342%,0.515016805811558%
4530000,858,285,1.23518995724342%,0.515016805811558%
4540000,858,285,1.23518995724342%,0.515016805811558%
4550000,858,285,1.23518995724342%,0.515016805811558%
4560000,858,285,1.23518995724342%,0.515016805811558%
4570000,859,286,1.23662957257821%,0.516823882323178%
4580000,860,287,1.23806918791299%,0.518630958834797%
4590000,861,288,1.23950880324777%,0.520438035346417%
4600000,861,288,1.23950880324777%,0.520438035346417%
4610000,861,288,1.23950880324777%,0.520438035346417%
4620000,865,290,1.2452672645869%,0.524052188369656%
4630000,867,292,1.24814649525647%,0.527666341392895%
4640000,868,293,1.24958611059125%,0.529473417904514%
4650000,869,294,1.25102572592603%,0.531280494416134%
4660000,869,294,1.25102572592603%,0.531280494416134%
4670000,870,295,1.25246534126082%,0.533087570927753%
4680000,872,297,1.25534457193038%,0.536701723950992%
4690000,872,297,1.25534457193038%,0.536701723950992%
4700000,872,297,1.25534457193038%,0.536701723950992%
4710000,872,297,1.25534457193038%,0.536701723950992%
4720000,872,297,1.25534457193038%,0.536701723950992%
4730000,872,297,1.25534457193038%,0.536701723950992%
4740000,872,297,1.25534457193038%,0.536701723950992%
4750000,872,297,1.25534457193038%,0.536701723950992%
4760000,872,297,1.25534457193038%,0.536701723950992%
4770000,879,298,1.26542187927386%,0.538508800462612%
4780000,882,299,1.26974072527821%,0.540315876974231%
4790000,884,301,1.27261995594777%,0.54393002999747%
4800000,884,301,1.27261995594777%,0.54393002999747%
4810000,884,301,1.27261995594777%,0.54393002999747%
4820000,886,302,1.27549918661734%,0.54573710650909%
4830000,888,304,1.2783784172869%,0.549351259532329%
4840000,888,304,1.2783784172869%,0.549351259532329%
4850000,888,304,1.2783784172869%,0.549351259532329%
4860000,888,304,1.2783784172869%,0.549351259532329%
4870000,888,304,1.2783784172869%,0.549351259532329%
4880000,889,305,1.27981803262168%,0.551158336043948%
4890000,889,305,1.27981803262168%,0.551158336043948%
4900000,889,305,1.27981803262168%,0.551158336043948%
4910000,889,305,1.27981803262168%,0.551158336043948%
4920000,890,306,1.28125764795647%,0.552965412555568%
4930000,891,307,1.28269726329125%,0.554772489067187%
4940000,893,309,1.28557649396081%,0.558386642090426%
4950000,895,311,1.28845572463038%,0.562000795113665%
4960000,895,311,1.28845572463038%,0.562000795113665%
4970000,898,313,1.29277457063473%,0.565614948136904%
4980000,899,314,1.29421418596951%,0.567422024648524%
4990000,899,314,1.29421418596951%,0.567422024648524%
5000000,899,314,1.29421418596951%,0.567422024648524%
5010000,900,315,1.29565380130429%,0.569229101160143%
5020000,902,317,1.29853303197386%,0.572843254183382%
5030000,902,317,1.29853303197386%,0.572843254183382%
5040000,906,320,1.30429149331299%,0.578264483718241%
5050000,908,322,1.30717072398255%,0.58187863674148%
5060000,908,322,1.30717072398255%,0.58187863674148%
5070000,908,322,1.30717072398255%,0.58187863674148%
5080000,908,322,1.30717072398255%,0.58187863674148%
5090000,908,322,1.30717072398255%,0.58187863674148%
5100000,910,324,1.31004995465212%,0.585492789764719%
5110000,910,324,1.31004995465212%,0.585492789764719%
5120000,911,325,1.3114895699869%,0.587299866276338%
5130000,912,326,1.31292918532168%,0.589106942787958%
5140000,912,326,1.31292918532168%,0.589106942787958%
5150000,913,327,1.31436880065646%,0.590914019299577%
5160000,913,327,1.31436880065646%,0.590914019299577%
5170000,913,327,1.31436880065646%,0.590914019299577%
5180000,913,327,1.31436880065646%,0.590914019299577%
5190000,913,327,1.31436880065646%,0.590914019299577%
5200000,914,328,1.31580841599125%,0.592721095811197%
5210000,914,328,1.31580841599125%,0.592721095811197%
5220000,914,328,1.31580841599125%,0.592721095811197%
5230000,914,328,1.31580841599125%,0.592721095811197%
5240000,914,328,1.31580841599125%,0.592721095811197%
5250000,914,328,1.31580841599125%,0.592721095811197%
5260000,923,329,1.32876495400429%,0.594528172322816%
5270000,925,330,1.33164418467386%,0.596335248834436%
5280000,925,330,1.33164418467386%,0.596335248834436%
5290000,925,330,1.33164418467386%,0.596335248834436%
5300000,926,331,1.33308380000864%,0.598142325346055%
5310000,926,331,1.33308380000864%,0.598142325346055%
5320000,926,331,1.33308380000864%,0.598142325346055%
5330000,927,332,1.33452341534342%,0.599949401857675%
5340000,927,332,1.33452341534342%,0.599949401857675%
5350000,929,334,1.33740264601299%,0.603563554880914%
5360000,929,334,1.33740264601299%,0.603563554880914%
