Guesses,Accounts Cracked,Passwords Cracked,% Accounts,% Passwords
1230000,39,15,1.7687074829932%,0.762582613116421%
1240000,39,15,1.7687074829932%,0.762582613116421%
1250000,39,15,1.7687074829932%,0.762582613116421%
1260000,39,15,1.7687074829932%,0.762582613116421%
1270000,39,15,1.7687074829932%,0.762582613116421%
1280000,40,16,1.8140589569161%,0.813421453990849%
1290000,40,16,1.8140589569161%,0.813421453990849%
1300000,40,16,1.8140589569161%,0.813421453990849%
1310000,40,16,1.8140589569161%,0.813421453990849%
1320000,41,17,1.859410430839%,0.864260294865277%
1330000,41,17,1.859410430839%,0.864260294865277%
1340000,41,17,1.859410430839%,0.864260294865277%
1350000,41,17,1.859410430839%,0.864260294865277%
1360000,41,17,1.859410430839%,0.864260294865277%
1370000,41,17,1.859410430839%,0.864260294865277%
1380000,41,17,1.859410430839%,0.864260294865277%
1390000,41,17,1.859410430839%,0.864260294865277%
1400000,42,18,1.9047619047619%,0.915099135739705%
1410000,42,18,1.9047619047619%,0.915099135739705%
1420000,42,18,1.9047619047619%,0.915099135739705%
1430000,42,18,1.9047619047619%,0.915099135739705%
1440000,42,18,1.9047619047619%,0.915099135739705%
1450000,42,18,1.9047619047619%,0.915099135739705%
1460000,42,18,1.9047619047619%,0.915099135739705%
1470000,42,18,1.9047619047619%,0.915099135739705%
1480000,42,18,1.9047619047619%,0.915099135739705%
1490000,42,18,1.9047619047619%,0.915099135739705%
1500000,42,18,1.9047619047619%,0.915099135739705%
1510000,42,18,1.9047619047619%,0.915099135739705%
1520000,43,19,1.95011337868481%,0.965937976614133%
1530000,43,19,1.95011337868481%,0.965937976614133%
1540000,43,19,1.95011337868481%,0.965937976614133%
1550000,43,19,1.95011337868481%,0.965937976614133%
1560000,43,19,1.95011337868481%,0.965937976614133%
1570000,45,20,2.04081632653061%,1.01677681748856%
1580000,45,20,2.04081632653061%,1.01677681748856%
1590000,45,20,2.04081632653061%,1.01677681748856%
1600000,45,20,2.04081632653061%,1.01677681748856%
1610000,45,20,2.04081632653061%,1.01677681748856%
1620000,45,20,2.04081632653061%,1.01677681748856%
1630000,46,21,2.08616780045351%,1.06761565836299%
1640000,46,21,2.08616780045351%,1.06761565836299%
1650000,46,21,2.08616780045351%,1.06761565836299%
1660000,46,21,2.08616780045351%,1.06761565836299%
1670000,47,22,2.13151927437642%,1.11845449923742%
1680000,47,22,2.13151927437642%,1.11845449923742%
1690000,47,22,2.13151927437642%,1.11845449923742%
1700000,47,22,2.13151927437642%,1.11845449923742%
1710000,47,22,2.13151927437642%,1.11845449923742%
1720000,47,22,2.13151927437642%,1.11845449923742%
1730000,47,22,2.13151927437642%,1.11845449923742%
1740000,47,22,2.13151927437642%,1.11845449923742%
1750000,47,22,2.13151927437642%,1.11845449923742%
1760000,47,22,2.13151927437642%,1.11845449923742%
1770000,47,22,2.13151927437642%,1.11845449923742%
1780000,47,22,2.13151927437642%,1.11845449923742%
1790000,47,22,2.13151927437642%,1.11845449923742%
1800000,47,22,2.13151927437642%,1.11845449923742%
1810000,47,22,2.13151927437642%,1.11845449923742%
1820000,47,22,2.13151927437642%,1.11845449923742%
1830000,48,23,2.17687074829932%,1.16929334011185%
1840000,48,23,2.17687074829932%,1.16929334011185%
1850000,48,23,2.17687074829932%,1.16929334011185%
1860000,50,25,2.26757369614512%,1.2709710218607%
1870000,50,25,2.26757369614512%,1.2709710218607%
1880000,50,25,2.26757369614512%,1.2709710218607%
1890000,50,25,2.26757369614512%,1.2709710218607%
1900000,51,26,2.31292517006803%,1.32180986273513%
1910000,51,26,2.31292517006803%,1.32180986273513%
1920000,51,26,2.31292517006803%,1.32180986273513%
1930000,51,26,2.31292517006803%,1.32180986273513%
1940000,51,26,2.31292517006803%,1.32180986273513%
1950000,51,26,2.31292517006803%,1.32180986273513%
1960000,51,26,2.31292517006803%,1.32180986273513%
1970000,51,26,2.31292517006803%,1.32180986273513%
1980000,51,26,2.31292517006803%,1.32180986273513%
1990000,51,26,2.31292517006803%,1.32180986273513%
2000000,51,26,2.31292517006803%,1.32180986273513%
2010000,51,26,2.31292517006803%,1.32180986273513%
2020000,51,26,2.31292517006803%,1.32180986273513%
2030000,51,26,2.31292517006803%,1.32180986273513%
2040000,52,27,2.35827664399093%,1.37264870360956%
2050000,52,27,2.35827664399093%,1.37264870360956%
2060000,52,27,2.35827664399093%,1.37264870360956%
2070000,52,27,2.35827664399093%,1.37264870360956%
2080000,52,27,2.35827664399093%,1.37264870360956%
2090000,53,28,2.40362811791383%,1.42348754448399%
2100000,53,28,2.40362811791383%,1.42348754448399%
2110000,53,28,2.40362811791383%,1.42348754448399%
2120000,53,28,2.40362811791383%,1.42348754448399%
2130000,53,28,2.40362811791383%,1.42348754448399%
2140000,53,28,2.40362811791383%,1.42348754448399%
2150000,53,28,2.40362811791383%,1.42348754448399%
2160000,53,28,2.40362811791383%,1.42348754448399%
2170000,53,28,2.40362811791383%,1.42348754448399%
2180000,53,28,2.40362811791383%,1.42348754448399%
2190000,53,28,2.40362811791383%,1.42348754448399%
2200000,53,28,2.40362811791383%,1.42348754448399%
2210000,53,28,2.40362811791383%,1.42348754448399%
2220000,53,28,2.40362811791383%,1.42348754448399%
2230000,53,28,2.40362811791383%,1.42348754448399%
2240000,53,28,2.40362811791383%,1.42348754448399%
2250000,53,28,2.40362811791383%,1.42348754448399%
2260000,54,29,2.44897959183673%,1.47432638535841%
2270000,54,29,2.44897959183673%,1.47432638535841%
2280000,54,29,2.44897959183673%,1.47432638535841%
2290000,54,29,2.44897959183673%,1.47432638535841%
2300000,54,29,2.44897959183673%,1.47432638535841%
2310000,54,29,2.44897959183673%,1.47432638535841%
2320000,54,29,2.44897959183673%,1.47432638535841%
2330000,54,29,2.44897959183673%,1.47432638535841%
2340000,54,29,2.44897959183673%,1.47432638535841%
2350000,54,29,2.44897959183673%,1.47432638535841%
2360000,54,29,2.44897959183673%,1.47432638535841%
2370000,54,29,2.44897959183673%,1.47432638535841%
2380000,54,29,2.44897959183673%,1.47432638535841%
2390000,54,29,2.44897959183673%,1.47432638535841%
2400000,54,29,2.44897959183673%,1.47432638535841%
2410000,54,29,2.44897959183673%,1.47432638535841%
2420000,54,29,2.44897959183673%,1.47432638535841%
2430000,54,29,2.44897959183673%,1.47432638535841%
2440000,54,29,2.44897959183673%,1.47432638535841%
2450000,54,29,2.44897959183673%,1.47432638535841%
2460000,54,29,2.44897959183673%,1.47432638535841%
2470000,55,30,2.49433106575964%,1.52516522623284%
2480000,55,30,2.49433106575964%,1.52516522623284%
2490000,55,30,2.49433106575964%,1.52516522623284%
2500000,55,30,2.49433106575964%,1.52516522623284%
2510000,55,30,2.49433106575964%,1.52516522623284%
2520000,55,30,2.49433106575964%,1.52516522623284%
2530000,55,30,2.49433106575964%,1.52516522623284%
2540000,55,30,2.49433106575964%,1.52516522623284%
2550000,55,30,2.49433106575964%,1.52516522623284%
2560000,55,30,2.49433106575964%,1.52516522623284%
2570000,55,30,2.49433106575964%,1.52516522623284%
2580000,55,30,2.49433106575964%,1.52516522623284%
2590000,55,30,2.49433106575964%,1.52516522623284%
2600000,55,30,2.49433106575964%,1.52516522623284%
2610000,55,30,2.49433106575964%,1.52516522623284%
2620000,55,30,2.49433106575964%,1.52516522623284%
2630000,55,30,2.49433106575964%,1.52516522623284%
2640000,55,30,2.49433106575964%,1.52516522623284%
2650000,55,30,2.49433106575964%,1.52516522623284%
2660000,55,30,2.49433106575964%,1.52516522623284%
2670000,55,30,2.49433106575964%,1.52516522623284%
2680000,55,30,2.49433106575964%,1.52516522623284%
2690000,55,30,2.49433106575964%,1.52516522623284%
2700000,55,30,2.49433106575964%,1.52516522623284%
2710000,55,30,2.49433106575964%,1.52516522623284%
2720000,55,30,2.49433106575964%,1.52516522623284%
2730000,55,30,2.49433106575964%,1.52516522623284%
2740000,55,30,2.49433106575964%,1.52516522623284%
2750000,55,30,2.49433106575964%,1.52516522623284%
2760000,55,30,2.49433106575964%,1.52516522623284%
2770000,55,30,2.49433106575964%,1.52516522623284%
2780000,55,30,2.49433106575964%,1.52516522623284%
2790000,55,30,2.49433106575964%,1.52516522623284%
2800000,55,30,2.49433106575964%,1.52516522623284%
2810000,55,30,2.49433106575964%,1.52516522623284%
2820000,55,30,2.49433106575964%,1.52516522623284%
2830000,55,30,2.49433106575964%,1.52516522623284%
2840000,55,30,2.49433106575964%,1.52516522623284%
2850000,55,30,2.49433106575964%,1.52516522623284%
2860000,55,30,2.49433106575964%,1.52516522623284%
2870000,55,30,2.49433106575964%,1.52516522623284%
2880000,55,30,2.49433106575964%,1.52516522623284%
2890000,55,30,2.49433106575964%,1.52516522623284%
2900000,55,30,2.49433106575964%,1.52516522623284%
2910000,55,30,2.49433106575964%,1.52516522623284%
2920000,55,30,2.49433106575964%,1.52516522623284%
2930000,55,30,2.49433106575964%,1.52516522623284%
2940000,55,30,2.49433106575964%,1.52516522623284%
2950000,55,30,2.49433106575964%,1.52516522623284%
2960000,56,31,2.53968253968254%,1.57600406710727%
2970000,56,31,2.53968253968254%,1.57600406710727%
2980000,56,31,2.53968253968254%,1.57600406710727%
2990000,56,31,2.53968253968254%,1.57600406710727%
3000000,56,31,2.53968253968254%,1.57600406710727%
3010000,56,31,2.53968253968254%,1.57600406710727%
3020000,56,31,2.53968253968254%,1.57600406710727%
3030000,56,31,2.53968253968254%,1.57600406710727%
3040000,56,31,2.53968253968254%,1.57600406710727%
3050000,56,31,2.53968253968254%,1.57600406710727%
3060000,56,31,2.53968253968254%,1.57600406710727%
3070000,56,31,2.53968253968254%,1.57600406710727%
3080000,56,31,2.53968253968254%,1.57600406710727%
3090000,56,31,2.53968253968254%,1.57600406710727%
3100000,56,31,2.53968253968254%,1.57600406710727%
3110000,56,31,2.53968253968254%,1.57600406710727%
3120000,56,31,2.53968253968254%,1.57600406710727%
3130000,56,31,2.53968253968254%,1.57600406710727%
3140000,56,31,2.53968253968254%,1.57600406710727%
3150000,56,31,2.53968253968254%,1.57600406710727%
3160000,56,31,2.53968253968254%,1.57600406710727%
3170000,56,31,2.53968253968254%,1.57600406710727%
3180000,56,31,2.53968253968254%,1.57600406710727%
3190000,56,31,2.53968253968254%,1.57600406710727%
3200000,56,31,2.53968253968254%,1.57600406710727%
3210000,56,31,2.53968253968254%,1.57600406710727%
3220000,56,31,2.53968253968254%,1.57600406710727%
3230000,56,31,2.53968253968254%,1.57600406710727%
3240000,56,31,2.53968253968254%,1.57600406710727%
3250000,56,31,2.53968253968254%,1.57600406710727%
3260000,56,31,2.53968253968254%,1.57600406710727%
3270000,56,31,2.53968253968254%,1.57600406710727%
3280000,56,31,2.53968253968254%,1.57600406710727%
3290000,56,31,2.53968253968254%,1.57600406710727%
3300000,56,31,2.53968253968254%,1.57600406710727%
3310000,56,31,2.53968253968254%,1.57600406710727%
3320000,56,31,2.53968253968254%,1.57600406710727%
3330000,56,31,2.53968253968254%,1.57600406710727%
3340000,56,31,2.53968253968254%,1.57600406710727%
3350000,56,31,2.53968253968254%,1.57600406710727%
3360000,56,31,2.53968253968254%,1.57600406710727%
3370000,56,31,2.53968253968254%,1.57600406710727%
3380000,56,31,2.53968253968254%,1.57600406710727%
3390000,56,31,2.53968253968254%,1.57600406710727%
3400000,56,31,2.53968253968254%,1.57600406710727%
3410000,56,31,2.53968253968254%,1.57600406710727%
3420000,56,31,2.53968253968254%,1.57600406710727%
3430000,56,31,2.53968253968254%,1.57600406710727%
3440000,56,31,2.53968253968254%,1.57600406710727%
3450000,56,31,2.53968253968254%,1.57600406710727%
3460000,57,32,2.58503401360544%,1.6268429079817%
3470000,57,32,2.58503401360544%,1.6268429079817%
3480000,57,32,2.58503401360544%,1.6268429079817%
3490000,58,33,2.63038548752834%,1.67768174885613%
3500000,58,33,2.63038548752834%,1.67768174885613%
3510000,58,33,2.63038548752834%,1.67768174885613%
3520000,58,33,2.63038548752834%,1.67768174885613%
3530000,58,33,2.63038548752834%,1.67768174885613%
3540000,58,33,2.63038548752834%,1.67768174885613%
3550000,58,33,2.63038548752834%,1.67768174885613%
3560000,58,33,2.63038548752834%,1.67768174885613%
3570000,58,33,2.63038548752834%,1.67768174885613%
3580000,58,33,2.63038548752834%,1.67768174885613%
3590000,58,33,2.63038548752834%,1.67768174885613%
3600000,58,33,2.63038548752834%,1.67768174885613%
3610000,58,33,2.63038548752834%,1.67768174885613%
3620000,58,33,2.63038548752834%,1.67768174885613%
3630000,58,33,2.63038548752834%,1.67768174885613%
3640000,58,33,2.63038548752834%,1.67768174885613%
3650000,58,33,2.63038548752834%,1.67768174885613%
3660000,58,33,2.63038548752834%,1.67768174885613%
3670000,58,33,2.63038548752834%,1.67768174885613%
3680000,58,33,2.63038548752834%,1.67768174885613%
3690000,58,33,2.63038548752834%,1.67768174885613%
3700000,58,33,2.63038548752834%,1.67768174885613%
3710000,58,33,2.63038548752834%,1.67768174885613%
3720000,58,33,2.63038548752834%,1.67768174885613%
3730000,58,33,2.63038548752834%,1.67768174885613%
3740000,58,33,2.63038548752834%,1.67768174885613%
3750000,58,33,2.63038548752834%,1.67768174885613%
3760000,58,33,2.63038548752834%,1.67768174885613%
3770000,58,33,2.63038548752834%,1.67768174885613%
3780000,58,33,2.63038548752834%,1.67768174885613%
3790000,58,33,2.63038548752834%,1.67768174885613%
3800000,58,33,2.63038548752834%,1.67768174885613%
3810000,58,33,2.63038548752834%,1.67768174885613%
3820000,58,33,2.63038548752834%,1.67768174885613%
3830000,58,33,2.63038548752834%,1.67768174885613%
3840000,58,33,2.63038548752834%,1.67768174885613%
3850000,58,33,2.63038548752834%,1.67768174885613%
3860000,58,33,2.63038548752834%,1.67768174885613%
3870000,58,33,2.63038548752834%,1.67768174885613%
3880000,58,33,2.63038548752834%,1.67768174885613%
3890000,58,33,2.63038548752834%,1.67768174885613%
3900000,58,33,2.63038548752834%,1.67768174885613%
3910000,58,33,2.63038548752834%,1.67768174885613%
3920000,58,33,2.63038548752834%,1.67768174885613%
3930000,58,33,2.63038548752834%,1.67768174885613%
3940000,58,33,2.63038548752834%,1.67768174885613%
3950000,58,33,2.63038548752834%,1.67768174885613%
3960000,58,33,2.63038548752834%,1.67768174885613%
3970000,58,33,2.63038548752834%,1.67768174885613%
3980000,58,33,2.63038548752834%,1.67768174885613%
3990000,58,33,2.63038548752834%,1.67768174885613%
4000000,58,33,2.63038548752834%,1.67768174885613%
4010000,58,33,2.63038548752834%,1.67768174885613%
4020000,58,33,2.63038548752834%,1.67768174885613%
4030000,58,33,2.63038548752834%,1.67768174885613%
4040000,58,33,2.63038548752834%,1.67768174885613%
4050000,58,33,2.63038548752834%,1.67768174885613%
4060000,58,33,2.63038548752834%,1.67768174885613%
4070000,58,33,2.63038548752834%,1.67768174885613%
4080000,58,33,2.63038548752834%,1.67768174885613%
4090000,58,33,2.63038548752834%,1.67768174885613%
4100000,58,33,2.63038548752834%,1.67768174885613%
4110000,58,33,2.63038548752834%,1.67768174885613%
4120000,58,33,2.63038548752834%,1.67768174885613%
4130000,58,33,2.63038548752834%,1.67768174885613%
4140000,58,33,2.63038548752834%,1.67768174885613%
4150000,58,33,2.63038548752834%,1.67768174885613%
4160000,58,33,2.63038548752834%,1.67768174885613%
4170000,58,33,2.63038548752834%,1.67768174885613%
4180000,58,33,2.63038548752834%,1.67768174885613%
4190000,60,34,2.72108843537415%,1.72852058973055%
4200000,60,34,2.72108843537415%,1.72852058973055%
4210000,60,34,2.72108843537415%,1.72852058973055%
4220000,60,34,2.72108843537415%,1.72852058973055%
4230000,60,34,2.72108843537415%,1.72852058973055%
4240000,60,34,2.72108843537415%,1.72852058973055%
4250000,60,34,2.72108843537415%,1.72852058973055%
4260000,62,35,2.81179138321995%,1.77935943060498%
4270000,62,35,2.81179138321995%,1.77935943060498%
4280000,62,35,2.81179138321995%,1.77935943060498%
4290000,62,35,2.81179138321995%,1.77935943060498%
4300000,62,35,2.81179138321995%,1.77935943060498%
4310000,62,35,2.81179138321995%,1.77935943060498%
4320000,62,35,2.81179138321995%,1.77935943060498%
4330000,62,35,2.81179138321995%,1.77935943060498%
4340000,62,35,2.81179138321995%,1.77935943060498%
4350000,62,35,2.81179138321995%,1.77935943060498%
4360000,62,35,2.81179138321995%,1.77935943060498%
4370000,62,35,2.81179138321995%,1.77935943060498%
4380000,62,35,2.81179138321995%,1.77935943060498%
4390000,62,35,2.81179138321995%,1.77935943060498%
4400000,62,35,2.81179138321995%,1.77935943060498%
4410000,62,35,2.81179138321995%,1.77935943060498%
4420000,62,35,2.81179138321995%,1.77935943060498%
4430000,62,35,2.81179138321995%,1.77935943060498%
4440000,62,35,2.81179138321995%,1.77935943060498%
4450000,62,35,2.81179138321995%,1.77935943060498%
4460000,62,35,2.81179138321995%,1.77935943060498%
4470000,62,35,2.81179138321995%,1.77935943060498%
4480000,62,35,2.81179138321995%,1.77935943060498%
4490000,62,35,2.81179138321995%,1.77935943060498%
4500000,62,35,2.81179138321995%,1.77935943060498%
4510000,62,35,2.81179138321995%,1.77935943060498%
4520000,62,35,2.81179138321995%,1.77935943060498%
4530000,62,35,2.81179138321995%,1.77935943060498%
4540000,62,35,2.81179138321995%,1.77935943060498%
4550000,62,35,2.81179138321995%,1.77935943060498%
4560000,62,35,2.81179138321995%,1.77935943060498%
4570000,62,35,2.81179138321995%,1.77935943060498%
4580000,62,35,2.81179138321995%,1.77935943060498%
4590000,62,35,2.81179138321995%,1.77935943060498%
4600000,62,35,2.81179138321995%,1.77935943060498%
4610000,62,35,2.81179138321995%,1.77935943060498%
4620000,62,35,2.81179138321995%,1.77935943060498%
4630000,62,35,2.81179138321995%,1.77935943060498%
4640000,62,35,2.81179138321995%,1.77935943060498%
4650000,62,35,2.81179138321995%,1.77935943060498%
4660000,62,35,2.81179138321995%,1.77935943060498%
4670000,62,35,2.81179138321995%,1.77935943060498%
4680000,62,35,2.81179138321995%,1.77935943060498%
4690000,62,35,2.81179138321995%,1.77935943060498%
4700000,62,35,2.81179138321995%,1.77935943060498%
4710000,62,35,2.81179138321995%,1.77935943060498%
4720000,62,35,2.81179138321995%,1.77935943060498%
4730000,62,35,2.81179138321995%,1.77935943060498%
4740000,62,35,2.81179138321995%,1.77935943060498%
4750000,62,35,2.81179138321995%,1.77935943060498%
4760000,62,35,2.81179138321995%,1.77935943060498%
4770000,62,35,2.81179138321995%,1.77935943060498%
4780000,62,35,2.81179138321995%,1.77935943060498%
4790000,62,35,2.81179138321995%,1.77935943060498%
4800000,62,35,2.81179138321995%,1.77935943060498%
4810000,62,35,2.81179138321995%,1.77935943060498%
4820000,62,35,2.81179138321995%,1.77935943060498%
4830000,62,35,2.81179138321995%,1.77935943060498%
4840000,62,35,2.81179138321995%,1.77935943060498%
4850000,62,35,2.81179138321995%,1.77935943060498%
4860000,62,35,2.81179138321995%,1.77935943060498%
4870000,62,35,2.81179138321995%,1.77935943060498%
4880000,62,35,2.81179138321995%,1.77935943060498%
4890000,62,35,2.81179138321995%,1.77935943060498%
4900000,62,35,2.81179138321995%,1.77935943060498%
4910000,62,35,2.81179138321995%,1.77935943060498%
4920000,62,35,2.81179138321995%,1.77935943060498%
4930000,62,35,2.81179138321995%,1.77935943060498%
4940000,62,35,2.81179138321995%,1.77935943060498%
4950000,62,35,2.81179138321995%,1.77935943060498%
4960000,63,36,2.85714285714286%,1.83019827147941%
4970000,63,36,2.85714285714286%,1.83019827147941%
4980000,63,36,2.85714285714286%,1.83019827147941%
4990000,63,36,2.85714285714286%,1.83019827147941%
5000000,63,36,2.85714285714286%,1.83019827147941%
5010000,63,36,2.85714285714286%,1.83019827147941%
5020000,63,36,2.85714285714286%,1.83019827147941%
5030000,63,36,2.85714285714286%,1.83019827147941%
5040000,63,36,2.85714285714286%,1.83019827147941%
5050000,64,37,2.90249433106576%,1.88103711235384%
5060000,64,37,2.90249433106576%,1.88103711235384%
5070000,64,37,2.90249433106576%,1.88103711235384%
5080000,64,37,2.90249433106576%,1.88103711235384%
5090000,64,37,2.90249433106576%,1.88103711235384%
5100000,64,37,2.90249433106576%,1.88103711235384%
5110000,64,37,2.90249433106576%,1.88103711235384%
5120000,64,37,2.90249433106576%,1.88103711235384%
5130000,64,37,2.90249433106576%,1.88103711235384%
5140000,64,37,2.90249433106576%,1.88103711235384%
5150000,64,37,2.90249433106576%,1.88103711235384%
5160000,64,37,2.90249433106576%,1.88103711235384%
5170000,64,37,2.90249433106576%,1.88103711235384%
5180000,64,37,2.90249433106576%,1.88103711235384%
5190000,64,37,2.90249433106576%,1.88103711235384%
5200000,64,37,2.90249433106576%,1.88103711235384%
5210000,64,37,2.90249433106576%,1.88103711235384%
5220000,64,37,2.90249433106576%,1.88103711235384%
5230000,64,37,2.90249433106576%,1.88103711235384%
5240000,64,37,2.90249433106576%,1.88103711235384%
5250000,64,37,2.90249433106576%,1.88103711235384%
5260000,64,37,2.90249433106576%,1.88103711235384%
5270000,64,37,2.90249433106576%,1.88103711235384%
5280000,64,37,2.90249433106576%,1.88103711235384%
5290000,64,37,2.90249433106576%,1.88103711235384%
5300000,64,37,2.90249433106576%,1.88103711235384%
5310000,64,37,2.90249433106576%,1.88103711235384%
5320000,64,37,2.90249433106576%,1.88103711235384%
5330000,64,37,2.90249433106576%,1.88103711235384%
5340000,64,37,2.90249433106576%,1.88103711235384%
5350000,64,37,2.90249433106576%,1.88103711235384%
5360000,64,37,2.90249433106576%,1.88103711235384%
5370000,64,37,2.90249433106576%,1.88103711235384%
5380000,64,37,2.90249433106576%,1.88103711235384%
5390000,64,37,2.90249433106576%,1.88103711235384%
5400000,64,37,2.90249433106576%,1.88103711235384%
