Guesses,Accounts Cracked,Passwords Cracked,% Accounts,% Passwords
600000,36622,2145,0.562189206710226%,0.0722924213276461%
610000,36887,2171,0.566257257056417%,0.0731686931013145%
620000,37052,2199,0.568790194064423%,0.0741123703960344%
630000,37252,2237,0.571860420740793%,0.0753930752960113%
640000,37425,2271,0.574516166815854%,0.0765389691538855%
650000,37686,2307,0.578522812628518%,0.077752268532811%
660000,37772,2348,0.579843010099357%,0.0791340817143651%
670000,38098,2378,0.584847479581841%,0.0801451645301363%
680000,38306,2416,0.588040515325267%,0.0814258694301133%
690000,38368,2448,0.588992285594942%,0.082504357766936%
700000,38732,2487,0.594580098145936%,0.0838187654274386%
710000,38803,2518,0.595670028616048%,0.0848635510037356%
720000,38889,2556,0.596990226086887%,0.0861442559037126%
730000,38991,2594,0.598556041691836%,0.0874249608036895%
740000,39098,2623,0.600198612963694%,0.0884023408589351%
750000,39367,2670,0.604328067843413%,0.0899863706036434%
760000,39483,2712,0.606108799315708%,0.0914018865457232%
770000,39587,2741,0.607705317187421%,0.0923792666009687%
780000,39743,2776,0.61010009399499%,0.0935588632193686%
790000,39827,2809,0.611389589199065%,0.094671054316717%
800000,39904,2842,0.612571626469468%,0.0957832454140654%
810000,40257,2882,0.617990576553262%,0.0971313558350937%
820000,40701,2908,0.624806479774805%,0.0980076276087622%
830000,40760,2944,0.625712196644334%,0.0992209269876877%
840000,40976,2982,0.629028041454815%,0.100501631887665%
850000,43772,3007,0.671949810390476%,0.101344200900807%
860000,44179,3034,0.67819772167689%,0.102254175435002%
870000,44307,3064,0.680162666749768%,0.103265258250773%
880000,44404,3101,0.681651726687807%,0.104512260390224%
890000,44693,3141,0.686088204235163%,0.105860370811252%
900000,44816,3188,0.687976393641131%,0.107444400555961%
910000,44867,3219,0.688759301443605%,0.108489186132258%
920000,45082,3256,0.692059795120704%,0.109736188271709%
930000,45209,3303,0.694009389060199%,0.111320218016417%
940000,45376,3333,0.696573028334968%,0.112331300832189%
950000,45435,3357,0.697478745204498%,0.113140167084806%
960000,45636,3390,0.70056432301425%,0.114252358182154%
970000,45887,3416,0.704417457493095%,0.115128629955822%
980000,58822,3444,0.902984367787366%,0.116072307250542%
990000,58979,3477,0.905394495728317%,0.117184498347891%
1000000,59264,3513,0.909769568742145%,0.118397797726816%
1010000,59462,3552,0.912809093151752%,0.119712205387319%
1020000,59582,3596,0.914651229157574%,0.12119512685045%
1030000,59641,3628,0.915556946027104%,0.122273615187273%
1040000,59842,3653,0.918642523836856%,0.123116184200415%
1050000,60564,3696,0.929726042138554%,0.124565402903021%
1060000,60614,3725,0.930493598807647%,0.125542782958267%
1070000,60772,3763,0.93291907788198%,0.126823487858243%
1080000,60835,3794,0.933886199285036%,0.12786827343454%
1090000,61004,3823,0.936480540826569%,0.128845653489786%
1100000,61322,3862,0.941362201241999%,0.130160061150289%
1110000,61523,3903,0.944447779051751%,0.131541874331843%
1120000,61689,3939,0.946996067193139%,0.132755173710768%
1130000,61901,3981,0.950250507470092%,0.134170689652848%
1140000,62019,4004,0.95206194120915%,0.134945853144939%
1150000,62078,4027,0.95296765807868%,0.135721016637031%
1160000,62220,4053,0.955147519018903%,0.136597288410699%
1170000,62329,4085,0.956820792557525%,0.137675776747522%
1180000,62534,4112,0.959967774900805%,0.138585751281716%
1190000,62570,4133,0.960520415702552%,0.139293509252756%
1200000,62698,4164,0.962485360775429%,0.140338294829053%
1210000,62753,4198,0.963329673111431%,0.141484188686927%
1220000,62871,4224,0.965141106850489%,0.142360460460595%
1230000,63081,4251,0.968364844860679%,0.14327043499479%
1240000,63167,4287,0.969685042331518%,0.144483734373715%
1250000,63332,4316,0.972217979339524%,0.145461114428961%
1260000,63461,4336,0.974198275545783%,0.146135169639475%
1270000,63604,4370,0.976393487619388%,0.147281063497349%
1280000,63686,4400,0.9776522805567%,0.14829214631312%
1290000,63865,4434,0.980400133432051%,0.149438040170994%
1300000,64046,4478,0.983178688574167%,0.150920961634126%
1310000,64151,4516,0.984790557579261%,0.152201666534102%
1320000,64245,4548,0.986233564117155%,0.153280154870925%
1330000,64370,4582,0.988152455789887%,0.154426048728799%
1340000,65832,4615,1.01059581279416%,0.155538239826148%
1350000,65951,4645,1.0124225976666%,0.156549322641919%
1360000,66102,4674,1.01474061880726%,0.157526702697165%
1370000,66239,4717,1.01684372408057%,0.15897592139977%
1380000,66341,4748,1.01840953968552%,0.160020706976067%
1390000,66403,4775,1.01936130995519%,0.160930681510261%
1400000,66521,4814,1.02117274369425%,0.162245089170764%
1410000,66595,4849,1.02230872756451%,0.163424685789164%
1420000,66681,4878,1.02362892503535%,0.164402065844409%
1430000,66755,4908,1.02476490890561%,0.16541314866018%
1440000,66814,4939,1.02567062577514%,0.166457934236477%
1450000,66891,4970,1.02685266304554%,0.167502719812774%
1460000,67032,5003,1.02901717285238%,0.168614910910123%
1470000,67235,5024,1.0321334529289%,0.169322668881163%
1480000,67377,5058,1.03431331386912%,0.170468562739037%
1490000,67635,5093,1.03827390628164%,0.171648159357437%
1500000,67718,5131,1.03954805035233%,0.172928864257414%
1510000,67925,5161,1.04272573496238%,0.173939947073185%
1520000,68117,5195,1.04567315257169%,0.175085840931059%
1530000,68194,5225,1.04685518984209%,0.17609692374683%
1540000,68335,5252,1.04901969964893%,0.177006898281024%
1550000,68555,5279,1.05239694899294%,0.177916872815219%
1560000,68694,5309,1.05453075653302%,0.17892795563099%
1570000,69276,5337,1.06346511616126%,0.17987163292571%
1580000,69490,5368,1.06675025870498%,0.180916418502007%
1590000,69680,5398,1.06966697404753%,0.181927501317778%
1600000,70331,5422,1.07966056187911%,0.182736367570395%
1610000,70657,5453,1.0846650313616%,0.183781153146692%
1620000,70748,5492,1.08606198449935%,0.185095560807195%
1630000,70804,5529,1.08692164796873%,0.186342562946646%
1640000,70939,5554,1.08899405097528%,0.187185131959789%
1650000,71623,5585,1.09949422620847%,0.188229917536086%
1660000,72126,5623,1.10721584629954%,0.189510622436062%
1670000,72209,5656,1.10848999037023%,0.190622813533411%
1680000,72354,5679,1.1107159047106%,0.191397977025502%
1690000,72500,5708,1.11295717018435%,0.192375357080748%
1700000,72637,5735,1.11506027545767%,0.193285331614942%
1710000,72907,5766,1.11920508147077%,0.194330117191239%
1720000,72995,5802,1.12055598120837%,0.195543416570164%
1730000,73142,5838,1.1228125978155%,0.19675671594909%
1740000,73351,5872,1.12602098469231%,0.197902609806964%
1750000,73419,5902,1.12706486176228%,0.198913692622735%
1760000,73516,5934,1.12855392170032%,0.199992180959558%
1770000,73655,5971,1.13068772924039%,0.201239183099009%
1780000,73853,6000,1.13372725365%,0.202216563154255%
1790000,74423,6025,1.14247739967766%,0.203059132167398%
1800000,74545,6048,1.14435023795024%,0.203834295659489%
1810000,124706,6089,1.91437843951738%,0.205216108841043%
1820000,124974,6120,1.91849254326372%,0.20626089441734%
1830000,125081,6152,1.92013511453557%,0.207339382754163%
1840000,125160,6180,1.92134785407274%,0.208283060048882%
1850000,125282,6214,1.92322069234533%,0.209428953906757%
1860000,125530,6241,1.92702777342403%,0.210338928440951%
1870000,125678,6268,1.92929974116454%,0.211248902975145%
1880000,125941,6303,1.93333708924397%,0.212428499593545%
1890000,126079,6333,1.93545554565066%,0.213439582409316%
1900000,126110,6358,1.9359314307855%,0.214282151422459%
1910000,126246,6390,1.93801918492543%,0.215360639759281%
1920000,126386,6424,1.94016834359889%,0.216506533617156%
1930000,126433,6455,1.94088984686784%,0.217551319193453%
1940000,126506,6488,1.94201047960471%,0.218663510290801%
1950000,126587,6521,1.94325392140864%,0.219775701388149%
1960000,126689,6553,1.94481973701359%,0.220854189724972%
1970000,126724,6574,1.94535702668196%,0.221561947696012%
1980000,126848,6605,1.94726056722131%,0.222606733272309%
1990000,126920,6636,1.9483658488248%,0.223651518848606%
2000000,127005,6666,1.94967069516226%,0.224662601664377%
2010000,127144,6703,1.95180450270234%,0.225909603803828%
2020000,127225,6741,1.95304794450627%,0.227190308703805%
2030000,127319,6776,1.95449095104416%,0.228369905322205%
2040000,127513,6811,1.95746907092024%,0.229549501940605%
2050000,127625,6856,1.95918839785901%,0.231066126164262%
2060000,127688,6887,1.96015551926206%,0.232110911740559%
2070000,127968,6915,1.96445383660898%,0.233054589035279%
2080000,128142,6952,1.96712493381743%,0.23430159117473%
2090000,128233,6979,1.96852188695517%,0.235211565708924%
2100000,128336,7004,1.97010305369351%,0.236054134722067%
2110000,128370,7031,1.97062499222849%,0.236964109256261%
2120000,130775,7067,2.00754446801185%,0.238177408635186%
2130000,130855,7100,2.00877255868239%,0.239289599732535%
2140000,131106,7136,2.01262569316124%,0.24050289911146%
2150000,131208,7155,2.01419150876619%,0.241143251561449%
2160000,131286,7185,2.01538889716997%,0.24215433437722%
2170000,131682,7210,2.02146794598919%,0.242996903390363%
2180000,131803,7248,2.02332543312839%,0.24427760829034%
2190000,131877,7271,2.02446141699865%,0.245052771782431%
2200000,131995,7308,2.02627285073771%,0.246299773921882%
2210000,132055,7339,2.02719391874062%,0.247344559498179%
2220000,132735,7373,2.03763268944028%,0.248490453356053%
2230000,132823,7401,2.03898358917788%,0.249434130650773%
2240000,132869,7431,2.03968974131345%,0.250445213466545%
2250000,132942,7461,2.04081037405032%,0.251456296282316%
2260000,133055,7488,2.04254505212247%,0.25236627081651%
2270000,133102,7514,2.04326655539142%,0.253242542590178%
2280000,133293,7554,2.04619862186735%,0.254590653011207%
2290000,133396,7590,2.04777978860568%,0.255803952390132%
2300000,134202,7621,2.06015280211146%,0.256848737966429%
2310000,134382,7652,2.06291600612019%,0.257893523542726%
2320000,134479,7679,2.06440506605823%,0.25880349807692%
2330000,134823,7709,2.06968585594159%,0.259814580892692%
2340000,134945,7735,2.07155869421417%,0.26069085266636%
2350000,135021,7767,2.07272538035119%,0.261769341003183%
2360000,135697,7799,2.08310274651733%,0.262847829340006%
2370000,136256,7837,2.09168403007778%,0.264128534239983%
2380000,137263,7872,2.10714262139331%,0.265308130858382%
2390000,137309,7889,2.10784877352887%,0.265881077787319%
2400000,137390,7926,2.1090922153328%,0.267128079926771%
2410000,137715,7961,2.11408133368191%,0.26830767654517%
2420000,137890,7988,2.11676778202373%,0.269217651079365%
2430000,138100,8014,2.11999152003392%,0.270093922853033%
2440000,138227,8045,2.12194111397342%,0.27113870842933%
2450000,138294,8078,2.12296963991%,0.272250899526678%
2460000,141173,8108,2.16716555291635%,0.27326198234245%
2470000,141226,8135,2.16797916298559%,0.274171956876644%
2480000,141398,8169,2.17061955792727%,0.275317850734518%
2490000,141535,8204,2.17272266320059%,0.276497447352918%
2500000,141689,8239,2.17508673774139%,0.277677043971318%
2510000,141728,8265,2.17568543194328%,0.278553315744986%
2520000,141974,8300,2.17946181075522%,0.279732912363386%
2530000,142098,8341,2.18136535129457%,0.28111472554494%
2540000,142150,8370,2.18216361023042%,0.282092105600185%
2550000,142198,8397,2.18290046463275%,0.28300208013438%
2560000,142305,8423,2.18454303590461%,0.283878351908048%
2570000,142392,8466,2.18587858450883%,0.285327570610654%
2580000,142570,8501,2.1886110862508%,0.286507167229053%
2590000,142667,8529,2.19010014618884%,0.287450844523773%
2600000,142841,8566,2.19277124339729%,0.288697846663225%
2610000,142896,8592,2.19361555573329%,0.289574118436893%
2620000,143017,8628,2.19547304287249%,0.290787417815818%
2630000,143069,8656,2.19627130180835%,0.291731095110538%
2640000,143192,8684,2.19815949121432%,0.292674772405258%
2650000,143302,8709,2.19984811588632%,0.293517341418401%
2660000,143455,8741,2.20219683929374%,0.294595829755224%
2670000,143536,8767,2.20344028109767%,0.295472101528892%
2680000,143626,8803,2.20482188310204%,0.296685400907818%
2690000,143974,8838,2.21016407751893%,0.297864997526217%
2700000,144006,8858,2.21065531378714%,0.298539052736732%
2710000,144087,8893,2.21189875559107%,0.299718649355131%
2720000,144300,8927,2.21516854700141%,0.300864543213005%
2730000,144340,8943,2.21578259233668%,0.301403787381417%
2740000,144536,8979,2.21879141447953%,0.302617086760342%
2750000,144903,9003,2.22442528043067%,0.303425953012959%
2760000,144958,9035,2.22526959276667%,0.304504441349782%
2770000,145337,9064,2.23108767231839%,0.305481821405028%
2780000,145770,9094,2.23773471307273%,0.306492904220799%
2790000,145922,9120,2.24006808534677%,0.307369175994467%
2800000,146876,9145,2.25471306659306%,0.30821174500761%
2810000,147053,9176,2.25743021720165%,0.309256530583907%
2820000,147115,9201,2.25838198747133%,0.31009909959705%
2830000,147334,9231,2.26174388568195%,0.311110182412821%
2840000,147419,9257,2.26304873201941%,0.31198645418649%
2850000,147750,9285,2.2681299571688%,0.312930131481209%
2860000,147795,9309,2.26882075817099%,0.313738997733826%
2870000,147862,9346,2.26984928410757%,0.314985999873278%
2880000,148148,9372,2.27423970825478%,0.315862271646946%
2890000,148669,9403,2.28223764874673%,0.316907057223243%
2900000,148802,9431,2.28427934948651%,0.317850734517963%
2910000,148890,9460,2.28563024922412%,0.318828114573208%
2920000,149069,9497,2.28837810209947%,0.32007511671266%
2930000,149161,9527,2.2897904063706%,0.321086199528431%
2940000,149279,9562,2.29160184010966%,0.322265796146831%
2950000,149351,9593,2.29270712171315%,0.323310581723128%
2960000,149547,9626,2.29571594385599%,0.324422772820476%
2970000,149702,9662,2.29809536953018%,0.325636072199402%
2980000,149783,9692,2.29933881133411%,0.326647155015173%
2990000,149900,9718,2.30113489393979%,0.327523426788841%
3000000,149978,9748,2.30233228234357%,0.328534509604613%
3010000,150073,9778,2.30379064001485%,0.329545592420384%
3020000,150156,9805,2.30506478408554%,0.330455566954578%
3030000,150250,9833,2.30650779062344%,0.331399244249298%
3040000,150391,9872,2.30867230043028%,0.332713651909801%
3050000,150499,9898,2.31033022283552%,0.333589923683469%
3060000,150612,9928,2.31206490090767%,0.33460100649924%
3070000,150697,9952,2.31336974724512%,0.335409872751857%
3080000,150837,9978,2.31551890591858%,0.336286144525526%
3090000,150994,10013,2.31792903385953%,0.337465741143926%
3100000,151173,10041,2.32067688673489%,0.338409418438645%
3110000,151227,10064,2.32150584793751%,0.339184581930737%
3120000,151306,10100,2.32271858747467%,0.340397881309662%
3130000,151533,10134,2.32620329475235%,0.341543775167536%
3140000,151638,10166,2.32781516375745%,0.342622263504359%
3150000,151707,10187,2.3288743919608%,0.343330021475399%
3160000,151798,10220,2.33027134509854%,0.344442212572747%
3170000,152050,10248,2.33413983071077%,0.345385889867467%
3180000,152463,10277,2.34047984879748%,0.346363269922713%
3190000,152588,10319,2.34239874047021%,0.347778785864793%
3200000,153154,10346,2.35108748196434%,0.348688760398987%
3210000,153271,10382,2.35288356457001%,0.349902059777912%
3220000,154272,10413,2.36825004908525%,0.350946845354209%
3230000,154321,10436,2.36900225462096%,0.351722008846301%
3240000,154516,10472,2.37199572563042%,0.352935308225226%
3250000,154600,10503,2.3732852208345%,0.353980093801523%
3260000,154677,10526,2.3744672581049%,0.354755257293614%
3270000,154756,10554,2.37567999764207%,0.355698934588334%
3280000,154899,10585,2.37787520971567%,0.356743720164631%
3290000,154967,10617,2.37891908678564%,0.357822208501454%
3300000,155113,10646,2.38116035225939%,0.358799588556699%
3310000,155456,10671,2.38642579100936%,0.359642157569842%
3320000,155527,10698,2.38751572147947%,0.360552132104036%
3330000,155859,10736,2.39261229776225%,0.361832837004013%
3340000,155954,10770,2.39407065543353%,0.362978730861887%
3350000,156023,10802,2.39512988363687%,0.36405721919871%
3360000,156195,10823,2.39777027857855%,0.36476497716975%
3370000,156262,10849,2.39879880451514%,0.365641248943418%
3380000,156551,10880,2.40323528206249%,0.366686034519715%
3390000,156731,10917,2.40599848607123%,0.367933036659167%
3400000,156827,10948,2.40747219487588%,0.368977822235464%
3410000,156901,10975,2.40860817874614%,0.369887796769658%
3420000,157028,11001,2.41055777268564%,0.370764068543326%
3430000,157135,11026,2.41220034395749%,0.371606637556469%
3440000,157865,11063,2.42340667132625%,0.37285363969592%
3450000,158091,11100,2.42687602747055%,0.374100641835371%
3460000,158171,11133,2.42810411814109%,0.37521283293272%
3470000,158461,11160,2.43255594682183%,0.376122807466914%
3480000,158578,11190,2.43435202942751%,0.377133890282685%
3490000,158644,11224,2.43536520423071%,0.378279784140559%
3500000,158878,11252,2.43895736944206%,0.379223461435279%
3510000,158925,11277,2.43967887271101%,0.380066030448422%
3520000,159037,11306,2.44139819964978%,0.381043410503668%
3530000,159109,11330,2.44250348125327%,0.381852276756285%
3540000,159708,11349,2.451698810149%,0.382492629206273%
3550000,159812,11384,2.45329532802072%,0.383672225824673%
3560000,159869,11407,2.45417034262348%,0.384447389316764%
3570000,159971,11442,2.45573615822843%,0.385626985935164%
3580000,160032,11471,2.45667257736472%,0.38660436599041%
3590000,160267,11495,2.46028009370946%,0.387413232243027%
3600000,160780,11526,2.46815522513435%,0.388458017819324%
3610000,161126,11551,2.47346671728447%,0.389300586832466%
3620000,161333,11581,2.47664440189451%,0.390311669648238%
3630000,161426,11613,2.47807205729903%,0.39139015798506%
3640000,161545,11648,2.47989884217147%,0.39256975460346%
3650000,161614,11689,2.48095807037481%,0.393951567785014%
3660000,161993,11718,2.48677614992654%,0.39492894784026%
3670000,162065,11749,2.48788143153003%,0.395973733416557%
3680000,162127,11779,2.48883320179971%,0.396984816232328%
3690000,162206,11815,2.49004594133687%,0.398198115611254%
3700000,162318,11847,2.49176526827564%,0.399276603948076%
3710000,162515,11882,2.49478944155186%,0.400456200566476%
3720000,162571,11904,2.49564910502125%,0.401197661298042%
3730000,162641,11941,2.49672368435798%,0.402444663437493%
3740000,162846,11966,2.49987066670126%,0.403287232450636%
3750000,162960,12005,2.50162069590679%,0.404601640111138%
3760000,163030,12037,2.50269527524352%,0.405680128447961%
3770000,163192,12076,2.50518215885138%,0.406994536108464%
3780000,163409,12107,2.50851335479524%,0.408039321684761%
3790000,163537,12129,2.51047829986812%,0.408780782416326%
3800000,163590,12149,2.51129190993736%,0.40945483762684%
3810000,163651,12177,2.51222832907365%,0.41039851492156%
3820000,163814,12208,2.51473056381489%,0.411443300497857%
3830000,163853,12232,2.51532925801678%,0.412252166750474%
3840000,163937,12257,2.51661875322086%,0.413094735763617%
3850000,164002,12287,2.51761657689068%,0.414105818579388%
3860000,164060,12314,2.51850694262683%,0.415015793113582%
3870000,164237,12342,2.52122409323542%,0.415959470408302%
3880000,164317,12369,2.52245218390596%,0.416869444942496%
3890000,164424,12396,2.52409475517782%,0.417779419476691%
3900000,164572,12422,2.52636672291834%,0.418655691250359%
3910000,164707,12450,2.52843912592489%,0.419599368545079%
3920000,164782,12475,2.52959046092853%,0.420441937558222%
3930000,164846,12500,2.53057293346496%,0.421284506571364%
3940000,164928,12545,2.53183172640228%,0.422801130795021%
3950000,165167,12571,2.53550064728054%,0.42367740256869%
3960000,165496,12603,2.54055117016317%,0.424755890905512%
3970000,165683,12638,2.54342183210558%,0.425935487523912%
3980000,166002,12668,2.54831884365439%,0.426946570339683%
3990000,166083,12696,2.54956228545832%,0.427890247634403%
4000000,166136,12719,2.55037589552755%,0.428665411126495%
4010000,166193,12739,2.55125091013032%,0.429339466337009%
4020000,166248,12763,2.55209522246632%,0.430148332589626%
4030000,166314,12786,2.55310839726952%,0.430923496081717%
4040000,166408,12817,2.55455140380742%,0.431968281658014%
4050000,166458,12846,2.55531896047651%,0.43294566171326%
4060000,166557,12870,2.55683872268131%,0.433754527965877%
4070000,166643,12899,2.55815892015215%,0.434731908021122%
4080000,166711,12928,2.55920279722212%,0.435709288076368%
4090000,166820,12958,2.56087607076074%,0.436720370892139%
4100000,166906,12982,2.56219626823158%,0.437529237144756%
4110000,166957,13012,2.56297917603406%,0.438540319960527%
4120000,167134,13039,2.56569632664264%,0.439450294494722%
4130000,167185,13064,2.56647923444512%,0.440292863507864%
4140000,167235,13096,2.56724679111421%,0.441371351844687%
4150000,167344,13127,2.56892006465283%,0.442416137420984%
4160000,167402,13158,2.56981043038898%,0.443460922997281%
4170000,167451,13179,2.57056263592469%,0.444168680968321%
4180000,168518,13217,2.58694229524313%,0.445449385868298%
4190000,168645,13246,2.58889188918262%,0.446426765923543%
4200000,168697,13275,2.58969014811848%,0.447404145978789%
4210000,168765,13302,2.59073402518845%,0.448314120512983%
4220000,168951,13331,2.59358933599747%,0.449291500568229%
4230000,169007,13361,2.59444899946685%,0.450302583384%
4240000,169068,13386,2.59538541860315%,0.451145152397143%
4250000,169208,13420,2.59753457727661%,0.452291046255017%
4260000,169335,13455,2.5994841712161%,0.453470642873416%
4270000,169535,13477,2.60255439789247%,0.454212103604982%
4280000,169660,13507,2.60447328956521%,0.455223186420753%
4290000,170374,13539,2.61543399879985%,0.456301674757576%
4300000,170506,13573,2.61746034840625%,0.45744756861545%
4310000,170752,13606,2.62123672721819%,0.458559759712799%
4320000,170817,13639,2.62223455088801%,0.459671950810147%
4330000,170883,13674,2.62324772569121%,0.460851547428547%
4340000,171055,13701,2.62588812063289%,0.461761521962741%
4350000,171366,13731,2.63066232311465%,0.462772604778512%
4360000,171395,13756,2.63110750598272%,0.463615173791655%
4370000,171551,13784,2.63350228279029%,0.464558851086375%
4380000,172012,13820,2.64057915527932%,0.4657721504653%
4390000,172126,13847,2.64232918448486%,0.466682124999494%
4400000,172346,13890,2.64570643382886%,0.4681313437021%
4410000,172409,13914,2.64667355523192%,0.468940209954717%
4420000,172548,13947,2.648807362772%,0.470052401052065%
4430000,172711,13979,2.65130959751324%,0.471130889388888%
4440000,172746,14004,2.6518468871816%,0.471973458402031%
4450000,172853,14034,2.65348945845346%,0.472984541217802%
4460000,172922,14056,2.65454868665681%,0.473726001949368%
4470000,173009,14080,2.65588423526103%,0.474534868201985%
4480000,173083,14110,2.65702021913129%,0.475545951017756%
4490000,173266,14133,2.65982947654017%,0.476321114509847%
4500000,173373,14166,2.66147204781203%,0.477433305607196%
4510000,173426,14185,2.66228565788126%,0.478073658057184%
4520000,173537,14214,2.66398963368665%,0.47905103811243%
4530000,173588,14245,2.66477254148912%,0.480095823688727%
4540000,173652,14273,2.66575501402556%,0.481039500983447%
4550000,173751,14303,2.66727477623037%,0.482050583799218%
4560000,173852,14333,2.66882524070193%,0.483061666614989%
4570000,173878,14348,2.66922437016986%,0.483567208022875%
4580000,173938,14385,2.67014543817277%,0.484814210162326%
4590000,175511,14426,2.69429277098243%,0.48619602334388%
4600000,175580,14451,2.69535199918578%,0.487038592357023%
4610000,175625,14477,2.69604280018796%,0.487914864130691%
4620000,175695,14507,2.69711737952469%,0.488925946946463%
4630000,175864,14537,2.69971172106622%,0.489937029762234%
4640000,176268,14563,2.70591357895249%,0.490813301535902%
4650000,176347,14595,2.70712631848966%,0.491891789872725%
4660000,176413,14624,2.70813949329286%,0.49286916992797%
4670000,176476,14651,2.70910661469592%,0.493779144462165%
4680000,176599,14674,2.71099480410188%,0.494554307954256%
4690000,176647,14702,2.71173165850421%,0.495497985248976%
4700000,176709,14731,2.71268342877389%,0.496475365304221%
4710000,176818,14769,2.71435670231251%,0.497756070204198%
4720000,176984,14802,2.7169049904539%,0.498868261301547%
4730000,177121,14835,2.71900809572721%,0.499980452398895%
4740000,177382,14867,2.72301474153988%,0.501058940735718%
4750000,177475,14898,2.72444239694439%,0.502103726312015%
4760000,177531,14926,2.72530206041377%,0.503047403606735%
4770000,178011,14959,2.73267060443706%,0.504159594704083%
4780000,178069,14990,2.73356097017321%,0.50520438028038%
4790000,178178,15022,2.73523424371183%,0.506282868617203%
4800000,178312,15047,2.737291295585%,0.507125437630345%
4810000,178372,15074,2.73821236358791%,0.50803541216454%
4820000,178555,15093,2.74102162099679%,0.508675764614528%
4830000,179745,15117,2.75928946972119%,0.509484630867145%
4840000,179926,15150,2.76206802486331%,0.510596821964494%
4850000,186642,15172,2.86516623665584%,0.511338282696059%
4860000,186755,15206,2.86690091472798%,0.512484176553933%
4870000,186874,15249,2.86872769960043%,0.513933395256539%
4880000,186934,15279,2.86964876760334%,0.51494447807231%
4890000,186972,15299,2.87023211067185%,0.515618533282824%
4900000,187039,15325,2.87126063660843%,0.516494805056493%
4910000,187096,15348,2.8721356512112%,0.517269968548584%
4920000,188629,15385,2.89566893868558%,0.518516970688035%
4930000,188939,15421,2.90042779003395%,0.519730270066961%
4940000,189066,15451,2.90237738397345%,0.520741352882732%
4950000,189151,15486,2.9036822303109%,0.521920949501132%
4960000,189248,15516,2.90517129024894%,0.522932032316903%
4970000,189348,15539,2.90670640358713%,0.523707195808994%
4980000,189490,15572,2.90888626452735%,0.524819386906343%
4990000,189553,15603,2.90985338593041%,0.52586417248264%
