Guesses,Accounts Cracked,Passwords Cracked,% Accounts,% Passwords
1210000,42,33,0.506146059291396%,0.442655935613682%
1220000,42,33,0.506146059291396%,0.442655935613682%
1230000,43,34,0.518197155941191%,0.4560697518444%
1240000,44,35,0.530248252590986%,0.469483568075117%
1250000,44,35,0.530248252590986%,0.469483568075117%
1260000,44,35,0.530248252590986%,0.469483568075117%
1270000,44,35,0.530248252590986%,0.469483568075117%
1280000,45,36,0.542299349240781%,0.482897384305835%
1290000,45,36,0.542299349240781%,0.482897384305835%
1300000,45,36,0.542299349240781%,0.482897384305835%
1310000,45,36,0.542299349240781%,0.482897384305835%
1320000,45,36,0.542299349240781%,0.482897384305835%
1330000,45,36,0.542299349240781%,0.482897384305835%
1340000,46,37,0.554350445890576%,0.496311200536553%
1350000,46,37,0.554350445890576%,0.496311200536553%
1360000,46,37,0.554350445890576%,0.496311200536553%
1370000,46,37,0.554350445890576%,0.496311200536553%
1380000,47,38,0.566401542540371%,0.50972501676727%
1390000,47,38,0.566401542540371%,0.50972501676727%
1400000,48,39,0.578452639190166%,0.523138832997988%
1410000,48,39,0.578452639190166%,0.523138832997988%
1420000,48,39,0.578452639190166%,0.523138832997988%
1430000,48,39,0.578452639190166%,0.523138832997988%
1440000,49,40,0.590503735839961%,0.536552649228706%
1450000,49,40,0.590503735839961%,0.536552649228706%
1460000,49,40,0.590503735839961%,0.536552649228706%
1470000,49,40,0.590503735839961%,0.536552649228706%
1480000,49,40,0.590503735839961%,0.536552649228706%
1490000,49,40,0.590503735839961%,0.536552649228706%
1500000,50,41,0.602554832489757%,0.549966465459423%
1510000,51,42,0.614605929139552%,0.563380281690141%
1520000,51,42,0.614605929139552%,0.563380281690141%
1530000,51,42,0.614605929139552%,0.563380281690141%
1540000,52,43,0.626657025789347%,0.576794097920858%
1550000,52,43,0.626657025789347%,0.576794097920858%
1560000,52,43,0.626657025789347%,0.576794097920858%
1570000,52,43,0.626657025789347%,0.576794097920858%
1580000,52,43,0.626657025789347%,0.576794097920858%
1590000,52,43,0.626657025789347%,0.576794097920858%
1600000,53,44,0.638708122439142%,0.590207914151576%
1610000,53,44,0.638708122439142%,0.590207914151576%
1620000,54,45,0.650759219088937%,0.603621730382294%
1630000,54,45,0.650759219088937%,0.603621730382294%
1640000,54,45,0.650759219088937%,0.603621730382294%
1650000,54,45,0.650759219088937%,0.603621730382294%
1660000,55,46,0.662810315738732%,0.617035546613011%
1670000,56,47,0.674861412388527%,0.630449362843729%
1680000,56,47,0.674861412388527%,0.630449362843729%
1690000,56,47,0.674861412388527%,0.630449362843729%
1700000,56,47,0.674861412388527%,0.630449362843729%
1710000,56,47,0.674861412388527%,0.630449362843729%
1720000,56,47,0.674861412388527%,0.630449362843729%
1730000,56,47,0.674861412388527%,0.630449362843729%
1740000,56,47,0.674861412388527%,0.630449362843729%
1750000,56,47,0.674861412388527%,0.630449362843729%
1760000,56,47,0.674861412388527%,0.630449362843729%
1770000,56,47,0.674861412388527%,0.630449362843729%
1780000,57,48,0.686912509038322%,0.643863179074447%
1790000,57,48,0.686912509038322%,0.643863179074447%
1800000,57,48,0.686912509038322%,0.643863179074447%
1810000,59,49,0.711014702337913%,0.657276995305164%
1820000,59,49,0.711014702337913%,0.657276995305164%
1830000,59,49,0.711014702337913%,0.657276995305164%
1840000,59,49,0.711014702337913%,0.657276995305164%
1850000,59,49,0.711014702337913%,0.657276995305164%
1860000,59,49,0.711014702337913%,0.657276995305164%
1870000,59,49,0.711014702337913%,0.657276995305164%
1880000,60,50,0.723065798987708%,0.670690811535882%
1890000,60,50,0.723065798987708%,0.670690811535882%
1900000,60,50,0.723065798987708%,0.670690811535882%
1910000,60,50,0.723065798987708%,0.670690811535882%
1920000,60,50,0.723065798987708%,0.670690811535882%
1930000,61,51,0.735116895637503%,0.6841046277666%
1940000,61,51,0.735116895637503%,0.6841046277666%
1950000,61,51,0.735116895637503%,0.6841046277666%
1960000,61,51,0.735116895637503%,0.6841046277666%
1970000,61,51,0.735116895637503%,0.6841046277666%
1980000,61,51,0.735116895637503%,0.6841046277666%
1990000,61,51,0.735116895637503%,0.6841046277666%
2000000,61,51,0.735116895637503%,0.6841046277666%
2010000,61,51,0.735116895637503%,0.6841046277666%
2020000,62,52,0.747167992287298%,0.697518443997317%
2030000,62,52,0.747167992287298%,0.697518443997317%
2040000,63,53,0.759219088937093%,0.710932260228035%
2050000,64,54,0.771270185586888%,0.724346076458753%
2060000,64,54,0.771270185586888%,0.724346076458753%
2070000,64,54,0.771270185586888%,0.724346076458753%
2080000,64,54,0.771270185586888%,0.724346076458753%
2090000,64,54,0.771270185586888%,0.724346076458753%
2100000,64,54,0.771270185586888%,0.724346076458753%
2110000,64,54,0.771270185586888%,0.724346076458753%
2120000,64,54,0.771270185586888%,0.724346076458753%
2130000,64,54,0.771270185586888%,0.724346076458753%
2140000,64,54,0.771270185586888%,0.724346076458753%
2150000,64,54,0.771270185586888%,0.724346076458753%
2160000,64,54,0.771270185586888%,0.724346076458753%
2170000,65,55,0.783321282236684%,0.73775989268947%
2180000,65,55,0.783321282236684%,0.73775989268947%
2190000,65,55,0.783321282236684%,0.73775989268947%
2200000,66,56,0.795372378886479%,0.751173708920188%
2210000,66,56,0.795372378886479%,0.751173708920188%
2220000,67,57,0.807423475536274%,0.764587525150905%
2230000,67,57,0.807423475536274%,0.764587525150905%
2240000,67,57,0.807423475536274%,0.764587525150905%
2250000,67,57,0.807423475536274%,0.764587525150905%
2260000,68,58,0.819474572186069%,0.778001341381623%
2270000,68,58,0.819474572186069%,0.778001341381623%
2280000,68,58,0.819474572186069%,0.778001341381623%
2290000,69,59,0.831525668835864%,0.791415157612341%
2300000,70,60,0.843576765485659%,0.804828973843058%
2310000,70,60,0.843576765485659%,0.804828973843058%
2320000,70,60,0.843576765485659%,0.804828973843058%
2330000,70,60,0.843576765485659%,0.804828973843058%
2340000,70,60,0.843576765485659%,0.804828973843058%
2350000,70,60,0.843576765485659%,0.804828973843058%
2360000,70,60,0.843576765485659%,0.804828973843058%
2370000,70,60,0.843576765485659%,0.804828973843058%
2380000,70,60,0.843576765485659%,0.804828973843058%
2390000,70,60,0.843576765485659%,0.804828973843058%
2400000,70,60,0.843576765485659%,0.804828973843058%
2410000,70,60,0.843576765485659%,0.804828973843058%
2420000,70,60,0.843576765485659%,0.804828973843058%
2430000,70,60,0.843576765485659%,0.804828973843058%
2440000,70,60,0.843576765485659%,0.804828973843058%
2450000,70,60,0.843576765485659%,0.804828973843058%
2460000,72,62,0.867678958785249%,0.831656606304494%
2470000,72,62,0.867678958785249%,0.831656606304494%
2480000,72,62,0.867678958785249%,0.831656606304494%
2490000,72,62,0.867678958785249%,0.831656606304494%
2500000,72,62,0.867678958785249%,0.831656606304494%
2510000,75,64,0.903832248734635%,0.858484238765929%
2520000,75,64,0.903832248734635%,0.858484238765929%
2530000,75,64,0.903832248734635%,0.858484238765929%
2540000,76,65,0.91588334538443%,0.871898054996647%
2550000,76,65,0.91588334538443%,0.871898054996647%
2560000,76,65,0.91588334538443%,0.871898054996647%
2570000,76,65,0.91588334538443%,0.871898054996647%
2580000,76,65,0.91588334538443%,0.871898054996647%
2590000,76,65,0.91588334538443%,0.871898054996647%
2600000,76,65,0.91588334538443%,0.871898054996647%
2610000,78,66,0.93998553868402%,0.885311871227364%
2620000,79,67,0.952036635333815%,0.898725687458082%
2630000,80,68,0.96408773198361%,0.912139503688799%
2640000,80,68,0.96408773198361%,0.912139503688799%
2650000,80,68,0.96408773198361%,0.912139503688799%
2660000,81,69,0.976138828633406%,0.925553319919517%
2670000,81,69,0.976138828633406%,0.925553319919517%
2680000,81,69,0.976138828633406%,0.925553319919517%
2690000,81,69,0.976138828633406%,0.925553319919517%
2700000,81,69,0.976138828633406%,0.925553319919517%
2710000,82,70,0.988189925283201%,0.938967136150235%
2720000,82,70,0.988189925283201%,0.938967136150235%
2730000,82,70,0.988189925283201%,0.938967136150235%
2740000,83,71,1.000241021933%,0.952380952380952%
2750000,83,71,1.000241021933%,0.952380952380952%
2760000,86,72,1.03639431188238%,0.96579476861167%
2770000,86,72,1.03639431188238%,0.96579476861167%
2780000,86,72,1.03639431188238%,0.96579476861167%
2790000,87,73,1.04844540853218%,0.979208584842388%
2800000,87,73,1.04844540853218%,0.979208584842388%
2810000,87,73,1.04844540853218%,0.979208584842388%
2820000,87,73,1.04844540853218%,0.979208584842388%
2830000,88,74,1.06049650518197%,0.992622401073105%
2840000,88,74,1.06049650518197%,0.992622401073105%
2850000,88,74,1.06049650518197%,0.992622401073105%
2860000,88,74,1.06049650518197%,0.992622401073105%
2870000,88,74,1.06049650518197%,0.992622401073105%
2880000,88,74,1.06049650518197%,0.992622401073105%
2890000,88,74,1.06049650518197%,0.992622401073105%
2900000,88,74,1.06049650518197%,0.992622401073105%
2910000,88,74,1.06049650518197%,0.992622401073105%
2920000,88,74,1.06049650518197%,0.992622401073105%
2930000,88,74,1.06049650518197%,0.992622401073105%
2940000,88,74,1.06049650518197%,0.992622401073105%
2950000,89,75,1.07254760183177%,1.00603621730382%
2960000,89,75,1.07254760183177%,1.00603621730382%
2970000,89,75,1.07254760183177%,1.00603621730382%
2980000,89,75,1.07254760183177%,1.00603621730382%
2990000,89,75,1.07254760183177%,1.00603621730382%
3000000,89,75,1.07254760183177%,1.00603621730382%
3010000,90,76,1.08459869848156%,1.01945003353454%
3020000,90,76,1.08459869848156%,1.01945003353454%
3030000,90,76,1.08459869848156%,1.01945003353454%
3040000,91,77,1.09664979513136%,1.03286384976526%
3050000,91,77,1.09664979513136%,1.03286384976526%
3060000,91,77,1.09664979513136%,1.03286384976526%
3070000,92,78,1.10870089178115%,1.04627766599598%
3080000,92,78,1.10870089178115%,1.04627766599598%
3090000,93,79,1.12075198843095%,1.05969148222669%
3100000,93,79,1.12075198843095%,1.05969148222669%
3110000,94,80,1.13280308508074%,1.07310529845741%
3120000,94,80,1.13280308508074%,1.07310529845741%
3130000,94,80,1.13280308508074%,1.07310529845741%
3140000,94,80,1.13280308508074%,1.07310529845741%
3150000,94,80,1.13280308508074%,1.07310529845741%
3160000,95,81,1.14485418173054%,1.08651911468813%
3170000,95,81,1.14485418173054%,1.08651911468813%
3180000,95,81,1.14485418173054%,1.08651911468813%
3190000,95,81,1.14485418173054%,1.08651911468813%
3200000,95,81,1.14485418173054%,1.08651911468813%
3210000,95,81,1.14485418173054%,1.08651911468813%
3220000,95,81,1.14485418173054%,1.08651911468813%
3230000,96,82,1.15690527838033%,1.09993293091885%
3240000,96,82,1.15690527838033%,1.09993293091885%
3250000,96,82,1.15690527838033%,1.09993293091885%
3260000,96,82,1.15690527838033%,1.09993293091885%
3270000,96,82,1.15690527838033%,1.09993293091885%
3280000,96,82,1.15690527838033%,1.09993293091885%
3290000,96,82,1.15690527838033%,1.09993293091885%
3300000,96,82,1.15690527838033%,1.09993293091885%
3310000,96,82,1.15690527838033%,1.09993293091885%
3320000,96,82,1.15690527838033%,1.09993293091885%
3330000,96,82,1.15690527838033%,1.09993293091885%
3340000,96,82,1.15690527838033%,1.09993293091885%
3350000,96,82,1.15690527838033%,1.09993293091885%
3360000,96,82,1.15690527838033%,1.09993293091885%
3370000,96,82,1.15690527838033%,1.09993293091885%
3380000,97,83,1.16895637503013%,1.11334674714956%
3390000,98,84,1.18100747167992%,1.12676056338028%
3400000,98,84,1.18100747167992%,1.12676056338028%
3410000,98,84,1.18100747167992%,1.12676056338028%
3420000,98,84,1.18100747167992%,1.12676056338028%
3430000,98,84,1.18100747167992%,1.12676056338028%
3440000,98,84,1.18100747167992%,1.12676056338028%
3450000,98,84,1.18100747167992%,1.12676056338028%
3460000,98,84,1.18100747167992%,1.12676056338028%
3470000,98,84,1.18100747167992%,1.12676056338028%
3480000,99,85,1.19305856832972%,1.140174379611%
3490000,99,85,1.19305856832972%,1.140174379611%
3500000,99,85,1.19305856832972%,1.140174379611%
3510000,99,85,1.19305856832972%,1.140174379611%
3520000,99,85,1.19305856832972%,1.140174379611%
3530000,100,86,1.20510966497951%,1.15358819584172%
3540000,113,87,1.36177392142685%,1.16700201207243%
3550000,113,87,1.36177392142685%,1.16700201207243%
3560000,113,87,1.36177392142685%,1.16700201207243%
3570000,113,87,1.36177392142685%,1.16700201207243%
3580000,113,87,1.36177392142685%,1.16700201207243%
3590000,113,87,1.36177392142685%,1.16700201207243%
3600000,113,87,1.36177392142685%,1.16700201207243%
3610000,113,87,1.36177392142685%,1.16700201207243%
3620000,113,87,1.36177392142685%,1.16700201207243%
3630000,113,87,1.36177392142685%,1.16700201207243%
3640000,113,87,1.36177392142685%,1.16700201207243%
3650000,113,87,1.36177392142685%,1.16700201207243%
3660000,115,89,1.38587611472644%,1.19382964453387%
3670000,115,89,1.38587611472644%,1.19382964453387%
3680000,115,89,1.38587611472644%,1.19382964453387%
3690000,115,89,1.38587611472644%,1.19382964453387%
3700000,115,89,1.38587611472644%,1.19382964453387%
3710000,117,91,1.40997830802603%,1.22065727699531%
3720000,117,91,1.40997830802603%,1.22065727699531%
3730000,118,92,1.42202940467583%,1.23407109322602%
3740000,118,92,1.42202940467583%,1.23407109322602%
3750000,118,92,1.42202940467583%,1.23407109322602%
3760000,118,92,1.42202940467583%,1.23407109322602%
3770000,118,92,1.42202940467583%,1.23407109322602%
3780000,118,92,1.42202940467583%,1.23407109322602%
3790000,121,93,1.45818269462521%,1.24748490945674%
3800000,121,93,1.45818269462521%,1.24748490945674%
3810000,121,93,1.45818269462521%,1.24748490945674%
3820000,121,93,1.45818269462521%,1.24748490945674%
3830000,121,93,1.45818269462521%,1.24748490945674%
3840000,121,93,1.45818269462521%,1.24748490945674%
3850000,121,93,1.45818269462521%,1.24748490945674%
3860000,121,93,1.45818269462521%,1.24748490945674%
3870000,121,93,1.45818269462521%,1.24748490945674%
3880000,121,93,1.45818269462521%,1.24748490945674%
3890000,121,93,1.45818269462521%,1.24748490945674%
3900000,122,94,1.47023379127501%,1.26089872568746%
3910000,122,94,1.47023379127501%,1.26089872568746%
3920000,122,94,1.47023379127501%,1.26089872568746%
3930000,123,95,1.4822848879248%,1.27431254191818%
3940000,124,96,1.4943359845746%,1.28772635814889%
3950000,124,96,1.4943359845746%,1.28772635814889%
3960000,124,96,1.4943359845746%,1.28772635814889%
3970000,124,96,1.4943359845746%,1.28772635814889%
3980000,124,96,1.4943359845746%,1.28772635814889%
3990000,124,96,1.4943359845746%,1.28772635814889%
4000000,124,96,1.4943359845746%,1.28772635814889%
4010000,124,96,1.4943359845746%,1.28772635814889%
4020000,124,96,1.4943359845746%,1.28772635814889%
4030000,124,96,1.4943359845746%,1.28772635814889%
4040000,124,96,1.4943359845746%,1.28772635814889%
4050000,124,96,1.4943359845746%,1.28772635814889%
4060000,124,96,1.4943359845746%,1.28772635814889%
4070000,124,96,1.4943359845746%,1.28772635814889%
4080000,124,96,1.4943359845746%,1.28772635814889%
4090000,124,96,1.4943359845746%,1.28772635814889%
4100000,125,97,1.50638708122439%,1.30114017437961%
4110000,125,97,1.50638708122439%,1.30114017437961%
4120000,125,97,1.50638708122439%,1.30114017437961%
4130000,125,97,1.50638708122439%,1.30114017437961%
4140000,125,97,1.50638708122439%,1.30114017437961%
4150000,125,97,1.50638708122439%,1.30114017437961%
4160000,125,97,1.50638708122439%,1.30114017437961%
4170000,125,97,1.50638708122439%,1.30114017437961%
4180000,125,97,1.50638708122439%,1.30114017437961%
4190000,125,97,1.50638708122439%,1.30114017437961%
4200000,125,97,1.50638708122439%,1.30114017437961%
4210000,127,98,1.53048927452398%,1.31455399061033%
4220000,127,98,1.53048927452398%,1.31455399061033%
4230000,128,99,1.54254037117378%,1.32796780684105%
4240000,128,99,1.54254037117378%,1.32796780684105%
4250000,129,100,1.55459146782357%,1.34138162307176%
4260000,129,100,1.55459146782357%,1.34138162307176%
4270000,129,100,1.55459146782357%,1.34138162307176%
4280000,130,101,1.56664256447337%,1.35479543930248%
4290000,130,101,1.56664256447337%,1.35479543930248%
4300000,130,101,1.56664256447337%,1.35479543930248%
4310000,131,102,1.57869366112316%,1.3682092555332%
4320000,131,102,1.57869366112316%,1.3682092555332%
4330000,131,102,1.57869366112316%,1.3682092555332%
4340000,131,102,1.57869366112316%,1.3682092555332%
4350000,131,102,1.57869366112316%,1.3682092555332%
4360000,131,102,1.57869366112316%,1.3682092555332%
4370000,131,102,1.57869366112316%,1.3682092555332%
4380000,131,102,1.57869366112316%,1.3682092555332%
4390000,132,103,1.59074475777296%,1.38162307176392%
4400000,132,103,1.59074475777296%,1.38162307176392%
4410000,132,103,1.59074475777296%,1.38162307176392%
4420000,132,103,1.59074475777296%,1.38162307176392%
4430000,132,103,1.59074475777296%,1.38162307176392%
4440000,132,103,1.59074475777296%,1.38162307176392%
4450000,132,103,1.59074475777296%,1.38162307176392%
4460000,133,104,1.60279585442275%,1.39503688799463%
4470000,134,105,1.61484695107255%,1.40845070422535%
4480000,134,105,1.61484695107255%,1.40845070422535%
4490000,135,106,1.62689804772234%,1.42186452045607%
4500000,136,107,1.63894914437214%,1.43527833668679%
4510000,136,107,1.63894914437214%,1.43527833668679%
4520000,137,108,1.65100024102193%,1.44869215291751%
4530000,137,108,1.65100024102193%,1.44869215291751%
4540000,137,108,1.65100024102193%,1.44869215291751%
4550000,137,108,1.65100024102193%,1.44869215291751%
4560000,137,108,1.65100024102193%,1.44869215291751%
4570000,137,108,1.65100024102193%,1.44869215291751%
4580000,137,108,1.65100024102193%,1.44869215291751%
4590000,137,108,1.65100024102193%,1.44869215291751%
4600000,137,108,1.65100024102193%,1.44869215291751%
4610000,137,108,1.65100024102193%,1.44869215291751%
4620000,137,108,1.65100024102193%,1.44869215291751%
4630000,137,108,1.65100024102193%,1.44869215291751%
4640000,137,108,1.65100024102193%,1.44869215291751%
4650000,138,109,1.66305133767173%,1.46210596914822%
4660000,138,109,1.66305133767173%,1.46210596914822%
4670000,138,109,1.66305133767173%,1.46210596914822%
4680000,138,109,1.66305133767173%,1.46210596914822%
4690000,138,109,1.66305133767173%,1.46210596914822%
4700000,138,109,1.66305133767173%,1.46210596914822%
4710000,138,109,1.66305133767173%,1.46210596914822%
4720000,138,109,1.66305133767173%,1.46210596914822%
4730000,138,109,1.66305133767173%,1.46210596914822%
4740000,138,109,1.66305133767173%,1.46210596914822%
4750000,138,109,1.66305133767173%,1.46210596914822%
4760000,138,109,1.66305133767173%,1.46210596914822%
4770000,138,109,1.66305133767173%,1.46210596914822%
4780000,139,110,1.67510243432152%,1.47551978537894%
4790000,139,110,1.67510243432152%,1.47551978537894%
4800000,139,110,1.67510243432152%,1.47551978537894%
4810000,140,111,1.68715353097132%,1.48893360160966%
4820000,140,111,1.68715353097132%,1.48893360160966%
4830000,140,111,1.68715353097132%,1.48893360160966%
4840000,140,111,1.68715353097132%,1.48893360160966%
4850000,140,111,1.68715353097132%,1.48893360160966%
4860000,140,111,1.68715353097132%,1.48893360160966%
4870000,140,111,1.68715353097132%,1.48893360160966%
4880000,140,111,1.68715353097132%,1.48893360160966%
4890000,141,112,1.69920462762111%,1.50234741784038%
4900000,141,112,1.69920462762111%,1.50234741784038%
4910000,141,112,1.69920462762111%,1.50234741784038%
4920000,141,112,1.69920462762111%,1.50234741784038%
4930000,141,112,1.69920462762111%,1.50234741784038%
4940000,141,112,1.69920462762111%,1.50234741784038%
4950000,141,112,1.69920462762111%,1.50234741784038%
4960000,141,112,1.69920462762111%,1.50234741784038%
4970000,141,112,1.69920462762111%,1.50234741784038%
4980000,141,112,1.69920462762111%,1.50234741784038%
4990000,141,112,1.69920462762111%,1.50234741784038%
5000000,142,113,1.71125572427091%,1.51576123407109%
5010000,142,113,1.71125572427091%,1.51576123407109%
5020000,142,113,1.71125572427091%,1.51576123407109%
5030000,142,113,1.71125572427091%,1.51576123407109%
5040000,142,113,1.71125572427091%,1.51576123407109%
5050000,142,113,1.71125572427091%,1.51576123407109%
5060000,142,113,1.71125572427091%,1.51576123407109%
5070000,142,113,1.71125572427091%,1.51576123407109%
5080000,142,113,1.71125572427091%,1.51576123407109%
5090000,142,113,1.71125572427091%,1.51576123407109%
5100000,142,113,1.71125572427091%,1.51576123407109%
5110000,142,113,1.71125572427091%,1.51576123407109%
5120000,142,113,1.71125572427091%,1.51576123407109%
5130000,142,113,1.71125572427091%,1.51576123407109%
5140000,142,113,1.71125572427091%,1.51576123407109%
5150000,142,113,1.71125572427091%,1.51576123407109%
5160000,142,113,1.71125572427091%,1.51576123407109%
5170000,142,113,1.71125572427091%,1.51576123407109%
5180000,142,113,1.71125572427091%,1.51576123407109%
5190000,142,113,1.71125572427091%,1.51576123407109%
5200000,142,113,1.71125572427091%,1.51576123407109%
5210000,142,113,1.71125572427091%,1.51576123407109%
5220000,142,113,1.71125572427091%,1.51576123407109%
5230000,142,113,1.71125572427091%,1.51576123407109%
5240000,142,113,1.71125572427091%,1.51576123407109%
5250000,142,113,1.71125572427091%,1.51576123407109%
5260000,142,113,1.71125572427091%,1.51576123407109%
5270000,143,114,1.7233068209207%,1.52917505030181%
5280000,143,114,1.7233068209207%,1.52917505030181%
5290000,146,115,1.75946011087009%,1.54258886653253%
5300000,146,115,1.75946011087009%,1.54258886653253%
5310000,146,115,1.75946011087009%,1.54258886653253%
5320000,146,115,1.75946011087009%,1.54258886653253%
5330000,146,115,1.75946011087009%,1.54258886653253%
5340000,146,115,1.75946011087009%,1.54258886653253%
5350000,146,115,1.75946011087009%,1.54258886653253%
5360000,146,115,1.75946011087009%,1.54258886653253%
5370000,147,116,1.77151120751988%,1.55600268276325%
