Guesses,Accounts Cracked,Passwords Cracked,% Accounts,% Passwords
600000,9611,1926,0.147539742932991%,0.0649115167725158%
610000,9653,1954,0.148184490535028%,0.0658551940672357%
620000,9712,1982,0.149090207404558%,0.0667988713619555%
630000,9807,2014,0.150548565075834%,0.0678773596987782%
640000,9902,2047,0.15200692274711%,0.0689895507961266%
650000,10052,2087,0.154309592754388%,0.070337661217155%
660000,10188,2120,0.15639734689432%,0.0714498523145034%
670000,10248,2142,0.157318414897231%,0.072191313046069%
680000,10351,2178,0.158899581635562%,0.0734046124249945%
690000,10461,2209,0.160588206307566%,0.0744493980012915%
700000,10558,2240,0.162077266245606%,0.0754941835775885%
710000,10659,2269,0.163627730717173%,0.076471563632834%
720000,13493,2310,0.207132842721345%,0.0778533768143881%
730000,13627,2346,0.209189894594513%,0.0790666761933136%
740000,13779,2375,0.211523266868555%,0.0800440562485592%
750000,13825,2398,0.21222941900412%,0.0808192197406505%
760000,13935,2422,0.213918043676124%,0.0816280859932675%
770000,14061,2461,0.215852286482237%,0.0829424936537702%
780000,14153,2495,0.217264590753368%,0.0840883875116443%
790000,14199,2518,0.217970742888933%,0.0848635510037356%
800000,14345,2547,0.220212008362683%,0.0858409310589812%
810000,14413,2576,0.221255885432649%,0.0868183111142267%
820000,14514,2609,0.222806349904217%,0.0879305022115751%
830000,15007,2641,0.23037445866147%,0.0890089905483978%
840000,15069,2668,0.231326228931145%,0.089918965082592%
850000,15149,2696,0.232554319601693%,0.0908626423773118%
860000,15338,2728,0.235455683810864%,0.0919411307141345%
870000,15423,2759,0.236760530148321%,0.0929859162904315%
880000,15520,2793,0.238249590086361%,0.0941318101483056%
890000,15690,2837,0.240859282761276%,0.0956147316114368%
900000,15803,2865,0.242593960833425%,0.0965584089061567%
910000,16276,2901,0.249855046923042%,0.0977717082850822%
920000,16369,2936,0.251282702327554%,0.098951304903482%
930000,16469,2958,0.25281781566574%,0.0996927656350476%
940000,16559,2991,0.254199417670106%,0.100804956732396%
950000,17541,3016,0.269274230651086%,0.101647525745539%
960000,17618,3039,0.270456267921489%,0.10242268923763%
970000,17676,3066,0.271346633657636%,0.103332663771824%
980000,17730,3092,0.272175594860256%,0.104208935545493%
990000,17773,3122,0.272835693595676%,0.105220018361264%
1000000,17830,3154,0.273710708198442%,0.106298506698087%
1010000,17932,3184,0.275276523803391%,0.107309589513858%
1020000,18084,3214,0.277609896077432%,0.108320672329629%
1030000,18468,3244,0.283504731296064%,0.1093317551454%
1040000,18644,3278,0.28620653077127%,0.110477649003275%
1050000,18727,3311,0.287480674841964%,0.111589840100623%
1060000,18853,3351,0.289414917648077%,0.112937950521651%
1070000,18958,3388,0.291026786653172%,0.114184952661103%
1080000,19047,3420,0.292393037524157%,0.115263440997925%
1090000,19117,3457,0.293467616860887%,0.116510443137376%
1100000,19327,3481,0.296691354871076%,0.117319309389994%
1110000,19425,3516,0.298195765942497%,0.118498906008393%
1120000,19474,3546,0.298947971478208%,0.119509988824165%
1130000,19503,3564,0.299393154346282%,0.120116638513627%
1140000,19561,3588,0.300283520082429%,0.120925504766244%
1150000,19670,3621,0.301956793621051%,0.122037695863593%
1160000,19779,3647,0.303630067159673%,0.122913967637261%
1170000,19916,3679,0.305733172432987%,0.123992455974084%
1180000,20020,3723,0.3073296903047%,0.125475377437215%
1190000,20087,3760,0.308358216241284%,0.126722379576666%
1200000,20144,3796,0.30923323084405%,0.127935678955592%
1210000,20178,3824,0.309755169379033%,0.128879356250312%
1220000,20253,3855,0.310906504382672%,0.129924141826609%
1230000,20313,3888,0.311827572385583%,0.131036332923957%
1240000,20409,3920,0.313301281190241%,0.13211482126078%
1250000,20515,3969,0.314928501328717%,0.13376625652654%
1260000,20647,4002,0.316954850935122%,0.134878447623888%
1270000,20707,4033,0.317875918938033%,0.135923233200185%
1280000,20856,4079,0.320163237811929%,0.137473560184368%
1290000,21115,4095,0.324139181357829%,0.138012804352779%
1300000,21164,4125,0.32489138689354%,0.13902388716855%
1310000,42588,4162,0.653774068466362%,0.140270889308001%
1320000,42681,4197,0.655201723870874%,0.141450485926401%
1330000,42739,4224,0.656092089607022%,0.142360460460595%
1340000,42867,4254,0.658057034679899%,0.143371543276367%
1350000,42898,4280,0.658532919814736%,0.144247815050035%
1360000,42964,4310,0.659546094617939%,0.145258897865806%
1370000,43225,4346,0.663552740430602%,0.146472197244732%
1380000,43390,4380,0.666085677438608%,0.147618091102606%
1390000,43456,4426,0.66709885224181%,0.149168418086789%
1400000,43507,4461,0.667881760044285%,0.150348014705188%
1410000,43602,4497,0.669340117715561%,0.151561314084114%
1420000,43882,4540,0.67363843506248%,0.15301053278672%
1430000,44054,4574,0.676278830004159%,0.154156426644594%
1440000,44143,4611,0.677645080875144%,0.155403428784045%
1450000,44224,4646,0.678888522679074%,0.156583025402445%
1460000,44522,4678,0.683463160426866%,0.157661513739267%
1470000,44594,4717,0.684568442030359%,0.15897592139977%
1480000,44633,4738,0.685167136232252%,0.15968367937081%
1490000,44762,4777,0.687147432438511%,0.160998087031313%
1500000,44833,4804,0.688237362908622%,0.161908061565507%
1510000,44920,4844,0.689572911512843%,0.163256171986535%
1520000,44976,4885,0.690432574982227%,0.164637985168089%
1530000,45100,4923,0.692336115521577%,0.165918690068066%
1540000,45179,4951,0.693548855058743%,0.166862367362786%
1550000,45221,4977,0.694193602660781%,0.167738639136454%
1560000,45859,5001,0.703987625758404%,0.168547505389071%
1570000,45940,5027,0.705231067562334%,0.16942377716274%
1580000,46031,5064,0.706628020700082%,0.170670779302191%
1590000,46155,5099,0.708531561239432%,0.171850375920591%
1600000,46271,5126,0.710312292711727%,0.172760350454785%
1610000,46464,5164,0.713275061454425%,0.174041055354762%
1620000,46708,5199,0.717020737999597%,0.175220651973162%
1630000,46834,5226,0.71895498080571%,0.176130626507356%
1640000,46904,5246,0.72002956014244%,0.17680468171787%
1650000,46953,5267,0.720781765678151%,0.17751243968891%
1660000,47009,5293,0.721641429147535%,0.178388711462578%
1670000,47043,5319,0.722163367682518%,0.179264983236247%
1680000,47115,5342,0.723268649286011%,0.180040146728338%
1690000,47232,5367,0.725064731891688%,0.180882715741481%
1700000,47295,5408,0.726031853294745%,0.182264528923035%
1710000,47415,5439,0.727873989300567%,0.183309314499332%
1720000,47568,5486,0.730222712707991%,0.18489334424404%
1730000,47643,5518,0.73137404771163%,0.185971832580863%
1740000,47752,5553,0.733047321250252%,0.187151429199263%
1750000,48333,5588,0.741966329745108%,0.188331025817663%
1760000,48366,5607,0.742472917146709%,0.188971378267651%
1770000,48462,5643,0.743946625951367%,0.190184677646577%
1780000,48597,5671,0.746019028957918%,0.191128354941297%
1790000,48638,5693,0.746648425426574%,0.191869815672862%
1800000,49127,5726,0.7541551296503%,0.192982006770211%
1810000,49216,5756,0.755521380521285%,0.193993089585982%
1820000,49284,5791,0.756565257591251%,0.195172686204382%
1830000,49442,5827,0.758990736665583%,0.196385985583307%
1840000,49511,5859,0.760049964868931%,0.19746447392013%
1850000,49560,5890,0.760802170404642%,0.198509259496427%
1860000,49631,5918,0.761892100874754%,0.199452936791147%
1870000,49707,5950,0.763058787011774%,0.200531425127969%
1880000,49748,5974,0.76368818348043%,0.201340291380586%
1890000,50164,5997,0.770074254967281%,0.202115454872678%
1900000,50227,6033,0.771041376370338%,0.203328754251603%
1910000,50369,6065,0.773221237310561%,0.204407242588426%
1920000,50735,6094,0.77883975212832%,0.205384622643672%
1930000,52612,6132,0.807653829486058%,0.206665327543648%
1940000,52758,6159,0.809895094959808%,0.207575302077843%
1950000,52862,6185,0.811491612831521%,0.208451573851511%
1960000,53133,6209,0.815651769978003%,0.209260440104128%
1970000,53219,6244,0.816971967448843%,0.210440036722528%
1980000,53275,6272,0.817831630918226%,0.211383714017248%
1990000,53402,6296,0.819781224857722%,0.212192580269865%
2000000,53481,6317,0.820993964394888%,0.212900338240905%
2010000,53564,6350,0.822268108465582%,0.214012529338253%
2020000,53644,6373,0.82349619913613%,0.214787692830344%
2030000,54894,6399,0.842685115863447%,0.215663964604013%
2040000,55013,6425,0.844511900735887%,0.216540236377681%
2050000,55723,6460,0.855411205437003%,0.217719832996081%
2060000,55772,6493,0.856163410972714%,0.218832024093429%
2070000,55948,6537,0.85886521044792%,0.220314945556561%
2080000,56211,6575,0.862902558527347%,0.221595650456538%
2090000,56306,6606,0.864360916198623%,0.222640436032835%
2100000,56388,6637,0.865619709135935%,0.223685221609132%
2110000,56486,6661,0.867124120207357%,0.224494087861749%
2120000,56553,6697,0.868152646143941%,0.225707387240674%
2130000,56623,6730,0.869227225480671%,0.226819578338022%
2140000,56670,6760,0.869948728749618%,0.227830661153794%
2150000,56780,6791,0.871637353421622%,0.228875446730091%
2160000,56831,6816,0.872420261224096%,0.229718015743233%
2170000,56999,6845,0.874999251632248%,0.230695395798479%
2180000,57059,6883,0.875920319635159%,0.231976100698456%
2190000,57101,6911,0.876565067237197%,0.232919777993176%
2200000,57261,6950,0.879021248578293%,0.234234185653679%
2210000,57298,6973,0.879589240513422%,0.23500934914577%
2220000,57427,6995,0.881569536719681%,0.235750809877335%
2230000,57519,7033,0.882981840990811%,0.237031514777312%
2240000,57754,7074,0.886589357335547%,0.238413327958866%
2250000,57813,7107,0.887495074205076%,0.239525519056215%
2260000,57848,7132,0.888032363873441%,0.240368088069358%
2270000,57908,7167,0.888953431876352%,0.241547684687757%
2280000,58040,7202,0.890979781482757%,0.242727281306157%
2290000,58179,7236,0.893113589022834%,0.243873175164031%
2300000,58298,7268,0.894940373895275%,0.244951663500854%
2310000,58356,7286,0.895830739631422%,0.245558313190317%
2320000,58448,7317,0.897243043902553%,0.246603098766614%
2330000,58618,7353,0.899852736577468%,0.247816398145539%
2340000,58962,7387,0.905133526460825%,0.248962292003413%
2350000,59025,7424,0.906100647863882%,0.250209294142865%
2360000,59122,7458,0.907589707801922%,0.251355188000739%
2370000,59704,7490,0.91652406743016%,0.252433676337561%
2380000,59807,7520,0.918105234168491%,0.253444759153333%
2390000,59874,7550,0.919133760105076%,0.254455841969104%
2400000,59902,7566,0.919563591839767%,0.254995086137515%
2410000,59970,7591,0.920607468909733%,0.255837655150658%
2420000,60070,7612,0.922142582247919%,0.256545413121698%
2430000,60158,7640,0.923493481985522%,0.257489090416418%
2440000,60364,7669,0.926655815462184%,0.258466470471663%
2450000,60430,7709,0.927668990265386%,0.259814580892692%
2460000,60579,7742,0.929956309139282%,0.26092677199004%
2470000,60610,7766,0.930432194274119%,0.261735638242657%
2480000,60783,7800,0.93308794034918%,0.262881532100531%
2490000,60860,7825,0.934269977619583%,0.263724101113674%
2500000,60976,7858,0.936050709091878%,0.264836292211022%
2510000,61068,7888,0.937463013363008%,0.265847375026794%
2520000,61141,7924,0.938583646099883%,0.267060674405719%
2530000,61210,7953,0.939642874303231%,0.268038054460965%
2540000,61327,7985,0.941438956908908%,0.269116542797787%
2550000,61377,8008,0.942206513578001%,0.269891706289879%
2560000,61669,8037,0.946689044525502%,0.270869086345124%
2570000,61750,8068,0.947932486329432%,0.271913871921421%
2580000,61796,8094,0.948638638464997%,0.27279014369509%
2590000,61934,8131,0.950757094871693%,0.274037145834541%
2600000,62244,8163,0.955515946220067%,0.275115634171364%
2610000,62332,8195,0.956866845957671%,0.276194122508186%
2620000,62528,8221,0.959875668100514%,0.277070394281855%
2630000,62684,8264,0.962270444908083%,0.27851961298446%
2640000,62770,8291,0.963590642378922%,0.279429587518654%
2650000,62837,8320,0.964619168315506%,0.2804069675739%
2660000,62927,8354,0.966000770319873%,0.281552861431774%
2670000,63030,8381,0.967581937058204%,0.282462835965968%
2680000,63074,8412,0.968257386927005%,0.283507621542265%
2690000,63157,8439,0.969531530997699%,0.284417596076459%
2700000,63212,8465,0.970375843333701%,0.285293867850128%
2710000,63481,8494,0.97450529821342%,0.286271247905373%
2720000,63528,8525,0.975226801482367%,0.28731603348167%
2730000,63590,8552,0.976178571752042%,0.288226008015865%
2740000,63734,8581,0.978389134959029%,0.28920338807111%
2750000,63850,8611,0.980169866431324%,0.290214470886881%
2760000,63919,8640,0.981229094634671%,0.291191850942127%
2770000,64213,8660,0.985742327848936%,0.291865906152641%
2780000,64307,8696,0.987185334386831%,0.293079205531567%
2790000,64611,8724,0.991852078934914%,0.294022882826287%
2800000,64726,8757,0.993617459273827%,0.295135073923635%
2810000,64850,8799,0.995520999813177%,0.296550589865715%
2820000,64941,8826,0.996917952950925%,0.297460564399909%
2830000,65042,8853,0.998468417422492%,0.298370538934103%
2840000,65151,8890,1.00014169096111%,0.299617541073554%
2850000,65284,8929,1.0021833917009%,0.300931948734057%
2860000,65388,8963,1.00377990957261%,0.302077842591931%
2870000,65444,8988,1.004639573042%,0.302920411605074%
2880000,65557,9022,1.00637425111415%,0.304066305462948%
2890000,65604,9046,1.00709575438309%,0.304875171715565%
2900000,65680,9076,1.00826244052011%,0.305886254531336%
2910000,65772,9108,1.00967474479125%,0.306964742868159%
2920000,65855,9140,1.01094888886194%,0.308043231204982%
2930000,65919,9163,1.01193136139838%,0.308818394697073%
2940000,66011,9189,1.01334366566951%,0.309694666470741%
2950000,66187,9224,1.01604546514471%,0.310874263089141%
2960000,66298,9255,1.0177494409501%,0.311919048665438%
2970000,66362,9284,1.01873191348654%,0.312896428720684%
2980000,66588,9311,1.02220126963084%,0.313806403254878%
2990000,66721,9348,1.02424297037062%,0.315053405394329%
3000000,66812,9373,1.02563992350837%,0.315895974407472%
3010000,67028,9407,1.02895576831885%,0.317041868265346%
3020000,67084,9427,1.02981543178824%,0.31771592347586%
3030000,67196,9455,1.031534758727%,0.31865960077058%
3040000,67357,9490,1.03400629120148%,0.31983919738898%
3050000,67475,9519,1.03581772494054%,0.320816577444225%
3060000,67601,9552,1.03775196774665%,0.321928768541574%
3070000,67654,9576,1.03856557781589%,0.322737634794191%
3080000,67722,9609,1.03960945488586%,0.323849825891539%
3090000,67865,9636,1.04180466695946%,0.324759800425733%
3100000,67950,9662,1.04310951329692%,0.325636072199402%
3110000,68024,9696,1.04424549716718%,0.326781966057276%
3120000,68116,9728,1.04565780143831%,0.327860454394099%
3130000,68224,9761,1.04731572384355%,0.328972645491447%
3140000,75999,9789,1.16667078588746%,0.329916322786167%
3150000,76074,9818,1.1678221208911%,0.330893702841412%
3160000,76122,9844,1.16855897529343%,0.331769974615081%
3170000,76163,9871,1.16918837176208%,0.332679949149275%
3180000,76249,9900,1.17050856923292%,0.33365732920452%
3190000,76402,9935,1.17285729264034%,0.33483692582292%
3200000,76513,9955,1.17456126844573%,0.335510981033435%
3210000,76603,9987,1.1759428704501%,0.336589469370257%
3220000,76634,10011,1.17641875558493%,0.337398335622874%
3230000,76764,10040,1.17841440292458%,0.33837571567812%
3240000,76861,10075,1.17990346286261%,0.33955531229652%
3250000,76944,10105,1.18117760693331%,0.340566395112291%
3260000,77044,10134,1.18271272027149%,0.341543775167536%
3270000,77663,10155,1.19221507183486%,0.342251533138576%
3280000,77727,10183,1.1931975443713%,0.343195210433296%
3290000,77843,10219,1.19497827584359%,0.344408509812222%
3300000,77952,10250,1.19665154938222%,0.345453295388519%
3310000,78047,10291,1.19810990705349%,0.346835108570073%
3320000,78183,10314,1.20019766119342%,0.347610272062164%
3330000,78256,10344,1.2013182939303%,0.348621354877935%
3340000,78762,10378,1.20908596742152%,0.349767248735809%
3350000,78877,10408,1.21085134776043%,0.350778331551581%
3360000,78911,10434,1.21137328629541%,0.351654603325249%
3370000,78969,10469,1.21226365203156%,0.352834199943649%
3380000,79996,10505,1.22802926601472%,0.354047499322575%
3390000,80253,10546,1.23197450729386%,0.355429312504129%
3400000,80309,10574,1.23283417076324%,0.356372989798848%
3410000,80397,10603,1.23418507050085%,0.357350369854094%
3420000,80474,10636,1.23536710777125%,0.358462560951442%
3430000,80781,10666,1.24007990571948%,0.359473643767214%
3440000,80865,10701,1.24136940092355%,0.360653240385614%
3450000,80952,10741,1.24270494952778%,0.362001350806642%
3460000,80986,10763,1.24322688806276%,0.362742811538207%
3470000,81103,10802,1.24502297066844%,0.36405721919871%
3480000,81160,10839,1.2458979852712%,0.365304221338161%
3490000,81298,10870,1.2480164416779%,0.366349006914458%
3500000,81386,10908,1.2493673414155%,0.367629711814435%
3510000,81453,10937,1.25039586735208%,0.368607091869681%
3520000,81546,10974,1.2518235227566%,0.369854094009132%
3530000,81920,11007,1.25756484664141%,0.370966285106481%
3540000,82030,11044,1.25925347131341%,0.372213287245932%
3550000,82078,11064,1.25999032571574%,0.372887342456446%
3560000,82151,11091,1.26111095845262%,0.37379731699064%
3570000,82250,11130,1.26263072065742%,0.375111724651143%
3580000,82289,11155,1.26322941485931%,0.375954293664285%
3590000,82405,11199,1.26501014633161%,0.377437215127417%
3600000,82520,11229,1.26677552667052%,0.378448297943188%
3610000,82561,11250,1.26740492313918%,0.379156055914228%
3620000,82626,11278,1.268402746809%,0.380099733208948%
3630000,82757,11316,1.27041374528202%,0.381380438108925%
3640000,82872,11350,1.27217912562093%,0.382526331966799%
3650000,83000,11375,1.27414407069381%,0.383368900979941%
3660000,83176,11406,1.27684587016902%,0.384413686556238%
3670000,83260,11436,1.27813536537309%,0.38542476937201%
3680000,83432,11469,1.28077576031477%,0.386536960469358%
3690000,83499,11493,1.28180428625136%,0.387345826721975%
3700000,83554,11527,1.28264859858736%,0.388491720579849%
3710000,83599,11558,1.28333939958954%,0.389536506156146%
3720000,83690,11575,1.28473635272729%,0.390109453085083%
3730000,83804,11610,1.28648638193282%,0.391289049703483%
3740000,84078,11636,1.29069259247945%,0.392165321477152%
3750000,84383,11671,1.29537468816091%,0.393344918095551%
3760000,84481,11697,1.29687909923234%,0.39422118986922%
3770000,84588,11728,1.29852167050419%,0.395265975445517%
3780000,84824,11756,1.30214453798231%,0.396209652740237%
3790000,84904,11785,1.30337262865286%,0.397187032795482%
3800000,84950,11809,1.30407878078843%,0.397995899048099%
3810000,85013,11836,1.30504590219148%,0.398905873582293%
3820000,85134,11871,1.30690338933069%,0.400085470200693%
3830000,85291,11909,1.30931351727164%,0.40136617510067%
3840000,85329,11930,1.30989686034015%,0.40207393307171%
3850000,85355,11946,1.31029598980808%,0.402613177240121%
3860000,85502,11977,1.31255260641521%,0.403657962816418%
3870000,85558,12006,1.31341226988459%,0.404635342871664%
3880000,85657,12043,1.3149320320894%,0.405882345011115%
3890000,85933,12077,1.31916894490279%,0.407028238868989%
3900000,85995,12102,1.32012071517246%,0.407870807882132%
3910000,86067,12127,1.32122599677595%,0.408713376895275%
3920000,86169,12162,1.3227918123809%,0.409892973513675%
3930000,86325,12184,1.32518658918847%,0.41063443424524%
3940000,86388,12212,1.32615371059153%,0.41157811153996%
3950000,86446,12241,1.32704407632768%,0.412555491595206%
3960000,86631,12266,1.32988403600332%,0.413398060608348%
3970000,86713,12302,1.33114282894063%,0.414611359987274%
3980000,86805,12338,1.33255513321176%,0.415824659366199%
3990000,86877,12370,1.33366041481526%,0.416903147703022%
4000000,86958,12396,1.33490385661919%,0.417779419476691%
4010000,87017,12422,1.33580957348872%,0.418655691250359%
4020000,87077,12445,1.33673064149163%,0.41943085474245%
4030000,87308,12474,1.34027675330283%,0.420408234797696%
4040000,87355,12499,1.34099825657178%,0.421250803810839%
4050000,87518,12539,1.34350049131302%,0.422598914231867%
4060000,87609,12580,1.34489744445077%,0.423980727413421%
4070000,87663,12602,1.34572640565339%,0.424722188144987%
4080000,87711,12634,1.34646326005572%,0.425800676481809%
4090000,87851,12670,1.34861241872918%,0.427013975860735%
4100000,87918,12695,1.34964094466577%,0.427856544873878%
4110000,87967,12724,1.35039315020148%,0.428833924929123%
4120000,88050,12754,1.35166729427217%,0.429845007744894%
4130000,88121,12781,1.35275722474228%,0.430754982279088%
4140000,88220,12813,1.35427698694708%,0.431833470615911%
4150000,88325,12865,1.35588885595218%,0.433586014163248%
4160000,88370,12886,1.35657965695436%,0.434293772134288%
4170000,88446,12906,1.35774634309138%,0.434967827344802%
4180000,88488,12933,1.35839109069342%,0.435877801878996%
4190000,88548,12962,1.35931215869633%,0.436855181934242%
4200000,88910,12992,1.36486926898056%,0.437866264750013%
4210000,89030,13024,1.36671140498639%,0.438944753086836%
4220000,89146,13063,1.36849213645868%,0.440259160747339%
4230000,89187,13085,1.36912153292734%,0.441000621478904%
4240000,89258,13107,1.37021146339745%,0.44174208221047%
4250000,89376,13137,1.37202289713651%,0.442753165026241%
4260000,89463,13171,1.37335844574073%,0.443899058884115%
4270000,89532,13204,1.37441767394408%,0.445011249981464%
4280000,89761,13233,1.37793308348852%,0.445988630036709%
4290000,89810,13261,1.37868528902423%,0.446932307331429%
4300000,89884,13304,1.37982127289449%,0.448381526034034%
4310000,89966,13333,1.3810800658318%,0.44935890608928%
4320000,90026,13362,1.38200113383471%,0.450336286144525%
4330000,90079,13396,1.38281474390395%,0.4514821800024%
4340000,90270,13428,1.38574681037988%,0.452560668339222%
4350000,90312,13463,1.38639155798192%,0.453740264957622%
4360000,90441,13493,1.38837185418818%,0.454751347773393%
4370000,90473,13514,1.3888630904564%,0.455459105744433%
4380000,94346,13534,1.44831803004432%,0.456133160954947%
4390000,94412,13567,1.44933120484752%,0.457245352052296%
4400000,94488,13596,1.45049789098454%,0.458222732107542%
4410000,95070,13613,1.45943225061278%,0.458795679036479%
4420000,95146,13642,1.4605989367498%,0.459773059091724%
4430000,95197,13664,1.46138184455227%,0.46051451982329%
4440000,95247,13694,1.46214940122137%,0.461525602639061%
4450000,95308,13727,1.46308582035766%,0.462637793736409%
4460000,95385,13756,1.46426785762806%,0.463615173791655%
4470000,95523,13787,1.46638631403476%,0.464659959367952%
4480000,95656,13815,1.46842801477454%,0.465603636662672%
4490000,95768,13854,1.47014734171331%,0.466918044323174%
4500000,95821,13874,1.47096095178255%,0.467592099533689%
4510000,95947,13909,1.47289519458866%,0.468771696152088%
4520000,96126,13938,1.47564304746402%,0.469749076207334%
4530000,96191,13962,1.47664087113384%,0.470557942459951%
4540000,96256,13997,1.47763869480366%,0.471737539078351%
4550000,96320,14023,1.4786211673401%,0.472613810852019%
4560000,96467,14056,1.48087778394723%,0.473726001949368%
4570000,96671,14087,1.48400941515713%,0.474770787525665%
4580000,96770,14125,1.48552917736193%,0.476051492425642%
4590000,96942,14162,1.48816957230361%,0.477298494565093%
4600000,97006,14193,1.48915204484005%,0.47834328014139%
4610000,97187,14233,1.49193059998216%,0.479691390562418%
4620000,97252,14261,1.49292842365198%,0.480635067857138%
4630000,97423,14294,1.49555346746028%,0.481747258954486%
4640000,97491,14324,1.49659734453025%,0.482758341770258%
4650000,97520,14342,1.49704252739832%,0.483364991459721%
4660000,97602,14364,1.49830132033563%,0.484106452191286%
4670000,97662,14399,1.49922238833854%,0.485286048809686%
4680000,97791,14429,1.5012026845448%,0.486297131625457%
4690000,97914,14462,1.50309087395077%,0.487409322722806%
4700000,97966,14485,1.50388913288663%,0.488184486214897%
4710000,98058,14511,1.50530143715776%,0.489060757988565%
4720000,98093,14529,1.50583872682612%,0.489667407678028%
4730000,98221,14561,1.507803671899%,0.490745896014851%
4740000,98259,14589,1.50838701496751%,0.491689573309571%
4750000,98339,14630,1.50961510563806%,0.493071386491125%
4760000,98383,14656,1.51029055550686%,0.493947658264793%
4770000,98466,14690,1.51156469957755%,0.495093552122667%
4780000,98612,14718,1.5138059650513%,0.496037229417387%
4790000,98699,14751,1.51514151365552%,0.497149420514736%
4800000,98804,14774,1.51675338266062%,0.497924584006827%
4810000,98910,14804,1.51838060279909%,0.498935666822598%
4820000,98953,14831,1.51904070153451%,0.499845641356792%
4830000,99001,14860,1.51977755593684%,0.500823021412038%
4840000,99043,14886,1.52042230353888%,0.501699293185706%
4850000,99132,14909,1.52178855440987%,0.502474456677798%
4860000,99334,14935,1.524889483353%,0.503350728451466%
4870000,99420,14956,1.52620968082384%,0.504058486422506%
4880000,99470,14981,1.52697723749293%,0.504901055435649%
4890000,99508,15009,1.52756058056144%,0.505844732730368%
4900000,99590,15042,1.52881937349875%,0.506956923827717%
4910000,99695,15074,1.53043124250385%,0.50803541216454%
4920000,99761,15107,1.53144441730705%,0.509147603261888%
4930000,99837,15140,1.53261110344407%,0.510259794359236%
4940000,99902,15165,1.53360892711389%,0.511102363372379%
4950000,99950,15202,1.53434578151622%,0.51234936551183%
4960000,100065,15232,1.53611116185514%,0.513360448327602%
4970000,100164,15274,1.53763092405994%,0.514775964269681%
4980000,100229,15310,1.53862874772976%,0.515989263648607%
