Guesses,Accounts Cracked,Passwords Cracked,% Accounts,% Passwords
380000,28160,1194,0.432287916032985%,0.0402410960676967%
390000,28256,1228,0.433761624837643%,0.0413869899255708%
400000,28346,1255,0.435143226842009%,0.042296964459765%
410000,28414,1283,0.436187103911975%,0.0432406417544848%
420000,28614,1316,0.439257330588346%,0.0443528328518332%
430000,29051,1351,0.445965775876216%,0.045532429470233%
440000,29119,1384,0.447009652946182%,0.0466446205675815%
450000,29323,1420,0.45014128415608%,0.047857919946507%
460000,29396,1437,0.451261916892955%,0.048430866875444%
470000,29496,1470,0.452797030231141%,0.0495430579727924%
480000,29832,1504,0.457955011047443%,0.0506889518306665%
490000,29919,1534,0.459290559651664%,0.0517000346464378%
500000,30586,1572,0.46952976561736%,0.0529807395464148%
510000,30644,1596,0.470420131353508%,0.0537896057990318%
520000,30740,1630,0.471893840158166%,0.0549354996569059%
530000,30849,1657,0.473567113696788%,0.0558454741911%
540000,30960,1683,0.475271089502174%,0.0567217459647685%
550000,31059,1713,0.476790851706977%,0.0577328287805398%
560000,31135,1745,0.477957537843998%,0.0588113171173624%
570000,31263,1774,0.479922482916875%,0.059788697172608%
580000,31754,1792,0.487459889407365%,0.0603953468620708%
590000,31873,1824,0.489286674279805%,0.0614738351988935%
600000,31951,1856,0.49048406268359%,0.0625523235357162%
610000,32043,1890,0.49189636695472%,0.0636982173935903%
620000,32092,1913,0.492648572490431%,0.0644733808856816%
630000,32166,1933,0.493784556360688%,0.0651474360961958%
640000,32236,1967,0.494859135697418%,0.0662933299540699%
650000,32425,1995,0.497760499906588%,0.0672370072487897%
660000,32460,2019,0.498297789574953%,0.0680458735014068%
670000,32617,2051,0.500707917515904%,0.0691243618382295%
680000,32670,2082,0.501521527585142%,0.0701691474145264%
690000,32788,2111,0.503332961324201%,0.071146527469772%
700000,33095,2137,0.50804575927243%,0.0720227992434404%
710000,33231,2175,0.510133513412362%,0.0733035041434174%
720000,33317,2206,0.511453710883201%,0.0743482897197144%
730000,33494,2234,0.514170861491789%,0.0752919670144342%
740000,33570,2266,0.51533754762881%,0.0763704553512569%
750000,33691,2297,0.517195034768014%,0.0774152409275539%
760000,33790,2327,0.518714796972818%,0.0784263237433252%
770000,33854,2352,0.519697269509257%,0.0792688927564679%
780000,33919,2374,0.520695093179077%,0.0800103534880335%
790000,33974,2403,0.521539405515079%,0.0809877335432791%
800000,34015,2425,0.522168801983735%,0.0817291942748447%
810000,34109,2455,0.523611808521629%,0.0827402770906159%
820000,34225,2478,0.525392539993924%,0.0835154405827073%
830000,34283,2511,0.526282905730071%,0.0846276316800556%
840000,34321,2529,0.526866248798582%,0.0852342813695184%
850000,34415,2551,0.528309255336476%,0.085975742101084%
860000,34480,2583,0.529307079006297%,0.0870542304379067%
870000,34552,2614,0.53041236060979%,0.0880990160142037%
880000,34696,2649,0.532622923816777%,0.0892786126326035%
890000,34800,2673,0.53421944168849%,0.0900874788852205%
900000,34933,2703,0.536261142428276%,0.0910985617009918%
910000,34970,2730,0.536829134363405%,0.092008536235186%
920000,35041,2763,0.537919064833516%,0.0931207273325344%
930000,35077,2787,0.538471705635263%,0.0939295935851514%
940000,35187,2810,0.540160330307267%,0.0947047570772427%
950000,35239,2843,0.540958589243123%,0.0958169481745911%
960000,35317,2864,0.542155977646908%,0.096524706145631%
970000,35422,2893,0.543767846652002%,0.0975020862008765%
980000,35473,2923,0.544550754454477%,0.0985131690166478%
990000,35622,2961,0.546838073328373%,0.0997938739166248%
1000000,35681,2986,0.547743790197902%,0.100636442929767%
1010000,35736,3010,0.548588102533904%,0.101445309182385%
1020000,35784,3032,0.549324956936233%,0.10218676991395%
1030000,35829,3056,0.550015757938417%,0.102995636166567%
1040000,35931,3071,0.551581573543366%,0.103501177574453%
1050000,36012,3097,0.552825015347296%,0.104377449348121%
1060000,36095,3124,0.554099159417989%,0.105287423882315%
1070000,36313,3155,0.557445706495233%,0.106332209458612%
1080000,36331,3169,0.557722026896107%,0.106804048105972%
1090000,36396,3193,0.558719850565927%,0.107612914358589%
1100000,36518,3223,0.560592688838513%,0.108623997174361%
1110000,36585,3252,0.561621214775097%,0.109601377229606%
1120000,36624,3278,0.56221990897699%,0.110477649003275%
1130000,36856,3310,0.56578137192158%,0.111556137340097%
1140000,36914,3339,0.566671737657727%,0.112533517395343%
1150000,37039,3373,0.568590629330459%,0.113679411253217%
1160000,37155,3418,0.570371360802754%,0.115196035476874%
1170000,37571,3441,0.576757432289605%,0.115971198968965%
1180000,37662,3472,0.578154385427353%,0.117015984545262%
1190000,37716,3501,0.578983346629973%,0.117993364600508%
1200000,37779,3527,0.57995046803303%,0.118869636374176%
1210000,38252,3557,0.587211554122647%,0.119880719189947%
1220000,38442,3594,0.590128269465199%,0.121127721329399%
1230000,38633,3622,0.593060335941133%,0.122071398624119%
1240000,38689,3645,0.593919999410516%,0.12284656211621%
1250000,38765,3673,0.595086685547537%,0.12379023941093%
1260000,38916,3699,0.597404706688197%,0.124666511184598%
1270000,39050,3732,0.599461758561365%,0.125778702281947%
1280000,39109,3761,0.600367475430895%,0.126756082337192%
1290000,39243,3782,0.602424527304063%,0.127463840308232%
1300000,39277,3806,0.602946465839046%,0.128272706560849%
1310000,39781,3841,0.6106834370635%,0.129452303179249%
1320000,39907,3874,0.612617679869614%,0.130564494276597%
1330000,40035,3914,0.614582624942491%,0.131912604697626%
1340000,40098,3947,0.615549746345548%,0.133024795794974%
1350000,40173,3975,0.616701081349187%,0.133968473089694%
1360000,40223,4004,0.617468638018279%,0.134945853144939%
1370000,40289,4026,0.618481812821482%,0.135687313876505%
1380000,40340,4055,0.619264720623956%,0.136664693931751%
1390000,40412,4078,0.620370002227449%,0.137439857423842%
1400000,40445,4095,0.620876589629051%,0.138012804352779%
1410000,40539,4124,0.622319596166945%,0.138990184408024%
1420000,40649,4153,0.624008220838949%,0.13996756446327%
1430000,41036,4185,0.629949109457726%,0.141046052800093%
1440000,41116,4212,0.631177200128274%,0.141956027334287%
1450000,41172,4236,0.632036863597658%,0.142764893586904%
1460000,41256,4262,0.633326358801733%,0.143641165360572%
1470000,41323,4291,0.634354884738318%,0.144618545415818%
1480000,41513,4308,0.63727160008087%,0.145191492344755%
1490000,41589,4335,0.638438286217891%,0.146101466878949%
1500000,41638,4364,0.639190491753601%,0.147078846934195%
1510000,42090,4395,0.646129204042199%,0.148123632510492%
1520000,42167,4425,0.647311241312602%,0.149134715326263%
1530000,42216,4445,0.648063446848313%,0.149808770536777%
1540000,42264,4470,0.648800301250641%,0.15065133954992%
1550000,42533,4492,0.65292975613036%,0.151392800281485%
1560000,42914,4520,0.658778537948846%,0.152336477576205%
1570000,42970,4548,0.65963820141823%,0.153280154870925%
1580000,43063,4582,0.661065856822742%,0.154426048728799%
1590000,43172,4603,0.662739130361364%,0.155133806699839%
1600000,43207,4625,0.663276420029729%,0.155875267431405%
1610000,43284,4651,0.664458457300132%,0.156751539205073%
1620000,43382,4673,0.665962868371553%,0.157492999936639%
1630000,43463,4695,0.667206310175483%,0.158234460668204%
1640000,43651,4722,0.670092323251272%,0.159144435202399%
1650000,43706,4753,0.670936635587274%,0.160189220778696%
1660000,43877,4790,0.673561679395571%,0.161436222918147%
1670000,46123,4810,0.708040324971213%,0.162110278128661%
1680000,46180,4844,0.708915339573978%,0.163256171986535%
1690000,46267,4872,0.7102508881782%,0.164199849281255%
1700000,46344,4897,0.711432925448602%,0.165042418294398%
1710000,46372,4919,0.711862757183294%,0.165783879025963%
1720000,46503,4953,0.713873755656317%,0.166929772883837%
1730000,46598,4984,0.715332113327593%,0.167974558460134%
1740000,46718,5015,0.717174249333415%,0.169019344036431%
1750000,46864,5048,0.719415514807166%,0.17013153513378%
1760000,46947,5084,0.72068965887786%,0.171344834512705%
1770000,47025,5114,0.721887047281644%,0.172355917328477%
1780000,47081,5145,0.722746710751028%,0.173400702904774%
1790000,47184,5180,0.724327877489359%,0.174580299523173%
1800000,47241,5210,0.725202892092125%,0.175591382338945%
1810000,47341,5242,0.72673800543031%,0.176669870675767%
1820000,47404,5273,0.727705126833367%,0.177714656252064%
1830000,47449,5293,0.72839592783555%,0.178388711462578%
1840000,47546,5328,0.72988498777359%,0.179568308080978%
1850000,47647,5359,0.731435452245157%,0.180613093657275%
1860000,47689,5375,0.732080199847195%,0.181152337825687%
1870000,47786,5397,0.733569259785235%,0.181893798557252%
1880000,47824,5417,0.734152602853745%,0.182567853767766%
1890000,47853,5436,0.734597785721819%,0.183208206217755%
1900000,48009,5461,0.736992562529388%,0.184050775230898%
1910000,48096,5483,0.738328111133609%,0.184792235962463%
1920000,48192,5510,0.739801819938267%,0.185702210496657%
1930000,50995,5537,0.782831046807601%,0.186612185030852%
1940000,51046,5561,0.783613954610076%,0.187421051283469%
1950000,51145,5592,0.785133716814879%,0.188465836859766%
1960000,51171,5608,0.785532846282807%,0.189005081028177%
1970000,51308,5631,0.787635951556121%,0.189780244520268%
1980000,51362,5649,0.788464912758742%,0.190386894209731%
1990000,51440,5681,0.789662301162526%,0.191465382546554%
2000000,51510,5705,0.790736880499256%,0.192274248799171%
2010000,52195,5733,0.801252406865825%,0.19321792609389%
2020000,52286,5759,0.802649360003574%,0.194094197867559%
2030000,52338,5786,0.80344761893943%,0.195004172401753%
2040000,52401,5810,0.804414740342487%,0.19581303865437%
2050000,52449,5840,0.805151594744816%,0.196824121470141%
2060000,52546,5875,0.806640654682856%,0.198003718088541%
2070000,52600,5900,0.807469615885476%,0.198846287101684%
2080000,52654,5927,0.808298577088096%,0.199756261635878%
2090000,52721,5956,0.80932710302468%,0.200733641691124%
2100000,52748,5977,0.80974158362599%,0.201441399662164%
2110000,52812,6007,0.810724056162428%,0.202452482477935%
2120000,53014,6028,0.813824985105563%,0.203160240448975%
2130000,53075,6045,0.814761404241856%,0.203733187377912%
2140000,53125,6064,0.815528960910949%,0.2043735398279%
2150000,53186,6091,0.816465380047241%,0.205283514362094%
2160000,53339,6121,0.818814103454665%,0.206294597177866%
2170000,53445,6153,0.820441323593142%,0.207373085514688%
2180000,53541,6171,0.8219150323978%,0.207979735204151%
2190000,53661,6210,0.823757168403622%,0.209294142864654%
2200000,53690,6228,0.824202351271696%,0.209900792554117%
2210000,53767,6259,0.825384388542098%,0.210945578130414%
2220000,54102,6286,0.830527018225019%,0.211855552664608%
2230000,54147,6307,0.831217819227203%,0.212563310635648%
2240000,54196,6333,0.831970024762913%,0.213439582409316%
2250000,54323,6362,0.833919618702409%,0.214416962464562%
2260000,54346,6376,0.834272694770191%,0.214888801111921%
2270000,54481,6408,0.836345097776741%,0.215967289448744%
2280000,54521,6435,0.836959143112016%,0.216877263982938%
2290000,54607,6468,0.838279340582855%,0.217989455080287%
2300000,54674,6493,0.839307866519439%,0.218832024093429%
2310000,54717,6514,0.839967965254859%,0.219539782064469%
2320000,54815,6548,0.84147237632628%,0.220685675922343%
2330000,54923,6575,0.843130298731521%,0.221595650456538%
2340000,54996,6595,0.844250931468396%,0.222269705667052%
2350000,55036,6619,0.84486497680367%,0.223078571919669%
2360000,55092,6645,0.845724640273054%,0.223954843693337%
2370000,55170,6665,0.846922028676838%,0.224628898903851%
2380000,55237,6695,0.847950554613423%,0.225639981719623%
2390000,55292,6719,0.848794866949424%,0.22644884797224%
2400000,55336,6740,0.849470316818226%,0.22715660594328%
2410000,55453,6766,0.851266399423903%,0.228032877716948%
2420000,55513,6791,0.852187467426814%,0.228875446730091%
2430000,55544,6813,0.852663352561651%,0.229616907461656%
2440000,55642,6843,0.854167763633073%,0.230627990277428%
2450000,55718,6872,0.855334449770094%,0.231605370332673%
2460000,56045,6898,0.86035427038596%,0.232481642106342%
2470000,56155,6925,0.862042895057964%,0.233391616640536%
2480000,56278,6957,0.863931084463932%,0.234470104977358%
2490000,56318,6979,0.864545129799206%,0.235211565708924%
2500000,56438,7017,0.866387265805028%,0.236492270608901%
2510000,56525,7046,0.867722814409249%,0.237469650664147%
2520000,56562,7064,0.868290806344378%,0.238076300353609%
2530000,56623,7086,0.869227225480671%,0.238817761085175%
2540000,56712,7112,0.870593476351656%,0.239694032858843%
2550000,56813,7133,0.872143940823223%,0.240401790829883%
2560000,56941,7163,0.8741088858961%,0.241412873645655%
2570000,56985,7193,0.874784335764902%,0.242423956461426%
2580000,57099,7224,0.876534364970433%,0.243468742037723%
2590000,57160,7253,0.877470784106726%,0.244446122092968%
2600000,58012,7275,0.890549949748065%,0.245187582824534%
2610000,58093,7313,0.891793391551995%,0.246468287724511%
2620000,58227,7338,0.893850443425163%,0.247310856737654%
2630000,58328,7367,0.895400907896731%,0.248288236792899%
2640000,58380,7397,0.896199166832587%,0.249299319608671%
2650000,58439,7421,0.897104883702116%,0.250108185861288%
2660000,58481,7446,0.897749631304154%,0.25095075487443%
2670000,58811,7472,0.902815505320166%,0.251827026648099%
2680000,58885,7500,0.903951489190423%,0.252770703942819%
2690000,58910,7517,0.904335267524969%,0.253343650871756%
2700000,59469,7537,0.912916551085425%,0.25401770608227%
2710000,59562,7561,0.914344206489937%,0.254826572334887%
2720000,59636,7590,0.915480190360194%,0.255803952390132%
2730000,59666,7611,0.91594072436165%,0.256511710361172%
2740000,59716,7634,0.916708281030743%,0.257286873853264%
2750000,59779,7659,0.917675402433799%,0.258129442866406%
2760000,59881,7684,0.919241218038748%,0.258972011879549%
2770000,59992,7703,0.920945193844134%,0.259612364329537%
2780000,60279,7721,0.925350969124726%,0.260219014019%
2790000,60323,7745,0.926026418993527%,0.261027880271617%
2800000,60445,7782,0.927899257266114%,0.262274882411069%
2810000,60524,7805,0.92911199680328%,0.26305004590316%
2820000,60592,7827,0.930155873873246%,0.263791506634725%
2830000,60635,7853,0.930815972608666%,0.264667778408394%
2840000,60697,7887,0.931767742878341%,0.265813672266268%
2850000,60810,7912,0.93350242095049%,0.266656241279411%
2860000,60931,7933,0.935359908089694%,0.267363999250451%
2870000,61021,7964,0.936741510094061%,0.268408784826748%
2880000,61200,7989,0.939489362969413%,0.26925135383989%
2890000,61327,8016,0.941438956908908%,0.270161328374084%
2900000,61390,8040,0.942406078311965%,0.270970194626702%
2910000,61469,8068,0.943618817849131%,0.271913871921421%
2920000,61578,8094,0.945292091387753%,0.27279014369509%
2930000,61661,8126,0.946566235458447%,0.273868632031912%
2940000,61706,8147,0.947257036460631%,0.274576390002952%
2950000,61796,8176,0.948638638464997%,0.275553770058198%
2960000,61856,8197,0.949559706467908%,0.276261528029238%
2970000,61937,8211,0.950803148271838%,0.276733366676598%
2980000,62224,8243,0.95520892355243%,0.27781185501342%
2990000,62314,8275,0.956590525556797%,0.278890343350243%
3000000,62740,8294,0.963130108377467%,0.279530695800232%
3010000,63043,8325,0.967781501792168%,0.280575481376529%
3020000,63113,8353,0.968856081128898%,0.281519158671248%
3030000,63161,8379,0.969592935531227%,0.282395430444917%
3040000,63252,8408,0.970989888668975%,0.283372810500162%
3050000,63299,8425,0.971711391937923%,0.2839457574291%
3060000,63347,8449,0.972448246340251%,0.284754623681717%
3070000,63389,8472,0.973092993942289%,0.285529787173808%
3080000,63427,8495,0.9736763370108%,0.286304950665899%
3090000,63566,8524,0.975810144550877%,0.287282330721145%
3100000,63651,8545,0.977114990888335%,0.287990088692185%
3110000,63816,8569,0.97964792789634%,0.288798954944802%
3120000,63853,8591,0.980215919831469%,0.289540415676367%
3130000,63898,8613,0.980906720833652%,0.290281876407933%
3140000,64008,8642,0.982595345505656%,0.291259256463178%
3150000,64307,8677,0.987185334386831%,0.292438853081578%
3160000,64347,8698,0.987799379722105%,0.293146611052618%
3170000,64444,8721,0.989288439660144%,0.293921774544709%
3180000,64503,8745,0.990194156529674%,0.294730640797326%
3190000,64561,8777,0.991084522265821%,0.295809129134149%
3200000,64624,8808,0.992051643668878%,0.296853914710446%
3210000,64657,8835,0.992558231070479%,0.29776388924464%
3220000,64713,8857,0.993417894539863%,0.298505349976206%
3230000,64813,8882,0.994953007878048%,0.299347918989349%
3240000,64880,8904,0.995981533814632%,0.300089379720914%
3250000,64945,8924,0.996979357484453%,0.300763434931428%
3260000,64997,8944,0.997777616420309%,0.301437490141943%
3270000,65157,8973,1.00023379776141%,0.302414870197188%
3280000,65234,9002,1.00141583503181%,0.303392250252434%
3290000,65350,9027,1.0031965665041%,0.304234819265576%
3300000,65374,9045,1.00356499370527%,0.304841468955039%
3310000,65419,9070,1.00425579470745%,0.305684037968182%
3320000,65494,9100,1.00540712971109%,0.306695120783953%
3330000,65580,9125,1.00672732718193%,0.307537689797096%
3340000,65626,9147,1.00743347931749%,0.308279150528662%
3350000,65662,9166,1.00798612011924%,0.30891950297865%
3360000,65768,9197,1.00961334025772%,0.309964288554947%
3370000,65838,9227,1.01068791959445%,0.310975371370718%
3380000,65888,9256,1.01145547626354%,0.311952751425964%
3390000,65937,9283,1.01220768179925%,0.312862725960158%
3400000,65999,9310,1.01315945206893%,0.313772700494352%
3410000,66069,9337,1.01423403140566%,0.314682675028546%
3420000,66198,9379,1.01621432761191%,0.316098190970626%
3430000,66308,9403,1.01790295228392%,0.316907057223243%
3440000,66360,9431,1.01870121121978%,0.317850734517963%
3450000,66429,9452,1.01976043942312%,0.318558492489003%
3460000,66725,9478,1.02430437490415%,0.319434764262671%
3470000,66755,9499,1.02476490890561%,0.320142522233711%
3480000,66810,9523,1.02560922124161%,0.320951388486328%
3490000,66919,9549,1.02728249478023%,0.321827660259997%
3500000,66942,9565,1.02763557084801%,0.322366904428408%
3510000,66975,9587,1.02814215824961%,0.323108365159974%
3520000,67055,9612,1.02937024892016%,0.323950934173116%
3530000,67131,9639,1.03053693505718%,0.32486090870731%
3540000,67165,9660,1.03105887359217%,0.32556866667835%
3550000,67209,9686,1.03173432346097%,0.326444938452019%
3560000,67344,9707,1.03380672646752%,0.327152696423059%
3570000,67470,9733,1.03574096927363%,0.328028968196727%
3580000,67524,9756,1.03656993047625%,0.328804131688818%
3590000,67667,9793,1.03876514254986%,0.33005113382827%
3600000,67699,9819,1.03925637881808%,0.330927405601938%
3610000,67720,9835,1.0395787526191%,0.331466649770349%
3620000,67776,9854,1.04043841608848%,0.332107002220338%
3630000,67841,9871,1.0414362397583%,0.332679949149275%
3640000,67877,9893,1.04198888056005%,0.333421409880841%
3650000,67925,9919,1.04272573496238%,0.334297681654509%
3660000,67992,9945,1.04375426089896%,0.335173953428177%
3670000,68039,9969,1.04447576416791%,0.335982819680794%
3680000,68157,10000,1.04628719790697%,0.337027605257091%
3690000,68211,10022,1.04711615910959%,0.337769065988657%
3700000,68251,10039,1.04773020444486%,0.338342012917594%
3710000,68471,10067,1.05110745378887%,0.339285690212314%
3720000,68509,10088,1.05169079685738%,0.339993448183354%
3730000,68558,10111,1.05244300239309%,0.340768611675445%
3740000,68597,10130,1.05304169659498%,0.341408964125434%
3750000,68920,10159,1.05800011267732%,0.342386344180679%
3760000,68956,10173,1.05855275347907%,0.342858182828039%
3770000,68994,10194,1.05913609654758%,0.343565940799079%
3780000,69016,10212,1.05947382148198%,0.344172590488542%
3790000,69068,10230,1.06027208041783%,0.344779240178004%
3800000,69158,10260,1.0616536824222%,0.345790322993776%
3810000,69227,10285,1.06271291062555%,0.346632892006918%
3820000,69257,10302,1.063173444627%,0.347205838935856%
3830000,69443,10337,1.06602875543603%,0.348385435554255%
3840000,69483,10363,1.0666428007713%,0.349261707327924%
3850000,69557,10386,1.06777878464156%,0.350036870820015%
3860000,69615,10427,1.06866915037771%,0.351418684001569%
3870000,69650,10450,1.06920644004607%,0.352193847493661%
3880000,69723,10477,1.07032707278295%,0.353103822027855%
3890000,69831,10500,1.07198499518819%,0.353878985519946%
3900000,69919,10530,1.07333589492579%,0.354890068335717%
3910000,69944,10547,1.07371967326034%,0.355463015264654%
3920000,70014,10575,1.07479425259707%,0.356406692559374%
3930000,70066,10602,1.07559251153292%,0.357316667093568%
3940000,70159,10628,1.07702016693744%,0.358192938867237%
3950000,70228,10642,1.07807939514078%,0.358664777514597%
3960000,70258,10664,1.07853992914224%,0.359406238246162%
3970000,70291,10685,1.07904651654384%,0.360113996217202%
3980000,70371,10717,1.08027460721439%,0.361192484554025%
3990000,70398,10734,1.0806890878157%,0.361765431482962%
4000000,70476,10761,1.08188647621948%,0.362675406017156%
4010000,70522,10784,1.08259262835505%,0.363450569509247%
4020000,70604,10811,1.08385142129236%,0.364360544043441%
4030000,70663,10835,1.08475713816189%,0.365169410296059%
4040000,70699,10853,1.08530977896364%,0.365776059985521%
4050000,70765,10871,1.08632295376684%,0.366382709674984%
4060000,70822,10899,1.0871979683696%,0.367326386969704%
4070000,70858,10917,1.08775060917135%,0.367933036659167%
4080000,70902,10943,1.08842605904015%,0.368809308432835%
4090000,71004,10964,1.0899918746451%,0.369517066403875%
4100000,71083,10998,1.09120461418227%,0.370662960261749%
4110000,71676,11027,1.10030783627771%,0.371640340316995%
4120000,71876,11045,1.10337806295408%,0.372246990006457%
4130000,71915,11078,1.10397675715597%,0.373359181103806%
4140000,71995,11101,1.10520484782652%,0.374134344595897%
4150000,72032,11121,1.10577283976165%,0.374808399806411%
4160000,72065,11141,1.10627942716325%,0.375482455016926%
4170000,72096,11157,1.10675531229808%,0.376021699185337%
4180000,72169,11174,1.10787594503496%,0.376594646114274%
4190000,72622,11207,1.11483000845694%,0.377706837211622%
4200000,72909,11229,1.11923578373753%,0.378448297943188%
4210000,72960,11254,1.12001869154001%,0.379290866956331%
4220000,73015,11276,1.12086300387601%,0.380032327687896%
4230000,73189,11302,1.12353410108445%,0.380908599461565%
4240000,73234,11323,1.12422490208663%,0.381616357432605%
4250000,73300,11350,1.12523807688984%,0.382526331966799%
4260000,73371,11369,1.12632800735995%,0.383166684416787%
4270000,73405,11396,1.12684994589493%,0.384076658950981%
4280000,73481,11428,1.12801663203195%,0.385155147287804%
4290000,73546,11453,1.12901445570177%,0.385997716300947%
4300000,73626,11480,1.13024254637232%,0.386907690835141%
4310000,73697,11503,1.13133247684243%,0.387682854327232%
4320000,73748,11524,1.13211538464491%,0.388390612298272%
4330000,74055,11552,1.13682818259314%,0.389334289592992%
4340000,74189,11576,1.1388852344663%,0.390143155845609%
4350000,74216,11593,1.13929971506761%,0.390716102774546%
4360000,74255,11620,1.13989840926951%,0.39162607730874%
4370000,74301,11646,1.14060456140507%,0.392502349082409%
4380000,74345,11669,1.14128001127387%,0.3932775125745%
4390000,74434,11695,1.14264626214486%,0.394153784348168%
4400000,74492,11725,1.143536627881%,0.39516486716394%
4410000,74544,11748,1.14433488681686%,0.395940030656031%
4420000,74710,11775,1.14688317495825%,0.396850005190225%
4430000,74731,11791,1.14720554875927%,0.397389249358637%
4440000,74991,11822,1.15119684343855%,0.398434034934933%
4450000,75122,11845,1.15320784191157%,0.399209198427025%
4460000,77952,11866,1.19665154938222%,0.399916956398065%
4470000,78136,11888,1.19947615792448%,0.40065841712963%
4480000,78176,11908,1.20009020325975%,0.401332472340144%
4490000,79181,11928,1.21551809230851%,0.402006527550659%
4500000,79229,11947,1.21625494671084%,0.402646880000647%
4510000,79273,11964,1.21693039657964%,0.403219826929584%
4520000,79357,11987,1.21821989178372%,0.403994990421675%
4530000,79734,12012,1.22400726906868%,0.404837559434818%
4540000,79796,12032,1.22495903933835%,0.405511614645332%
4550000,79820,12047,1.22532746653952%,0.406017156053218%
4560000,79930,12077,1.22701609121152%,0.407028238868989%
4570000,80034,12105,1.22861260908324%,0.407971916163709%
4580000,80139,12132,1.23022447808833%,0.408881890697903%
4590000,80195,12157,1.23108414155771%,0.409724459711046%
4600000,80215,12173,1.23139116422535%,0.410263703879457%
4610000,80260,12199,1.23208196522753%,0.411139975653126%
4620000,80389,12220,1.23406226143379%,0.411847733624166%
4630000,80417,12234,1.23449209316848%,0.412319572271526%
4640000,80472,12261,1.23533640550449%,0.41322954680572%
4650000,80517,12284,1.23602720650667%,0.414004710297811%
4660000,80543,12302,1.2364263359746%,0.414611359987274%
4670000,80590,12329,1.23714783924355%,0.415521334521468%
4680000,80691,12354,1.23869830371511%,0.416363903534611%
4690000,80722,12376,1.23917418884995%,0.417105364266176%
4700000,80780,12406,1.2400645545861%,0.418116447081948%
4710000,80856,12442,1.24123124072312%,0.419329746460873%
4720000,80886,12453,1.24169177472457%,0.419700476826656%
4730000,80949,12476,1.24265889612763%,0.420475640318747%
4740000,81009,12500,1.24357996413054%,0.421284506571364%
4750000,81074,12527,1.24457778780036%,0.422194481105558%
4760000,81269,12546,1.24757125880982%,0.422834833555547%
4770000,81511,12568,1.25128623308823%,0.423576294287112%
4780000,81609,12596,1.25279064415965%,0.424519971581832%
4790000,81663,12616,1.25361960536227%,0.425194026792346%
4800000,81779,12641,1.25540033683457%,0.426036595805489%
4810000,81935,12660,1.25779511364214%,0.426676948255478%
4820000,82050,12689,1.25956049398105%,0.427654328310723%
4830000,82109,12711,1.26046621085058%,0.428395789042289%
4840000,82148,12733,1.26106490505247%,0.429137249773854%
4850000,82315,12762,1.26362854432724%,0.4301146298291%
4860000,82349,12785,1.26415048286222%,0.430889793321191%
4870000,82421,12812,1.26525576446572%,0.431799767855385%
4880000,82460,12834,1.26585445866761%,0.432541228586951%
4890000,82484,12853,1.26622288586878%,0.43318158103694%
4900000,82556,12873,1.26732816747227%,0.433855636247454%
4910000,82685,12904,1.26930846367853%,0.434900421823751%
4920000,82780,12923,1.2707668213498%,0.435540774273739%
4930000,82819,12948,1.2713655155517%,0.436383343286882%
4940000,82913,12974,1.27280852208959%,0.43725961506055%
4950000,83063,13003,1.27511119209687%,0.438236995115796%
4960000,83097,13025,1.27563313063185%,0.438978455847362%
4970000,83191,13052,1.27707613716975%,0.439888430381556%
4980000,83239,13078,1.27781299157207%,0.440764702155224%
4990000,83345,13098,1.27944021171055%,0.441438757365738%
